Incident_ID,Asset_ID,Opened_DateTime,Closed_DateTime,Priority,Incident_State,Root_Cause_Category,Assignment_Group
INC00081097,A0004375,2026-03-07,2026-03-07 01:45:50.151289622,P2,Resolved,Patch Failure,Application Support
INC00081098,A0009797,2025-01-07,2025-01-07 17:02:10.469922414,P2,Closed,Capacity Issue,Application Support
INC00081099,A0006374,2026-04-28,2026-04-28 05:39:26.200775631,P3,Resolved,Network Connectivity,Server Operations
INC00081100,A0000002,2024-12-09,2024-12-09 05:02:10.467130394,P2,Resolved,Hardware Failure,End User Computing
INC00081101,A0007152,2025-07-31,2025-07-31 10:17:55.588902223,P4,Resolved,Software Defect,Cybersecurity
INC00081102,A0004220,2025-10-31,2025-10-31 01:47:21.846978182,P4,Closed,Security Control,Cybersecurity
INC00081103,A0018349,2024-04-09,2024-04-09 07:14:23.029147330,P3,Resolved,Capacity Issue,Application Support
INC00081104,A0009674,2025-07-23,2025-07-23 08:53:11.197744357,P4,Closed,Patch Failure,End User Computing
INC00081105,A0005047,2025-12-09,2025-12-09 04:13:58.240914258,P3,Closed,Hardware Failure,End User Computing
INC00081106,A0011687,2025-12-29,2025-12-29 08:13:15.780664376,P4,Resolved,Network Connectivity,Application Support
INC00081107,A0001845,2025-05-27,2025-05-27 08:59:04.062808078,P3,Closed,Configuration Error,Server Operations
INC00081108,A0007537,2024-09-08,2024-09-08 03:38:30.322019806,P3,Resolved,Hardware Failure,Network Operations
INC00081109,A0000785,2026-03-29,2026-03-29 12:26:43.642394804,P3,Resolved,Patch Failure,End User Computing
INC00081110,A0013650,2025-05-20,2025-05-20 09:55:45.920890844,P4,Closed,Network Connectivity,End User Computing
INC00081111,A0020395,2025-10-04,2025-10-04 05:16:09.066660837,P3,Resolved,Network Connectivity,Network Operations
INC00081112,A0021288,2025-02-13,2025-02-13 03:18:41.837318704,P3,Cancelled,Patch Failure,Network Operations
INC00081113,A0004178,2025-04-01,2025-04-01 09:08:08.439331322,P3,Resolved,Software Defect,Server Operations
INC00081114,A0011053,2025-11-22,2025-11-22 13:12:06.315660511,P4,Closed,Security Control,Server Operations
INC00081115,A0020238,2025-08-01,2025-08-01 06:08:09.271866098,P3,Resolved,Patch Failure,Network Operations
INC00081116,A0016053,2024-11-13,2024-11-13 02:53:02.250591763,P3,Resolved,Capacity Issue,Service Desk
INC00081117,A0023173,2024-10-22,2024-10-22 10:23:54.816740955,P3,Resolved,Hardware Failure,Server Operations
INC00081118,A0020224,2025-10-29,2025-10-29 06:06:54.808788042,P4,Resolved,Hardware Failure,Cybersecurity
INC00081119,A0013344,2024-04-10,2024-04-10 16:25:00.295455230,P3,Resolved,Software Defect,Server Operations
INC00081120,A0020656,2025-06-19,2025-06-19 05:10:18.994324386,P2,Closed,Security Control,Cybersecurity
INC00081121,A0000504,2024-07-29,2024-07-29 07:54:03.060979005,P1,Cancelled,Software Defect,Service Desk
INC00081122,A0007088,2024-01-26,2024-01-26 04:07:53.853947292,P4,Resolved,Network Connectivity,Service Desk
INC00081123,A0021283,2025-12-07,2025-12-07 02:35:13.466130424,P4,Closed,Unknown,End User Computing
INC00081124,A0006653,2025-08-22,2025-08-22 03:55:57.355899178,P2,Resolved,Configuration Error,End User Computing
INC00081125,A0016274,2024-05-27,2024-05-27 17:39:42.401433823,P3,Resolved,Software Defect,Cybersecurity
INC00081126,A0007477,2025-11-18,2025-11-18 06:01:56.203306543,P4,Closed,Unknown,Application Support
INC00081127,A0001906,2025-03-31,2025-03-31 08:48:17.702756809,P3,Closed,Configuration Error,Application Support
INC00081128,A0018911,2025-06-06,2025-06-06 03:10:56.819039088,P4,Resolved,Capacity Issue,Application Support
INC00081129,A0011222,2026-01-18,2026-01-18 00:54:26.800087924,P3,Resolved,Hardware Failure,End User Computing
INC00081130,A0008999,2025-04-24,2025-04-24 01:51:10.208662120,P4,Closed,Software Defect,Application Support
INC00081131,A0021961,2024-04-08,2024-04-08 16:32:15.966508189,P2,Closed,Configuration Error,Service Desk
INC00081132,A0013889,2024-09-16,2024-09-16 04:33:59.903830522,P3,Closed,Patch Failure,Network Operations
INC00081133,A0002530,2025-11-16,2025-11-16 01:52:23.117607292,P2,Closed,Software Defect,Network Operations
INC00081134,A0007995,2025-05-23,2025-05-23 01:22:24.171357471,P3,Closed,Configuration Error,Cybersecurity
INC00081135,A0001859,2025-12-30,2025-12-30 01:00:55.043303392,P3,Resolved,Hardware Failure,Cybersecurity
INC00081136,A0013771,2024-01-23,2024-01-23 05:48:44.980738614,P3,Resolved,Hardware Failure,Application Support
INC00081137,A0008586,2026-02-12,2026-02-12 08:22:14.281128948,P4,Resolved,Unknown,Server Operations
INC00081138,A0012955,2024-02-27,2024-02-27 14:40:03.732940887,P3,Resolved,Capacity Issue,Cybersecurity
INC00081139,A0005095,2024-02-23,2024-02-23 05:18:13.504764402,P3,Resolved,User Error,Server Operations
INC00081140,A0000714,2024-08-24,2024-08-24 12:34:21.708300486,P4,Resolved,Patch Failure,Application Support
INC00081141,A0000148,2025-07-24,2025-07-24 06:07:52.867099894,P3,Closed,Security Control,Cybersecurity
INC00081142,A0015213,2026-03-24,2026-03-24 17:55:50.268634442,P2,Resolved,Network Connectivity,Application Support
INC00081143,A0001605,2024-09-28,2024-09-28 01:49:24.564798199,P3,Resolved,User Error,Application Support
INC00081144,A0016081,2026-01-08,2026-01-08 09:58:29.481442471,P3,Resolved,Capacity Issue,Server Operations
INC00081145,A0002893,2024-07-14,2024-07-14 02:20:30.099506884,P3,Closed,Capacity Issue,Server Operations
INC00081146,A0008915,2024-07-08,2024-07-08 08:43:52.680235098,P3,Resolved,Capacity Issue,Service Desk
INC00081147,A0001527,2026-03-11,2026-03-11 07:29:58.637438782,P2,Resolved,Unknown,Server Operations
INC00081148,A0013582,2025-12-18,2025-12-18 01:16:16.944767878,P3,Resolved,Network Connectivity,Server Operations
INC00081149,A0003847,2025-12-07,2025-12-07 09:22:11.681918367,P4,Closed,Patch Failure,Application Support
INC00081150,A0003599,2024-03-03,2024-03-03 05:56:44.194867530,P4,Resolved,Software Defect,Service Desk
INC00081151,A0012462,2024-03-20,2024-03-20 12:32:48.360181966,P3,Resolved,Software Defect,Service Desk
INC00081152,A0023479,2025-01-11,2025-01-11 02:37:53.891469192,P4,Resolved,Unknown,Network Operations
INC00081153,A0003959,2025-02-14,2025-02-14 03:12:06.242712645,P3,Resolved,Network Connectivity,End User Computing
INC00081154,A0023073,2024-05-19,2024-05-19 06:31:45.580734865,P3,Resolved,Hardware Failure,Network Operations
INC00081155,A0022138,2024-12-06,2024-12-06 09:43:20.625227619,P4,Resolved,Capacity Issue,Network Operations
INC00081156,A0013488,2026-02-08,2026-02-09 04:01:44.533045473,P2,Resolved,Capacity Issue,End User Computing
INC00081157,A0013469,2025-10-18,2025-10-18 10:03:15.865090549,P3,Closed,Network Connectivity,Network Operations
INC00081158,A0013183,2025-08-23,2025-08-23 03:12:22.925229163,P3,Closed,Capacity Issue,Cybersecurity
INC00081159,A0023454,2026-02-15,2026-02-15 02:56:19.041825066,P4,Resolved,Configuration Error,Cybersecurity
INC00081160,A0003777,2024-01-16,2024-01-16 04:57:47.252267740,P4,Resolved,Hardware Failure,Server Operations
INC00081161,A0004127,2025-08-28,2025-08-28 03:07:58.594239011,P4,Resolved,Configuration Error,Application Support
INC00081162,A0005602,2025-02-19,2025-02-19 01:49:25.677800839,P4,Resolved,Capacity Issue,Server Operations
INC00081163,A0004209,2026-04-21,2026-04-21 04:33:41.414949345,P3,Closed,Software Defect,Service Desk
INC00081164,A0002411,2026-02-15,2026-02-15 09:19:01.094174047,P4,Closed,Security Control,Network Operations
INC00081165,A0002145,2025-04-20,2025-04-20 08:52:13.246863780,P3,Resolved,Network Connectivity,Service Desk
INC00081166,A0016362,2025-04-04,2025-04-04 05:07:40.183336696,P3,Closed,Network Connectivity,Cybersecurity
INC00081167,A0011311,2024-02-02,2024-02-02 00:41:34.589360536,P2,Resolved,Network Connectivity,Service Desk
INC00081168,A0016171,2026-03-19,2026-03-19 03:51:09.881063611,P2,Closed,Network Connectivity,Server Operations
INC00081169,A0008691,2026-03-04,2026-03-04 06:09:21.258616600,P4,Resolved,Capacity Issue,End User Computing
INC00081170,A0022203,2024-02-09,2024-02-09 01:44:52.376870619,P3,Resolved,Security Control,Network Operations
INC00081171,A0022667,2025-05-08,2025-05-08 05:57:58.333308807,P2,Resolved,Network Connectivity,Cybersecurity
INC00081172,A0019284,2025-02-16,2025-02-16 05:25:33.197549707,P3,Resolved,Hardware Failure,Application Support
INC00081173,A0010794,2024-03-04,2024-03-04 06:47:32.971440699,P4,Resolved,Network Connectivity,Cybersecurity
INC00081174,A0012103,2025-06-18,2025-06-18 05:50:18.762296978,P3,Resolved,Configuration Error,Service Desk
INC00081175,A0014566,2026-01-10,2026-01-10 10:45:10.996147508,P2,Closed,Patch Failure,End User Computing
INC00081176,A0014781,2026-05-15,2026-05-15 17:39:02.300747994,P4,Resolved,User Error,Application Support
INC00081177,A0019233,2024-11-12,2024-11-12 14:54:00.613353434,P4,Resolved,Configuration Error,Network Operations
INC00081178,A0013333,2024-10-21,2024-10-21 08:52:08.047782606,P4,Resolved,Capacity Issue,Service Desk
INC00081179,A0010071,2025-03-17,2025-03-17 04:26:05.951074714,P4,Closed,Hardware Failure,Network Operations
INC00081180,A0023602,2025-01-12,2025-01-12 05:38:48.827651859,P4,Closed,Hardware Failure,End User Computing
INC00081181,A0006426,2024-07-23,2024-07-23 01:14:55.836073654,P3,Resolved,Configuration Error,Server Operations
INC00081182,A0003919,2025-09-18,2025-09-18 11:15:07.840359097,P3,Resolved,Capacity Issue,Service Desk
INC00081183,A0020479,2024-01-17,2024-01-17 08:53:02.651679636,P1,Resolved,Capacity Issue,Cybersecurity
INC00081184,A0009653,2024-11-19,2024-11-19 03:37:48.899852853,P4,Resolved,Patch Failure,Cybersecurity
INC00081185,A0018832,2026-01-26,2026-01-26 06:40:46.596738018,P2,Closed,Software Defect,Cybersecurity
INC00081186,A0008190,2025-01-25,2025-01-25 10:33:15.712223212,P3,Resolved,Patch Failure,End User Computing
INC00081187,A0015566,2025-10-22,2025-10-22 05:48:27.297966747,P3,Resolved,User Error,Application Support
INC00081188,A0016377,2025-06-20,2025-06-20 02:53:16.193871232,P3,Closed,User Error,End User Computing
INC00081189,A0015138,2025-05-20,2025-05-20 02:38:24.948308742,P3,Resolved,Network Connectivity,Server Operations
INC00081190,A0017367,2024-02-27,2024-02-27 04:47:35.403480398,P2,Resolved,Unknown,Server Operations
INC00081191,A0021732,2025-12-26,2025-12-26 03:44:59.361146876,P4,Closed,Hardware Failure,End User Computing
INC00081192,A0000581,2024-07-04,2024-07-04 16:17:20.253382173,P3,Closed,Hardware Failure,Application Support
INC00081193,A0011720,2024-04-22,2024-04-22 04:24:11.845137621,P3,Closed,Hardware Failure,Network Operations
INC00081194,A0012350,2025-05-11,2025-05-11 04:14:53.364718906,P3,Closed,Configuration Error,Server Operations
INC00081195,A0016439,2024-02-25,2024-02-25 02:48:30.585945553,P4,Resolved,Patch Failure,Application Support
INC00081196,A0018030,2024-02-16,2024-02-16 13:07:07.641811398,P3,Closed,User Error,Application Support
INC00081197,A0010505,2024-10-20,2024-10-20 07:58:59.701134370,P2,Closed,Security Control,Cybersecurity
INC00081198,A0016370,2025-01-09,2025-01-09 04:57:52.432488018,P4,Resolved,Hardware Failure,Network Operations
INC00081199,A0013224,2025-01-08,2025-01-08 02:01:40.291883454,P4,Resolved,Hardware Failure,Service Desk
INC00081200,A0008790,2024-10-29,2024-10-29 04:29:21.186593466,P3,Resolved,Security Control,Application Support
INC00081201,A0002250,2026-02-16,2026-02-16 10:20:49.155843516,P3,Resolved,Hardware Failure,Network Operations
INC00081202,A0011938,2025-03-04,2025-03-04 05:41:38.687810643,P4,Closed,Configuration Error,Network Operations
INC00081203,A0020162,2024-01-14,2024-01-14 03:39:08.882982576,P4,Resolved,Patch Failure,End User Computing
INC00081204,A0007698,2024-01-21,2024-01-21 06:12:04.812969790,P3,Resolved,Hardware Failure,End User Computing
INC00081205,A0001801,2024-02-12,2024-02-12 05:50:59.471970997,P4,Resolved,User Error,Cybersecurity
INC00081206,A0014232,2026-01-21,2026-01-21 05:01:27.856421295,P4,Closed,Hardware Failure,Network Operations
INC00081207,A0022069,2025-11-18,2025-11-18 06:47:19.628296141,P3,Closed,Configuration Error,Cybersecurity
INC00081208,A0022868,2024-02-21,2024-02-21 07:34:48.527357271,P1,Closed,Configuration Error,Service Desk
INC00081209,A0012386,2025-11-09,2025-11-09 03:45:22.711994096,P2,Resolved,Configuration Error,Server Operations
INC00081210,A0013102,2024-09-24,2024-09-24 02:09:38.272488170,P4,Resolved,Configuration Error,End User Computing
INC00081211,A0006003,2025-07-20,2025-07-20 08:17:32.974910685,P4,Resolved,Configuration Error,End User Computing
INC00081212,A0008043,2025-10-12,2025-10-12 03:25:32.571394377,P4,Resolved,Configuration Error,Server Operations
INC00081213,A0008404,2024-06-22,2024-06-22 02:56:06.905867769,P2,Closed,Unknown,Application Support
INC00081214,A0011960,2025-11-08,2025-11-08 04:46:45.430156999,P3,Resolved,Security Control,Network Operations
INC00081215,A0003406,2025-11-17,2025-11-17 10:10:03.772103138,P2,Closed,Capacity Issue,Cybersecurity
INC00081216,A0021881,2024-04-17,2024-04-17 01:51:29.312170387,P3,Closed,Capacity Issue,Network Operations
INC00081217,A0012481,2026-05-17,2026-05-18 10:38:21.285601404,P4,Resolved,Network Connectivity,End User Computing
INC00081218,A0000751,2025-05-07,2025-05-07 04:16:42.024513183,P4,Resolved,Hardware Failure,Cybersecurity
INC00081219,A0002468,2024-06-11,2024-06-11 05:34:52.207081122,P3,Resolved,Hardware Failure,Server Operations
INC00081220,A0001754,2024-10-07,2024-10-07 03:05:58.408833955,P4,Resolved,Software Defect,Network Operations
INC00081221,A0006968,2024-01-26,2024-01-26 03:51:45.202974552,P3,Closed,Security Control,Network Operations
INC00081222,A0019570,2025-04-05,2025-04-05 08:32:35.346119330,P3,Closed,Patch Failure,Server Operations
INC00081223,A0010548,2024-11-09,2024-11-09 01:44:26.995279059,P4,Closed,User Error,Application Support
INC00081224,A0014274,2024-05-25,2024-05-25 06:05:14.959531683,P4,Resolved,Configuration Error,Network Operations
INC00081225,A0002985,2025-05-14,2025-05-14 06:14:32.713791525,P4,Closed,Capacity Issue,Service Desk
INC00081226,A0001221,2024-02-21,2024-02-21 04:25:37.436413033,P1,Resolved,Patch Failure,End User Computing
INC00081227,A0020352,2026-04-27,2026-04-27 08:01:33.289131878,P3,Resolved,User Error,Application Support
INC00081228,A0011299,2025-02-07,2025-02-07 06:37:59.229536894,P4,Closed,Software Defect,End User Computing
INC00081229,A0015069,2024-11-13,2024-11-13 02:51:35.468287563,P4,Resolved,Hardware Failure,Network Operations
INC00081230,A0021321,2025-09-12,2025-09-12 02:48:21.115103547,P2,Closed,Configuration Error,Application Support
INC00081231,A0019889,2024-11-26,2024-11-26 06:18:01.295280831,P4,Resolved,Capacity Issue,Cybersecurity
INC00081232,A0007339,2024-07-03,2024-07-03 03:17:36.573133416,P3,Resolved,Security Control,Network Operations
INC00081233,A0021312,2025-08-25,2025-08-25 05:16:59.561974358,P3,Closed,Hardware Failure,End User Computing
INC00081234,A0014173,2024-01-26,2024-01-26 07:41:05.081990316,P3,Resolved,User Error,Application Support
INC00081235,A0001361,2025-10-19,2025-10-19 07:25:56.715199197,P4,Closed,Security Control,End User Computing
INC00081236,A0008258,2025-03-25,2025-03-25 01:36:41.234912078,P4,Closed,Unknown,Cybersecurity
INC00081237,A0019422,2024-02-23,2024-02-23 06:17:41.154160426,P4,Closed,Security Control,Cybersecurity
INC00081238,A0010836,2024-02-13,2024-02-13 01:03:23.639741996,P4,Closed,Unknown,Network Operations
INC00081239,A0010295,2024-08-13,2024-08-13 03:38:41.844064304,P1,Resolved,Network Connectivity,End User Computing
INC00081240,A0003083,2025-08-20,2025-08-20 06:48:35.950802882,P3,Resolved,User Error,Server Operations
INC00081241,A0006125,2024-10-17,2024-10-17 08:18:04.856026449,P4,Closed,Security Control,Service Desk
INC00081242,A0014240,2025-01-15,2025-01-15 08:58:10.210879732,P3,Resolved,Software Defect,End User Computing
INC00081243,A0022962,2024-01-26,2024-01-26 08:07:08.016302780,P4,Resolved,Network Connectivity,Server Operations
INC00081244,A0015228,2025-11-20,2025-11-20 12:31:58.590557770,P4,Resolved,Configuration Error,Server Operations
INC00081245,A0010350,2026-02-18,2026-02-18 07:09:15.109304713,P4,Resolved,Unknown,Service Desk
INC00081246,A0018160,2024-07-29,2024-07-29 02:13:57.440106440,P4,Resolved,Unknown,Network Operations
INC00081247,A0003199,2025-05-07,2025-05-07 04:18:55.404780548,P2,Closed,Hardware Failure,Service Desk
INC00081248,A0011703,2025-08-28,2025-08-28 06:43:35.948560681,P3,Resolved,Configuration Error,Service Desk
INC00081249,A0000355,2024-06-29,2024-06-29 03:05:33.928031994,P3,Closed,Hardware Failure,Network Operations
INC00081250,A0002370,2024-09-16,2024-09-16 03:48:25.232921452,P4,Resolved,Security Control,Cybersecurity
INC00081251,A0007311,2024-07-13,2024-07-13 01:31:45.419507482,P3,Resolved,Unknown,End User Computing
INC00081252,A0015487,2024-06-08,2024-06-08 02:08:34.651880066,P4,Resolved,User Error,Network Operations
INC00081253,A0016841,2025-05-06,2025-05-06 08:51:05.051960085,P4,Resolved,User Error,Cybersecurity
INC00081254,A0012824,2024-01-18,2024-01-18 01:51:31.933286917,P3,Resolved,Unknown,Server Operations
INC00081255,A0016172,2024-10-07,2024-10-07 03:07:22.502589855,P3,Resolved,Unknown,Service Desk
INC00081256,A0013176,2025-12-07,2025-12-07 03:07:52.540802364,P2,Resolved,Configuration Error,Network Operations
INC00081257,A0021217,2026-05-19,2026-05-19 02:52:06.568222951,P4,Resolved,Software Defect,Application Support
INC00081258,A0017283,2025-04-01,2025-04-01 11:11:27.232862100,P3,Resolved,Network Connectivity,End User Computing
INC00081259,A0009351,2025-07-24,2025-07-24 02:42:27.092718342,P4,Closed,Patch Failure,Network Operations
INC00081260,A0017183,2025-07-29,2025-07-29 01:17:46.122599410,P4,Closed,Software Defect,Service Desk
INC00081261,A0004477,2025-07-10,2025-07-10 00:20:00.620384035,P3,Closed,Unknown,Network Operations
INC00081262,A0002739,2026-04-18,2026-04-18 15:59:42.565224231,P3,Closed,Software Defect,End User Computing
INC00081263,A0018785,2026-01-17,2026-01-17 07:24:26.612494030,P1,Resolved,Unknown,Cybersecurity
INC00081264,A0009225,2024-05-07,2024-05-07 09:48:12.369503494,P2,Resolved,Hardware Failure,Service Desk
INC00081265,A0009954,2026-04-09,2026-04-09 16:26:31.237071424,P2,Closed,Software Defect,Network Operations
INC00081266,A0005129,2024-11-03,2024-11-03 14:23:25.133562744,P1,Resolved,User Error,Service Desk
INC00081267,A0008021,2025-01-24,2025-01-24 02:38:10.623550704,P3,Closed,Unknown,Server Operations
INC00081268,A0021976,2024-11-11,2024-11-11 02:26:47.381790598,P4,Resolved,User Error,End User Computing
INC00081269,A0005374,2025-02-15,2025-02-15 10:52:23.237701410,P3,Resolved,Security Control,Service Desk
