Vulnerability_Record_ID,Asset_ID,CVE,Affected_Product,Severity,CVSS_Score,Discovery_Date,Remediation_Due_Date,Remediation_Status,Patch_Available,Recommended_Action
VUL-00043499,AST-0020946,CVE-2023-38408,OpenSSH,High,9.8,2025-05-03,2025-08-01,Open,No,Compensating Control
VUL-00043500,AST-0003603,CVE-2020-1472,Windows Netlogon,Critical,10.0,2024-07-02,2024-09-30,Remediated,Yes,Compensating Control
VUL-00043501,AST-0016361,CVE-2024-3094,XZ Utils,Critical,10.0,2024-12-08,2025-02-06,Open,No,Patch
VUL-00043502,AST-0007696,CVE-2023-38408,OpenSSH,High,9.8,2024-07-20,2024-08-19,Open,Yes,Compensating Control
VUL-00043503,AST-0019627,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2025-12-09,2026-01-08,Remediated,Yes,Compensating Control
VUL-00043504,AST-0019674,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2026-04-17,2026-07-16,Remediated,No,Compensating Control
VUL-00043505,AST-0010206,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2026-03-08,2026-04-07,In Progress,Yes,Upgrade
VUL-00043506,AST-0020327,CVE-2024-3094,XZ Utils,Critical,10.0,2026-05-27,2026-06-26,Remediated,No,Upgrade
VUL-00043507,AST-0020124,CVE-2022-22965,Spring Framework,Critical,9.8,2025-02-27,2025-03-29,Open,No,Compensating Control
VUL-00043508,AST-0019394,CVE-2023-38545,curl,High,9.8,2026-03-08,2026-03-23,Remediated,Yes,Patch
VUL-00043509,AST-0007949,CVE-2022-22965,Spring Framework,Critical,9.8,2025-07-26,2025-10-24,Remediated,No,Vendor Fix Pending
VUL-00043510,AST-0000959,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-12-06,2026-03-06,Open,No,Compensating Control
VUL-00043511,AST-0009842,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-07-11,2025-09-09,Remediated,Yes,Upgrade
VUL-00043512,AST-0009423,CVE-2022-22965,Spring Framework,Critical,9.8,2025-09-04,2025-10-04,Remediated,No,Compensating Control
VUL-00043513,AST-0000759,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2026-04-07,2026-04-22,Remediated,No,Vendor Fix Pending
VUL-00043514,AST-0014544,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2026-01-29,2026-03-30,In Progress,Yes,Upgrade
VUL-00043515,AST-0020942,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2026-04-28,2026-05-28,Remediated,Yes,Compensating Control
VUL-00043516,AST-0021026,CVE-2024-3094,XZ Utils,Critical,10.0,2024-08-15,2024-09-14,Remediated,Yes,Patch
VUL-00043517,AST-0001332,CVE-2020-1472,Windows Netlogon,Critical,10.0,2024-06-03,2024-07-03,In Progress,Yes,Patch
VUL-00043518,AST-0001095,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2025-07-26,2025-08-10,Remediated,No,Patch
VUL-00043519,AST-0005432,CVE-2024-3094,XZ Utils,Critical,10.0,2025-05-02,2025-06-01,In Progress,No,Upgrade
VUL-00043520,AST-0020928,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2024-11-28,2025-01-27,Risk Accepted,Yes,Patch
VUL-00043521,AST-0004431,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2025-12-28,2026-03-28,Open,Yes,Upgrade
VUL-00043522,AST-0020644,CVE-2023-3519,Citrix ADC,Critical,9.8,2024-08-22,2024-09-21,Remediated,Yes,Patch
VUL-00043523,AST-0012298,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2024-12-23,2025-01-07,Open,Yes,Vendor Fix Pending
VUL-00043524,AST-0017670,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-08-17,2025-09-16,Open,No,Upgrade
VUL-00043525,AST-0020192,CVE-2023-3519,Citrix ADC,Critical,9.8,2026-04-08,2026-05-08,Remediated,No,Vendor Fix Pending
VUL-00043526,AST-0000589,CVE-2023-38408,OpenSSH,High,9.8,2025-07-15,2025-09-13,Remediated,Yes,Upgrade
VUL-00043527,AST-0020126,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2024-12-29,2025-01-28,Open,No,Compensating Control
VUL-00043528,AST-0005155,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-08-29,2025-09-28,Remediated,Yes,Upgrade
VUL-00043529,AST-0017093,CVE-2024-3094,XZ Utils,Critical,10.0,2025-11-19,2025-12-04,Open,No,Compensating Control
VUL-00043530,AST-0012961,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2026-04-02,2026-04-17,Remediated,Yes,Compensating Control
VUL-00043531,AST-0014193,CVE-2024-3094,XZ Utils,Critical,10.0,2025-11-02,2026-01-01,Open,No,Patch
VUL-00043532,AST-0021045,CVE-2022-22965,Spring Framework,Critical,9.8,2024-07-10,2024-07-25,Remediated,No,Upgrade
VUL-00043533,AST-0023736,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-12-15,2026-01-14,In Progress,No,Vendor Fix Pending
VUL-00043534,AST-0004303,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-02-21,2025-05-22,Remediated,Yes,Upgrade
VUL-00043535,AST-0016829,CVE-2023-38545,curl,High,9.8,2025-04-10,2025-04-25,Remediated,No,Vendor Fix Pending
VUL-00043536,AST-0017401,CVE-2023-38545,curl,High,9.8,2025-12-01,2025-12-16,Remediated,No,Vendor Fix Pending
VUL-00043537,AST-0000250,CVE-2024-3094,XZ Utils,Critical,10.0,2025-04-27,2025-06-26,Remediated,Yes,Vendor Fix Pending
VUL-00043538,AST-0009888,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2026-01-31,2026-02-15,Open,No,Compensating Control
VUL-00043539,AST-0011445,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-01-10,2025-04-10,Open,No,Vendor Fix Pending
VUL-00043540,AST-0007090,CVE-2022-22965,Spring Framework,Critical,9.8,2025-10-18,2025-11-02,Remediated,Yes,Vendor Fix Pending
VUL-00043541,AST-0022264,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2026-05-16,2026-07-15,Remediated,No,Compensating Control
VUL-00043542,AST-0003456,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-03-23,2025-05-22,Remediated,No,Compensating Control
VUL-00043543,AST-0017251,CVE-2023-38408,OpenSSH,High,9.8,2025-02-14,2025-05-15,Remediated,No,Upgrade
VUL-00043544,AST-0023214,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-04-25,2025-06-24,Open,Yes,Vendor Fix Pending
VUL-00043545,AST-0022726,CVE-2024-3094,XZ Utils,Critical,10.0,2025-11-08,2026-02-06,Remediated,No,Upgrade
VUL-00043546,AST-0021260,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-10-22,2025-11-21,Remediated,Yes,Vendor Fix Pending
VUL-00043547,AST-0001986,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-12-05,2026-03-05,In Progress,No,Upgrade
VUL-00043548,AST-0012754,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2025-11-17,2026-02-15,In Progress,No,Vendor Fix Pending
VUL-00043549,AST-0014040,CVE-2023-38545,curl,High,9.8,2025-01-06,2025-03-07,Remediated,Yes,Compensating Control
VUL-00043550,AST-0021137,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-07-17,2025-08-16,In Progress,Yes,Patch
VUL-00043551,AST-0021039,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-11-14,2026-02-12,Remediated,Yes,Upgrade
VUL-00043552,AST-0004751,CVE-2024-3094,XZ Utils,Critical,10.0,2026-04-27,2026-06-26,In Progress,No,Patch
VUL-00043553,AST-0010007,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-09-15,2025-09-30,In Progress,Yes,Vendor Fix Pending
VUL-00043554,AST-0012619,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-09-30,2025-10-15,In Progress,Yes,Upgrade
VUL-00043555,AST-0022342,CVE-2020-1472,Windows Netlogon,Critical,10.0,2024-06-25,2024-07-10,Remediated,No,Compensating Control
VUL-00043556,AST-0021970,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-07-27,2025-10-25,Remediated,Yes,Patch
VUL-00043557,AST-0021132,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2025-02-06,2025-04-07,Risk Accepted,No,Compensating Control
VUL-00043558,AST-0009861,CVE-2022-22965,Spring Framework,Critical,9.8,2025-08-05,2025-10-04,Open,Yes,Compensating Control
VUL-00043559,AST-0011384,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2024-10-25,2024-11-09,Open,No,Upgrade
VUL-00043560,AST-0022842,CVE-2022-22965,Spring Framework,Critical,9.8,2025-02-27,2025-03-29,Remediated,No,Compensating Control
VUL-00043561,AST-0020454,CVE-2023-38545,curl,High,9.8,2025-05-02,2025-05-17,Open,Yes,Compensating Control
VUL-00043562,AST-0023776,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2024-06-16,2024-09-14,Open,Yes,Upgrade
VUL-00043563,AST-0021326,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2024-07-30,2024-09-28,Remediated,No,Vendor Fix Pending
VUL-00043564,AST-0020774,CVE-2022-22965,Spring Framework,Critical,9.8,2025-02-16,2025-05-17,In Progress,Yes,Upgrade
VUL-00043565,AST-0017193,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-04-29,2025-05-29,In Progress,No,Patch
VUL-00043566,AST-0022022,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2025-02-23,2025-03-10,Open,No,Compensating Control
VUL-00043567,AST-0013191,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-02-17,2025-04-18,In Progress,No,Patch
VUL-00043568,AST-0008016,CVE-2020-1472,Windows Netlogon,Critical,10.0,2024-10-09,2024-12-08,Remediated,No,Compensating Control
VUL-00043569,AST-0023036,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2024-09-26,2024-11-25,In Progress,No,Upgrade
VUL-00043570,AST-0007782,CVE-2023-38408,OpenSSH,High,9.8,2025-09-20,2025-10-20,In Progress,No,Vendor Fix Pending
VUL-00043571,AST-0022850,CVE-2024-3094,XZ Utils,Critical,10.0,2026-03-16,2026-06-14,Remediated,No,Vendor Fix Pending
VUL-00043572,AST-0002139,CVE-2022-22965,Spring Framework,Critical,9.8,2025-10-28,2025-11-12,Remediated,No,Patch
VUL-00043573,AST-0004066,CVE-2023-38408,OpenSSH,High,9.8,2025-02-13,2025-05-14,Remediated,Yes,Compensating Control
VUL-00043574,AST-0012094,CVE-2022-22965,Spring Framework,Critical,9.8,2025-01-09,2025-02-08,Remediated,No,Vendor Fix Pending
VUL-00043575,AST-0021628,CVE-2023-3519,Citrix ADC,Critical,9.8,2024-07-05,2024-08-04,Open,No,Upgrade
VUL-00043576,AST-0003373,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2026-02-18,2026-05-19,Remediated,No,Vendor Fix Pending
VUL-00043577,AST-0020513,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2024-12-14,2024-12-29,Open,Yes,Compensating Control
VUL-00043578,AST-0008463,CVE-2023-3519,Citrix ADC,Critical,9.8,2026-01-21,2026-04-21,In Progress,Yes,Compensating Control
VUL-00043579,AST-0001896,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2024-08-05,2024-09-04,Remediated,Yes,Compensating Control
VUL-00043580,AST-0007935,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2026-04-19,2026-07-18,Remediated,No,Vendor Fix Pending
VUL-00043581,AST-0012345,CVE-2023-38545,curl,High,9.8,2026-05-28,2026-08-26,False Positive,Yes,Vendor Fix Pending
VUL-00043582,AST-0004278,CVE-2023-38545,curl,High,9.8,2024-06-25,2024-07-25,Open,No,Patch
VUL-00043583,AST-0022237,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2025-05-05,2025-08-03,Remediated,No,Upgrade
VUL-00043584,AST-0005890,CVE-2023-3519,Citrix ADC,Critical,9.8,2024-08-29,2024-10-28,Remediated,No,Patch
VUL-00043585,AST-0005853,CVE-2024-3094,XZ Utils,Critical,10.0,2026-02-15,2026-03-02,Remediated,No,Vendor Fix Pending
VUL-00043586,AST-0000907,CVE-2023-38545,curl,High,9.8,2025-04-30,2025-06-29,Remediated,Yes,Patch
VUL-00043587,AST-0016205,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2026-03-27,2026-06-25,In Progress,Yes,Upgrade
VUL-00043588,AST-0004291,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-05-06,2025-05-21,Open,No,Patch
VUL-00043589,AST-0010037,CVE-2023-3519,Citrix ADC,Critical,9.8,2024-11-21,2025-02-19,In Progress,No,Compensating Control
VUL-00043590,AST-0020059,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2025-12-16,2026-01-15,Open,Yes,Patch
VUL-00043591,AST-0020401,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2024-12-29,2025-02-27,Risk Accepted,Yes,Vendor Fix Pending
VUL-00043592,AST-0023459,CVE-2022-22965,Spring Framework,Critical,9.8,2024-07-23,2024-08-07,Risk Accepted,No,Compensating Control
VUL-00043593,AST-0007571,CVE-2023-38408,OpenSSH,High,9.8,2026-01-13,2026-03-14,Remediated,No,Vendor Fix Pending
VUL-00043594,AST-0012781,CVE-2023-38545,curl,High,9.8,2024-10-01,2024-10-31,In Progress,Yes,Compensating Control
VUL-00043595,AST-0005231,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-10-02,2025-11-01,Open,Yes,Compensating Control
VUL-00043596,AST-0001435,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-02-24,2025-03-26,In Progress,No,Compensating Control
VUL-00043597,AST-0021319,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-03-30,2025-04-14,Remediated,No,Patch
VUL-00043598,AST-0014953,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-06-11,2025-07-11,Open,Yes,Patch
VUL-00043599,AST-0018446,CVE-2023-38545,curl,High,9.8,2026-02-17,2026-05-18,Remediated,No,Compensating Control
VUL-00043600,AST-0023079,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2026-05-18,2026-06-02,Open,No,Patch
VUL-00043601,AST-0020808,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-07-26,2025-08-10,Open,Yes,Compensating Control
VUL-00043602,AST-0020605,CVE-2023-38408,OpenSSH,High,9.8,2025-06-10,2025-07-10,Remediated,No,Compensating Control
VUL-00043603,AST-0016756,CVE-2023-38408,OpenSSH,High,9.8,2025-06-21,2025-07-21,In Progress,No,Upgrade
VUL-00043604,AST-0010277,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2026-05-03,2026-07-02,Remediated,No,Vendor Fix Pending
VUL-00043605,AST-0021532,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2024-06-13,2024-09-11,Remediated,Yes,Vendor Fix Pending
VUL-00043606,AST-0020363,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-07-15,2025-08-14,In Progress,Yes,Vendor Fix Pending
VUL-00043607,AST-0020325,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2024-07-25,2024-09-23,Remediated,Yes,Compensating Control
VUL-00043608,AST-0021014,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2026-01-02,2026-02-01,Risk Accepted,Yes,Compensating Control
VUL-00043609,AST-0016354,CVE-2020-1472,Windows Netlogon,Critical,10.0,2026-01-27,2026-04-27,Open,Yes,Vendor Fix Pending
VUL-00043610,AST-0015675,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2024-09-25,2024-10-10,Remediated,No,Upgrade
VUL-00043611,AST-0014581,CVE-2020-1472,Windows Netlogon,Critical,10.0,2024-08-14,2024-08-29,In Progress,No,Vendor Fix Pending
VUL-00043612,AST-0011842,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-03-20,2025-05-19,Remediated,No,Patch
VUL-00043613,AST-0008014,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2025-10-01,2025-10-31,Open,No,Patch
VUL-00043614,AST-0014511,CVE-2022-22965,Spring Framework,Critical,9.8,2026-01-14,2026-03-15,Remediated,No,Vendor Fix Pending
VUL-00043615,AST-0007012,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2026-05-13,2026-06-12,Remediated,Yes,Vendor Fix Pending
VUL-00043616,AST-0013475,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-01-22,2025-03-23,Open,Yes,Vendor Fix Pending
VUL-00043617,AST-0005758,CVE-2022-22965,Spring Framework,Critical,9.8,2024-06-04,2024-06-19,Open,Yes,Vendor Fix Pending
VUL-00043618,AST-0020860,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2025-12-08,2026-01-07,Remediated,No,Compensating Control
VUL-00043619,AST-0022317,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2024-07-28,2024-10-26,Risk Accepted,No,Patch
VUL-00043620,AST-0021222,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2026-03-27,2026-05-26,In Progress,No,Vendor Fix Pending
VUL-00043621,AST-0000614,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-12-01,2025-12-16,In Progress,Yes,Vendor Fix Pending
VUL-00043622,AST-0005085,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2026-05-17,2026-07-16,Open,Yes,Compensating Control
VUL-00043623,AST-0021718,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2025-02-14,2025-05-15,Open,Yes,Compensating Control
VUL-00043624,AST-0021971,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2026-04-19,2026-06-18,Open,Yes,Vendor Fix Pending
VUL-00043625,AST-0020803,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2024-11-01,2024-12-01,Remediated,Yes,Vendor Fix Pending
VUL-00043626,AST-0020096,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-10-09,2026-01-07,In Progress,No,Compensating Control
VUL-00043627,AST-0009964,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2024-10-23,2024-11-07,Remediated,Yes,Vendor Fix Pending
VUL-00043628,AST-0009659,CVE-2020-1472,Windows Netlogon,Critical,10.0,2024-08-29,2024-09-28,Remediated,No,Upgrade
VUL-00043629,AST-0009886,CVE-2023-38545,curl,High,9.8,2025-02-09,2025-03-11,Remediated,No,Patch
VUL-00043630,AST-0018366,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2024-10-18,2024-12-17,In Progress,Yes,Vendor Fix Pending
VUL-00043631,AST-0022979,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2026-03-13,2026-06-11,In Progress,Yes,Vendor Fix Pending
VUL-00043632,AST-0011060,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2025-08-07,2025-09-06,Remediated,Yes,Compensating Control
VUL-00043633,AST-0012455,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2026-01-07,2026-04-07,Open,Yes,Compensating Control
VUL-00043634,AST-0010904,CVE-2022-22965,Spring Framework,Critical,9.8,2024-10-11,2024-11-10,Remediated,Yes,Vendor Fix Pending
VUL-00043635,AST-0000411,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2024-08-21,2024-09-20,Risk Accepted,No,Vendor Fix Pending
VUL-00043636,AST-0006850,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-04-30,2025-05-30,Remediated,Yes,Compensating Control
VUL-00043637,AST-0013206,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2024-09-13,2024-09-28,Open,No,Patch
VUL-00043638,AST-0000831,CVE-2023-38545,curl,High,9.8,2026-03-25,2026-05-24,In Progress,Yes,Compensating Control
VUL-00043639,AST-0017041,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2026-05-19,2026-06-18,In Progress,Yes,Patch
VUL-00043640,AST-0000232,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2025-04-29,2025-05-29,Open,Yes,Upgrade
VUL-00043641,AST-0020439,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2024-12-11,2025-01-10,Remediated,Yes,Upgrade
VUL-00043642,AST-0004364,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2025-06-09,2025-07-09,In Progress,Yes,Vendor Fix Pending
VUL-00043643,AST-0021177,CVE-2021-44228,Apache Log4j,Critical,10.0,2026-04-24,2026-06-23,Remediated,No,Vendor Fix Pending
VUL-00043644,AST-0023889,CVE-2023-3519,Citrix ADC,Critical,9.8,2024-12-06,2025-03-06,Remediated,Yes,Patch
VUL-00043645,AST-0019673,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2026-03-04,2026-04-03,Open,No,Patch
VUL-00043646,AST-0016967,CVE-2022-30190,Microsoft Support Diagnostic Tool,High,7.8,2024-06-11,2024-09-09,Open,No,Upgrade
VUL-00043647,AST-0004111,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-07-04,2025-10-02,Risk Accepted,No,Compensating Control
VUL-00043648,AST-0006321,CVE-2020-1472,Windows Netlogon,Critical,10.0,2024-09-26,2024-12-25,Remediated,No,Upgrade
VUL-00043649,AST-0017051,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2024-10-18,2024-11-02,Open,No,Vendor Fix Pending
VUL-00043650,AST-0006032,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2024-09-08,2024-09-23,Remediated,Yes,Upgrade
VUL-00043651,AST-0011940,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-10-21,2025-12-20,In Progress,Yes,Upgrade
VUL-00043652,AST-0020493,CVE-2024-3094,XZ Utils,Critical,10.0,2024-06-21,2024-07-21,Open,No,Compensating Control
VUL-00043653,AST-0004578,CVE-2024-3094,XZ Utils,Critical,10.0,2025-08-16,2025-09-15,Remediated,No,Compensating Control
VUL-00043654,AST-0022226,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2025-09-08,2025-12-07,Remediated,No,Vendor Fix Pending
VUL-00043655,AST-0005847,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-02-21,2025-05-22,In Progress,Yes,Vendor Fix Pending
VUL-00043656,AST-0023310,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-06-22,2025-09-20,Remediated,Yes,Vendor Fix Pending
VUL-00043657,AST-0016908,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-09-06,2025-12-05,In Progress,No,Upgrade
VUL-00043658,AST-0021270,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-09-25,2025-10-25,Open,Yes,Upgrade
VUL-00043659,AST-0009826,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-07-18,2025-09-16,Remediated,Yes,Patch
VUL-00043660,AST-0020364,CVE-2023-38545,curl,High,9.8,2026-02-23,2026-03-25,Open,No,Vendor Fix Pending
VUL-00043661,AST-0021062,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-07-27,2025-08-26,Open,No,Vendor Fix Pending
VUL-00043662,AST-0021339,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-02-08,2025-04-09,In Progress,No,Compensating Control
VUL-00043663,AST-0019580,CVE-2023-38545,curl,High,9.8,2025-05-14,2025-06-13,Open,Yes,Vendor Fix Pending
VUL-00043664,AST-0020172,CVE-2021-44228,Apache Log4j,Critical,10.0,2024-09-08,2024-11-07,Open,Yes,Compensating Control
VUL-00043665,AST-0012020,CVE-2022-22965,Spring Framework,Critical,9.8,2025-04-25,2025-05-10,Remediated,Yes,Compensating Control
VUL-00043666,AST-0005230,CVE-2023-38545,curl,High,9.8,2025-06-03,2025-06-18,Remediated,No,Compensating Control
VUL-00043667,AST-0020104,CVE-2023-3519,Citrix ADC,Critical,9.8,2026-02-11,2026-02-26,Remediated,Yes,Vendor Fix Pending
VUL-00043668,AST-0015572,CVE-2020-1472,Windows Netlogon,Critical,10.0,2025-02-05,2025-04-06,Remediated,Yes,Patch
VUL-00043669,AST-0002482,CVE-2021-44228,Apache Log4j,Critical,10.0,2024-07-02,2024-07-17,Remediated,Yes,Compensating Control
VUL-00043670,AST-0021619,CVE-2024-3094,XZ Utils,Critical,10.0,2025-03-08,2025-05-07,Open,No,Compensating Control
VUL-00043671,AST-0000368,CVE-2023-38408,OpenSSH,High,9.8,2025-09-03,2025-11-02,Open,Yes,Patch
VUL-00043672,AST-0020891,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2026-03-17,2026-06-15,Remediated,No,Compensating Control
VUL-00043673,AST-0023798,CVE-2021-34527,Windows Print Spooler,Critical,8.8,2025-12-09,2025-12-24,In Progress,No,Compensating Control
VUL-00043674,AST-0014377,CVE-2024-3094,XZ Utils,Critical,10.0,2025-07-15,2025-07-30,Remediated,No,Upgrade
VUL-00043675,AST-0022477,CVE-2021-44228,Apache Log4j,Critical,10.0,2025-12-05,2026-01-04,In Progress,No,Patch
VUL-00043676,AST-0009243,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2026-03-17,2026-06-15,Open,No,Vendor Fix Pending
VUL-00043677,AST-0006613,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-10-28,2025-11-27,False Positive,Yes,Compensating Control
VUL-00043678,AST-0012898,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-11-25,2025-12-25,Remediated,Yes,Compensating Control
VUL-00043679,AST-0012707,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2025-03-11,2025-06-09,Remediated,Yes,Patch
VUL-00043680,AST-0005469,CVE-2023-34362,MOVEit Transfer,Critical,9.8,2024-08-19,2024-11-17,Open,Yes,Patch
VUL-00043681,AST-0009329,CVE-2020-1472,Windows Netlogon,Critical,10.0,2026-03-04,2026-05-03,Risk Accepted,Yes,Vendor Fix Pending
VUL-00043682,AST-0004411,CVE-2023-23397,Microsoft Outlook,Critical,9.8,2025-12-02,2026-01-31,Open,No,Compensating Control
VUL-00043683,AST-0017633,CVE-2023-27997,Fortinet FortiOS,Critical,9.8,2024-12-07,2025-01-06,Open,No,Vendor Fix Pending
VUL-00043684,AST-0011668,CVE-2023-3519,Citrix ADC,Critical,9.8,2025-06-11,2025-08-10,Remediated,No,Upgrade
