Finding_ID,Asset_ID,CVE_ID,Severity,First_Detected_Date,Last_Detected_Date,Remediation_Status,Scanner_Source,CVSS_Score
VULN00054738,A0014725,CVE-2021-44228,Low,2024-03-05,2026-05-31,Open,Qualys,2.4
VULN00054739,A0018046,CVE-2023-23397,High,2026-01-12,2026-05-31,Closed,Tenable,8.4
VULN00054740,A0020126,CVE-2023-23397,Critical,2025-12-05,2026-05-31,In Remediation,Tenable,10.0
VULN00054741,A0017779,CVE-2023-23397,Medium,2025-06-17,2026-05-31,In Remediation,Tenable,5.4
VULN00054742,A0021552,CVE-2023-23397,Critical,2024-06-15,2026-05-31,Open,Tenable,9.6
VULN00054743,A0003209,CVE-2024-3094,Medium,2025-11-20,2026-05-31,Exception Approved,Qualys,5.4
VULN00054744,A0006105,CVE-2024-3094,Low,2024-11-12,2026-05-31,Closed,Defender Vulnerability Management,3.0
VULN00054745,A0014180,CVE-2024-3094,Medium,2024-01-18,2026-05-31,Open,Tenable,6.1
VULN00054746,A0015093,CVE-2023-34362,Medium,2026-01-23,2026-05-31,Exception Approved,Qualys,5.7
VULN00054747,A0006607,CVE-2023-34362,Low,2024-05-24,2026-05-31,Closed,Qualys,3.3
VULN00054748,A0004308,CVE-2021-44228,Medium,2024-02-11,2026-05-31,Exception Approved,Defender Vulnerability Management,4.8
VULN00054749,A0014904,CVE-2023-3519,High,2025-04-14,2026-05-31,In Remediation,Tenable,7.2
VULN00054750,A0006858,CVE-2023-20198,High,2026-04-04,2026-05-31,In Remediation,Tenable,8.7
VULN00054751,A0017917,CVE-2024-21410,Medium,2024-02-20,2026-05-31,Open,Defender Vulnerability Management,6.3
VULN00054752,A0010900,CVE-2022-30190,Medium,2026-01-16,2026-05-31,Exception Approved,Tenable,5.3
VULN00054753,A0005338,CVE-2023-34362,High,2025-07-16,2026-05-31,In Remediation,Qualys,8.0
VULN00054754,A0016596,CVE-2024-3094,Critical,2025-02-22,2026-05-31,Closed,Qualys,9.0
VULN00054755,A0003797,CVE-2024-21410,Medium,2025-03-11,2026-05-31,In Remediation,Defender Vulnerability Management,6.7
VULN00054756,A0001202,CVE-2023-34362,High,2024-04-23,2026-05-31,In Remediation,Qualys,8.3
VULN00054757,A0011622,CVE-2024-3400,Medium,2024-10-06,2026-05-31,Closed,Tenable,6.0
VULN00054758,A0019284,CVE-2023-36884,High,2025-01-08,2026-05-31,Open,Tenable,8.9
VULN00054759,A0005523,CVE-2023-3519,Medium,2026-03-22,2026-05-31,In Remediation,Qualys,5.4
VULN00054760,A0001830,CVE-2023-3519,Low,2025-01-09,2026-05-31,Open,Tenable,2.3
VULN00054761,A0019022,CVE-2022-30190,High,2024-12-13,2026-05-31,Open,Tenable,7.4
VULN00054762,A0008179,CVE-2023-23397,Low,2025-11-30,2026-05-31,Open,Tenable,2.3
VULN00054763,A0019875,CVE-2024-21410,High,2024-11-04,2026-05-31,Closed,Qualys,9.1
VULN00054764,A0010299,CVE-2024-21410,High,2026-03-24,2026-05-31,Closed,Qualys,8.1
VULN00054765,A0018652,CVE-2024-3400,Low,2024-07-27,2026-05-31,Closed,Tenable,3.2
VULN00054766,A0016218,CVE-2022-30190,Medium,2025-05-21,2026-05-31,Open,Tenable,5.3
VULN00054767,A0005745,CVE-2024-3094,Medium,2024-03-16,2026-05-31,Closed,Tenable,5.3
VULN00054768,A0019432,CVE-2024-3400,High,2025-01-26,2026-05-31,Exception Approved,Qualys,8.3
VULN00054769,A0009898,CVE-2024-3400,High,2025-06-22,2026-05-31,Exception Approved,Tenable,7.3
VULN00054770,A0008220,CVE-2023-23397,Medium,2024-06-08,2026-05-31,Open,Tenable,4.8
VULN00054771,A0022554,CVE-2024-21410,High,2025-05-24,2026-05-31,Closed,Tenable,8.0
VULN00054772,A0022370,CVE-2023-20198,Medium,2025-07-18,2026-05-31,Open,Qualys,5.2
VULN00054773,A0012013,CVE-2023-23397,Critical,2026-03-17,2026-05-31,Open,Qualys,10.0
VULN00054774,A0003319,CVE-2023-20198,Medium,2024-01-09,2026-05-31,Exception Approved,Tenable,4.6
VULN00054775,A0006113,CVE-2021-44228,Low,2024-02-11,2026-05-31,Closed,Defender Vulnerability Management,3.5
VULN00054776,A0008673,CVE-2024-3094,Low,2024-10-07,2026-05-31,In Remediation,Qualys,2.6
VULN00054777,A0006035,CVE-2024-3400,Medium,2025-03-21,2026-05-31,Open,Defender Vulnerability Management,5.6
VULN00054778,A0005371,CVE-2024-3400,Medium,2025-05-26,2026-05-31,Open,Defender Vulnerability Management,5.4
VULN00054779,A0014238,CVE-2024-3094,High,2025-12-09,2026-05-31,Closed,Defender Vulnerability Management,9.2
VULN00054780,A0008700,CVE-2023-34362,Medium,2024-09-08,2026-05-31,Open,Qualys,6.1
VULN00054781,A0015330,CVE-2023-36884,Critical,2024-05-22,2026-05-31,Closed,Tenable,9.5
VULN00054782,A0012589,CVE-2024-21410,Low,2026-04-12,2026-05-31,In Remediation,Tenable,2.1
VULN00054783,A0013832,CVE-2022-30190,Low,2024-01-25,2026-05-31,Closed,Tenable,3.1
VULN00054784,A0000735,CVE-2023-34362,High,2024-06-17,2026-05-31,Closed,Tenable,8.7
VULN00054785,A0000157,CVE-2023-20198,Medium,2025-01-12,2026-05-31,In Remediation,Defender Vulnerability Management,4.4
VULN00054786,A0016777,CVE-2023-3519,Medium,2024-12-03,2026-05-31,Closed,Tenable,6.1
VULN00054787,A0015541,CVE-2023-23397,Medium,2024-04-14,2026-05-31,In Remediation,Qualys,5.8
VULN00054788,A0018184,CVE-2023-34362,High,2024-01-07,2026-05-31,Open,Tenable,8.6
VULN00054789,A0005925,CVE-2022-30190,Critical,2024-05-20,2026-05-31,Open,Tenable,8.9
VULN00054790,A0021223,CVE-2023-3519,High,2026-01-29,2026-05-31,Closed,Qualys,7.6
VULN00054791,A0013145,CVE-2023-23397,Low,2024-06-11,2026-05-31,Closed,Qualys,3.0
VULN00054792,A0022767,CVE-2022-30190,Low,2025-08-16,2026-05-31,Exception Approved,Defender Vulnerability Management,2.3
VULN00054793,A0000344,CVE-2023-3519,Low,2024-04-03,2026-05-31,Open,Tenable,2.5
VULN00054794,A0001435,CVE-2024-21410,Medium,2025-11-21,2026-05-31,In Remediation,Tenable,6.4
VULN00054795,A0007480,CVE-2023-23397,Low,2026-01-14,2026-05-31,Closed,Qualys,2.1
VULN00054796,A0007224,CVE-2024-3094,Low,2024-03-06,2026-05-31,Closed,Defender Vulnerability Management,2.4
VULN00054797,A0007228,CVE-2023-3519,High,2025-02-10,2026-05-31,In Remediation,Defender Vulnerability Management,6.7
VULN00054798,A0022359,CVE-2023-3519,Critical,2024-01-16,2026-05-31,In Remediation,Qualys,9.7
VULN00054799,A0004393,CVE-2024-21410,Medium,2024-03-11,2026-05-31,Open,Tenable,6.3
VULN00054800,A0007881,CVE-2024-3400,Medium,2024-10-23,2026-05-31,Open,Defender Vulnerability Management,5.1
VULN00054801,A0004878,CVE-2024-3400,Low,2025-09-19,2026-05-31,Closed,Qualys,2.6
VULN00054802,A0012728,CVE-2024-3400,Low,2026-01-28,2026-05-31,Closed,Qualys,3.3
VULN00054803,A0004285,CVE-2024-3400,Low,2024-09-18,2026-05-31,Exception Approved,Defender Vulnerability Management,2.4
VULN00054804,A0013786,CVE-2024-21410,Medium,2024-09-03,2026-05-31,Closed,Tenable,4.9
VULN00054805,A0009177,CVE-2023-3519,Low,2025-04-06,2026-05-31,In Remediation,Tenable,1.1
VULN00054806,A0011940,CVE-2023-20198,Medium,2025-01-11,2026-05-31,Closed,Qualys,4.6
VULN00054807,A0013229,CVE-2023-3519,High,2025-05-01,2026-05-31,Open,Defender Vulnerability Management,8.3
VULN00054808,A0009107,CVE-2023-34362,Low,2024-01-01,2026-05-31,Closed,Qualys,2.9
VULN00054809,A0005398,CVE-2023-20198,Medium,2025-12-18,2026-05-31,In Remediation,Tenable,5.3
VULN00054810,A0017720,CVE-2023-34362,Critical,2024-03-06,2026-05-31,Closed,Qualys,9.6
VULN00054811,A0000150,CVE-2024-3094,High,2024-12-30,2026-05-31,Open,Defender Vulnerability Management,8.1
VULN00054812,A0017818,CVE-2022-30190,Medium,2024-05-02,2026-05-31,In Remediation,Tenable,6.3
VULN00054813,A0001009,CVE-2023-3519,High,2025-02-14,2026-05-31,Exception Approved,Tenable,8.0
VULN00054814,A0013756,CVE-2021-44228,Medium,2024-10-16,2026-05-31,Open,Qualys,5.0
VULN00054815,A0008104,CVE-2023-20198,Medium,2026-02-19,2026-05-31,Closed,Tenable,6.6
VULN00054816,A0002260,CVE-2024-3094,Low,2025-06-14,2026-05-31,Open,Tenable,2.4
VULN00054817,A0005426,CVE-2023-34362,Medium,2025-09-06,2026-05-31,Closed,Qualys,4.4
VULN00054818,A0001606,CVE-2024-3094,Medium,2024-08-14,2026-05-31,Closed,Qualys,5.3
VULN00054819,A0007382,CVE-2021-44228,Critical,2024-12-29,2026-05-31,Closed,Tenable,10.0
VULN00054820,A0004792,CVE-2024-3400,High,2025-03-05,2026-05-31,Closed,Defender Vulnerability Management,7.7
VULN00054821,A0008749,CVE-2024-3400,Medium,2024-03-12,2026-05-31,Closed,Qualys,5.0
VULN00054822,A0017404,CVE-2021-44228,Medium,2024-09-22,2026-05-31,Closed,Tenable,4.8
VULN00054823,A0004626,CVE-2023-20198,Critical,2024-01-04,2026-05-31,Open,Tenable,10.0
VULN00054824,A0019071,CVE-2022-30190,Medium,2025-07-04,2026-05-31,Closed,Tenable,5.4
VULN00054825,A0000672,CVE-2022-30190,High,2025-12-17,2026-05-31,Closed,Tenable,7.6
VULN00054826,A0009991,CVE-2024-21410,Critical,2024-08-29,2026-05-31,Closed,Tenable,9.2
VULN00054827,A0017067,CVE-2022-30190,Medium,2025-03-03,2026-05-31,Closed,Tenable,5.7
VULN00054828,A0013953,CVE-2023-3519,High,2025-09-13,2026-05-31,Closed,Tenable,7.4
VULN00054829,A0002988,CVE-2023-36884,Low,2024-10-08,2026-05-31,Open,Tenable,1.9
VULN00054830,A0017100,CVE-2023-23397,High,2026-02-16,2026-05-31,Open,Qualys,7.2
VULN00054831,A0019081,CVE-2021-44228,Low,2026-04-29,2026-05-31,Open,Defender Vulnerability Management,2.4
VULN00054832,A0013248,CVE-2023-3519,Medium,2025-02-15,2026-05-31,Closed,Tenable,5.4
VULN00054833,A0005408,CVE-2024-3400,High,2024-09-18,2026-05-31,Closed,Qualys,8.2
VULN00054834,A0020881,CVE-2021-44228,Medium,2026-03-29,2026-05-31,Open,Tenable,5.2
VULN00054835,A0002437,CVE-2022-30190,High,2025-07-19,2026-05-31,Closed,Tenable,8.4
VULN00054836,A0006891,CVE-2022-30190,Low,2025-01-21,2026-05-31,Closed,Defender Vulnerability Management,3.2
VULN00054837,A0015101,CVE-2023-36884,Medium,2024-09-12,2026-05-31,Closed,Qualys,5.7
VULN00054838,A0010476,CVE-2024-3094,High,2024-09-16,2026-05-31,In Remediation,Tenable,9.0
VULN00054839,A0023511,CVE-2021-44228,Critical,2025-07-16,2026-05-31,In Remediation,Tenable,10.0
VULN00054840,A0004453,CVE-2023-23397,Critical,2024-07-30,2026-05-31,In Remediation,Tenable,8.6
VULN00054841,A0003522,CVE-2024-3094,Low,2024-09-01,2026-05-31,Closed,Qualys,2.8
VULN00054842,A0014821,CVE-2024-3094,Medium,2025-10-19,2026-05-31,Exception Approved,Defender Vulnerability Management,5.4
VULN00054843,A0008519,CVE-2024-3094,Critical,2024-01-08,2026-05-31,Closed,Tenable,9.8
VULN00054844,A0019785,CVE-2023-3519,Medium,2026-02-08,2026-05-31,Open,Tenable,5.2
VULN00054845,A0005297,CVE-2023-20198,High,2024-08-09,2026-05-31,Closed,Defender Vulnerability Management,7.7
VULN00054846,A0004220,CVE-2023-34362,Medium,2024-05-30,2026-05-31,In Remediation,Defender Vulnerability Management,5.1
VULN00054847,A0011293,CVE-2022-30190,Low,2025-07-28,2026-05-31,Open,Qualys,2.8
VULN00054848,A0017194,CVE-2023-34362,Medium,2025-10-10,2026-05-31,Closed,Tenable,5.9
VULN00054849,A0005087,CVE-2023-3519,Medium,2026-04-06,2026-05-31,Closed,Tenable,5.4
VULN00054850,A0021887,CVE-2024-21410,Low,2024-03-09,2026-05-31,Open,Defender Vulnerability Management,2.6
VULN00054851,A0010467,CVE-2023-3519,High,2024-06-23,2026-05-31,Closed,Tenable,8.2
VULN00054852,A0003702,CVE-2023-3519,Low,2024-03-17,2026-05-31,Exception Approved,Defender Vulnerability Management,2.3
VULN00054853,A0003611,CVE-2021-44228,Medium,2026-05-02,2026-05-31,Exception Approved,Tenable,5.1
VULN00054854,A0011413,CVE-2023-34362,Low,2025-12-05,2026-05-31,In Remediation,Tenable,2.4
VULN00054855,A0006436,CVE-2023-3519,High,2025-06-04,2026-05-31,In Remediation,Tenable,8.5
VULN00054856,A0005636,CVE-2023-3519,Medium,2024-02-20,2026-05-31,Open,Qualys,5.7
VULN00054857,A0012452,CVE-2023-34362,Critical,2026-03-15,2026-05-31,Closed,Qualys,8.8
VULN00054858,A0006519,CVE-2023-23397,High,2024-10-17,2026-05-31,Exception Approved,Defender Vulnerability Management,7.1
VULN00054859,A0007006,CVE-2024-3094,Medium,2026-04-15,2026-05-31,Open,Tenable,5.2
VULN00054860,A0010700,CVE-2023-20198,Critical,2026-04-11,2026-05-31,Open,Tenable,9.9
VULN00054861,A0013274,CVE-2024-21410,Low,2024-07-15,2026-05-31,In Remediation,Qualys,3.8
VULN00054862,A0017759,CVE-2024-3400,Critical,2025-12-02,2026-05-31,Open,Defender Vulnerability Management,9.4
VULN00054863,A0013616,CVE-2024-3094,Medium,2024-02-23,2026-05-31,Open,Tenable,5.7
VULN00054864,A0006564,CVE-2023-34362,High,2025-01-09,2026-05-31,Exception Approved,Qualys,7.6
VULN00054865,A0003054,CVE-2024-3400,High,2026-04-09,2026-05-31,Closed,Tenable,8.0
VULN00054866,A0014260,CVE-2023-34362,High,2024-03-11,2026-05-31,Closed,Qualys,8.1
VULN00054867,A0020987,CVE-2021-44228,Low,2024-04-22,2026-05-31,Open,Tenable,1.6
VULN00054868,A0011635,CVE-2024-3094,Medium,2025-06-14,2026-05-31,Open,Tenable,5.1
VULN00054869,A0017229,CVE-2023-3519,High,2025-03-16,2026-05-31,In Remediation,Qualys,8.2
VULN00054870,A0002662,CVE-2023-23397,Low,2024-07-08,2026-05-31,In Remediation,Tenable,1.7
VULN00054871,A0017210,CVE-2021-44228,Medium,2025-03-18,2026-05-31,Open,Qualys,6.8
VULN00054872,A0012690,CVE-2023-3519,High,2025-11-22,2026-05-31,Open,Tenable,7.8
VULN00054873,A0002691,CVE-2023-23397,High,2026-03-20,2026-05-31,Closed,Qualys,7.1
VULN00054874,A0016993,CVE-2024-21410,Critical,2026-02-12,2026-05-31,Open,Defender Vulnerability Management,8.9
VULN00054875,A0015260,CVE-2023-34362,Medium,2024-12-05,2026-05-31,Open,Tenable,5.2
VULN00054876,A0001512,CVE-2021-44228,Medium,2024-04-15,2026-05-31,Closed,Tenable,5.1
VULN00054877,A0013859,CVE-2022-30190,Medium,2026-02-03,2026-05-31,In Remediation,Qualys,4.9
VULN00054878,A0005652,CVE-2023-23397,Medium,2026-01-10,2026-05-31,Closed,Tenable,5.2
VULN00054879,A0006088,CVE-2021-44228,High,2026-02-26,2026-05-31,Open,Defender Vulnerability Management,8.2
VULN00054880,A0010242,CVE-2024-21410,High,2025-10-19,2026-05-31,Closed,Tenable,7.9
VULN00054881,A0007260,CVE-2023-23397,Medium,2025-02-26,2026-05-31,In Remediation,Qualys,5.8
VULN00054882,A0019440,CVE-2024-3094,High,2025-12-14,2026-05-31,Open,Defender Vulnerability Management,8.1
VULN00054883,A0012980,CVE-2024-21410,Critical,2026-03-18,2026-05-31,Closed,Qualys,9.5
VULN00054884,A0016069,CVE-2023-23397,Low,2026-02-15,2026-05-31,Open,Defender Vulnerability Management,2.5
VULN00054885,A0017824,CVE-2024-3094,Medium,2025-07-06,2026-05-31,In Remediation,Defender Vulnerability Management,5.9
VULN00054886,A0015315,CVE-2024-3094,Medium,2025-08-19,2026-05-31,Closed,Qualys,5.6
VULN00054887,A0017136,CVE-2023-20198,Medium,2025-10-12,2026-05-31,In Remediation,Defender Vulnerability Management,4.9
VULN00054888,A0006455,CVE-2023-36884,High,2025-11-26,2026-05-31,Open,Tenable,7.8
VULN00054889,A0009271,CVE-2024-3400,High,2025-06-11,2026-05-31,Open,Tenable,7.9
VULN00054890,A0005001,CVE-2023-20198,Low,2024-03-08,2026-05-31,Closed,Tenable,2.5
VULN00054891,A0022377,CVE-2023-36884,Low,2025-10-27,2026-05-31,Closed,Tenable,2.3
VULN00054892,A0012250,CVE-2021-44228,Medium,2025-06-17,2026-05-31,Closed,Qualys,5.2
VULN00054893,A0015290,CVE-2022-30190,Critical,2025-12-25,2026-05-31,Open,Defender Vulnerability Management,9.8
VULN00054894,A0019102,CVE-2024-21410,Critical,2025-05-31,2026-05-31,Exception Approved,Qualys,10.0
VULN00054895,A0004380,CVE-2024-3400,Critical,2024-09-22,2026-05-31,Closed,Qualys,9.5
VULN00054896,A0005096,CVE-2021-44228,High,2024-11-16,2026-05-31,Closed,Tenable,8.1
VULN00054897,A0007164,CVE-2023-36884,Medium,2024-08-19,2026-05-31,In Remediation,Tenable,5.5
VULN00054898,A0001765,CVE-2023-36884,Critical,2025-11-11,2026-05-31,Open,Defender Vulnerability Management,9.0
VULN00054899,A0008786,CVE-2023-3519,High,2025-10-13,2026-05-31,In Remediation,Qualys,8.6
VULN00054900,A0009710,CVE-2023-23397,Medium,2026-02-17,2026-05-31,In Remediation,Tenable,5.9
VULN00054901,A0008688,CVE-2023-34362,High,2024-11-16,2026-05-31,Closed,Tenable,7.7
VULN00054902,A0007090,CVE-2023-20198,High,2025-08-04,2026-05-31,Closed,Defender Vulnerability Management,7.7
VULN00054903,A0000135,CVE-2023-23397,Medium,2024-10-20,2026-05-31,Closed,Qualys,6.0
VULN00054904,A0005836,CVE-2021-44228,Medium,2025-03-27,2026-05-31,Closed,Defender Vulnerability Management,6.0
VULN00054905,A0015140,CVE-2023-3519,High,2025-01-31,2026-05-31,Open,Tenable,8.5
VULN00054906,A0014524,CVE-2024-3094,High,2025-07-29,2026-05-31,Closed,Tenable,7.7
VULN00054907,A0000539,CVE-2023-36884,Medium,2024-05-18,2026-05-31,Closed,Qualys,6.5
VULN00054908,A0020298,CVE-2023-3519,High,2025-01-24,2026-05-31,Open,Qualys,8.1
VULN00054909,A0010587,CVE-2023-23397,Medium,2024-10-01,2026-05-31,Open,Tenable,5.1
VULN00054910,A0023497,CVE-2023-20198,High,2024-05-28,2026-05-31,Closed,Tenable,8.2
VULN00054911,A0011085,CVE-2024-3400,Critical,2025-02-25,2026-05-31,Closed,Tenable,9.6
VULN00054912,A0015187,CVE-2021-44228,Medium,2024-06-11,2026-05-31,In Remediation,Qualys,5.4
VULN00054913,A0004146,CVE-2021-44228,Medium,2025-03-28,2026-05-31,Closed,Tenable,5.9
VULN00054914,A0022887,CVE-2024-3400,High,2025-10-03,2026-05-31,In Remediation,Tenable,8.6
VULN00054915,A0010772,CVE-2024-3094,High,2025-05-16,2026-05-31,Closed,Tenable,8.0
VULN00054916,A0007402,CVE-2023-34362,Medium,2024-02-22,2026-05-31,In Remediation,Tenable,5.4
VULN00054917,A0011965,CVE-2022-30190,Medium,2026-04-30,2026-05-31,Open,Qualys,5.1
VULN00054918,A0022624,CVE-2024-21410,High,2025-03-08,2026-05-31,Exception Approved,Defender Vulnerability Management,7.5
VULN00054919,A0009647,CVE-2023-20198,Critical,2025-12-27,2026-05-31,In Remediation,Tenable,9.5
VULN00054920,A0003247,CVE-2024-3094,Medium,2024-09-06,2026-05-31,Closed,Qualys,4.5
VULN00054921,A0004163,CVE-2023-3519,Medium,2024-03-23,2026-05-31,Closed,Tenable,5.1
VULN00054922,A0018017,CVE-2023-34362,High,2024-11-02,2026-05-31,Open,Tenable,7.6
VULN00054923,A0000550,CVE-2022-30190,Medium,2024-09-30,2026-05-31,Open,Tenable,6.0
VULN00054924,A0010698,CVE-2024-3400,High,2025-02-04,2026-05-31,Closed,Qualys,7.9
VULN00054925,A0002150,CVE-2022-30190,Medium,2025-10-04,2026-05-31,Open,Tenable,5.2
VULN00054926,A0010494,CVE-2024-3094,Low,2025-09-02,2026-05-31,In Remediation,Defender Vulnerability Management,1.4
VULN00054927,A0017505,CVE-2022-30190,High,2026-02-25,2026-05-31,In Remediation,Tenable,8.3
VULN00054928,A0018376,CVE-2021-44228,Medium,2025-03-01,2026-05-31,Closed,Qualys,5.7
VULN00054929,A0013561,CVE-2024-3094,High,2024-05-05,2026-05-31,Closed,Qualys,7.6
VULN00054930,A0010732,CVE-2023-3519,Critical,2026-03-30,2026-05-31,In Remediation,Tenable,8.6
VULN00054931,A0012398,CVE-2024-3400,Critical,2024-12-19,2026-05-31,Closed,Qualys,10.0
VULN00054932,A0009509,CVE-2024-3400,Medium,2025-08-24,2026-05-31,In Remediation,Defender Vulnerability Management,6.1
VULN00054933,A0020824,CVE-2023-23397,Medium,2026-04-29,2026-05-31,Closed,Qualys,4.7
VULN00054934,A0000680,CVE-2023-20198,Medium,2025-08-27,2026-05-31,Exception Approved,Qualys,5.0
VULN00054935,A0005682,CVE-2023-36884,Low,2024-09-16,2026-05-31,Open,Tenable,2.5
VULN00054936,A0021232,CVE-2024-21410,Medium,2024-10-06,2026-05-31,Open,Tenable,5.0
VULN00054937,A0023114,CVE-2023-20198,High,2025-03-02,2026-05-31,Closed,Qualys,9.0
VULN00054938,A0014474,CVE-2023-23397,High,2025-11-20,2026-05-31,Closed,Qualys,7.9
VULN00054939,A0023504,CVE-2023-3519,Low,2026-02-07,2026-05-31,Closed,Defender Vulnerability Management,2.6
VULN00054940,A0015179,CVE-2023-3519,High,2025-09-07,2026-05-31,Open,Qualys,7.9
VULN00054941,A0022264,CVE-2024-3094,Critical,2025-02-08,2026-05-31,In Remediation,Qualys,9.7
VULN00054942,A0022191,CVE-2023-3519,Medium,2025-05-24,2026-05-31,Exception Approved,Tenable,5.7
VULN00054943,A0000393,CVE-2023-36884,High,2024-01-22,2026-05-31,Exception Approved,Tenable,9.4
VULN00054944,A0002170,CVE-2023-23397,Critical,2025-07-19,2026-05-31,Closed,Tenable,10.0
VULN00054945,A0014102,CVE-2023-3519,Medium,2025-08-19,2026-05-31,In Remediation,Tenable,5.8
VULN00054946,A0002209,CVE-2024-21410,High,2024-10-05,2026-05-31,Closed,Tenable,9.4
VULN00054947,A0011846,CVE-2024-21410,Medium,2026-01-21,2026-05-31,In Remediation,Tenable,5.5
VULN00054948,A0006148,CVE-2023-34362,High,2025-12-22,2026-05-31,Closed,Tenable,8.8
VULN00054949,A0004197,CVE-2023-3519,High,2024-04-19,2026-05-31,Closed,Qualys,8.4
VULN00054950,A0018863,CVE-2024-3094,Low,2024-03-12,2026-05-31,In Remediation,Defender Vulnerability Management,2.5
VULN00054951,A0016507,CVE-2024-21410,High,2024-06-27,2026-05-31,Closed,Defender Vulnerability Management,7.4
VULN00054952,A0009297,CVE-2024-21410,Low,2024-02-07,2026-05-31,In Remediation,Tenable,1.8
VULN00054953,A0002570,CVE-2023-20198,Low,2025-07-12,2026-05-31,In Remediation,Tenable,2.1
VULN00054954,A0001736,CVE-2023-3519,High,2025-05-09,2026-05-31,Closed,Tenable,7.2
VULN00054955,A0013693,CVE-2023-23397,Low,2025-03-10,2026-05-31,Open,Tenable,3.2
VULN00054956,A0006477,CVE-2024-3094,High,2025-08-31,2026-05-31,Open,Qualys,7.6
VULN00054957,A0011529,CVE-2021-44228,Critical,2024-07-16,2026-05-31,Exception Approved,Tenable,9.4
VULN00054958,A0017849,CVE-2024-3400,Low,2024-05-09,2026-05-31,In Remediation,Qualys,1.7
VULN00054959,A0017220,CVE-2023-20198,High,2025-11-21,2026-05-31,Open,Tenable,8.6
VULN00054960,A0006818,CVE-2023-20198,Medium,2024-07-27,2026-05-31,Closed,Tenable,5.9
VULN00054961,A0007318,CVE-2024-3400,Medium,2025-09-16,2026-05-31,In Remediation,Defender Vulnerability Management,5.4
VULN00054962,A0002473,CVE-2024-3094,High,2025-06-01,2026-05-31,Closed,Defender Vulnerability Management,8.2
VULN00054963,A0018132,CVE-2023-20198,High,2026-01-11,2026-05-31,Closed,Qualys,8.6
VULN00054964,A0005603,CVE-2023-36884,Medium,2026-05-03,2026-05-31,In Remediation,Qualys,5.5
VULN00054965,A0013073,CVE-2023-20198,Medium,2024-02-09,2026-05-31,Closed,Defender Vulnerability Management,4.4
VULN00054966,A0017543,CVE-2024-3094,Medium,2024-03-12,2026-05-31,Closed,Defender Vulnerability Management,5.9
VULN00054967,A0005235,CVE-2023-36884,Medium,2025-07-25,2026-05-31,In Remediation,Tenable,5.2
VULN00054968,A0014981,CVE-2021-44228,Critical,2025-12-09,2026-05-31,Open,Qualys,9.0
VULN00054969,A0011357,CVE-2023-3519,Medium,2024-12-04,2026-05-31,Exception Approved,Defender Vulnerability Management,5.2
VULN00054970,A0007133,CVE-2024-3094,Low,2024-09-20,2026-05-31,Open,Qualys,1.7
VULN00054971,A0003861,CVE-2023-36884,High,2026-04-19,2026-05-31,In Remediation,Tenable,8.0
VULN00054972,A0023454,CVE-2022-30190,Medium,2026-04-25,2026-05-31,Open,Qualys,6.0
VULN00054973,A0023547,CVE-2023-3519,Medium,2024-01-23,2026-05-31,Closed,Qualys,5.7
VULN00054974,A0013153,CVE-2023-34362,Low,2026-01-11,2026-05-31,Closed,Tenable,3.0
VULN00054975,A0002472,CVE-2021-44228,Low,2024-03-31,2026-05-31,Closed,Defender Vulnerability Management,2.8
VULN00054976,A0000425,CVE-2024-3094,Low,2024-08-09,2026-05-31,In Remediation,Tenable,3.2
VULN00054977,A0018563,CVE-2022-30190,Low,2025-03-22,2026-05-31,Open,Tenable,2.7
