Remediation_ID,Asset_ID,Business_Unit_ID,Remediation_Type,Priority,Assigned_Team,Target_Completion_Date,Actual_Completion_Date,Remediation_Status,Remediation_Cost,Risk_Reduction_Category
REM-020933,A0022766,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-11-11,,Exception Approved,30840.61,Lifecycle
REM-020934,A0022767,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-08-10,,In Progress,6707.47,Lifecycle
REM-020935,A0022768,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-09-23,2026-09-04,Completed,13236.69,Lifecycle
REM-020936,A0022769,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-11-27,,In Progress,26614.69,Lifecycle
REM-020937,A0022770,BU009,Network Hardware Refresh,P2 - High,Network Services,2026-11-12,,In Progress,6248.26,Lifecycle
REM-020938,A0022771,BU002,Network Hardware Refresh,P1 - Critical,Network Services,2026-07-01,,In Progress,27088.62,Lifecycle + Cyber
REM-020939,A0022772,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-09-28,,In Progress,6535.59,Lifecycle
REM-020940,A0022773,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-09-13,,In Progress,13597.53,Lifecycle
REM-020941,A0022774,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-09-28,,In Progress,12398.88,Lifecycle
REM-020942,A0022775,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-11-19,,In Progress,14027.91,Lifecycle
REM-020943,A0022776,BU009,Network Hardware Refresh,P1 - Critical,Network Services,2026-07-22,2026-07-05,Completed,11323.37,Lifecycle + Cyber
REM-020944,A0022777,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-09-17,,In Progress,31248.42,Lifecycle
REM-020945,A0022778,BU009,Network Hardware Refresh,P2 - High,Network Services,2026-08-31,2026-08-13,Completed,25385.44,Lifecycle
REM-020946,A0022779,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-08-02,,In Progress,26324.03,Lifecycle
REM-020947,A0022780,BU005,Network Hardware Refresh,P2 - High,Network Services,2026-09-08,,In Progress,12025.68,Lifecycle
REM-020948,A0022781,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-08-23,,Not Started,30547.18,Lifecycle
REM-020949,A0022782,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-10-29,,In Progress,14295.73,Lifecycle
REM-020950,A0022783,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-11-19,,Not Started,6097.75,Lifecycle
REM-020951,A0022784,BU004,Network Hardware Refresh,P2 - High,Network Services,2026-08-21,2026-09-19,Completed,6899.28,Lifecycle + Cyber
REM-020952,A0022785,BU006,Network Hardware Refresh,P2 - High,Network Services,2026-10-27,,In Progress,13825.29,Lifecycle
REM-020953,A0022786,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-09-29,,In Progress,11774.62,Lifecycle + Cyber
REM-020954,A0022787,BU008,Network Hardware Refresh,P2 - High,Network Services,2026-10-28,2026-09-25,Completed,14295.17,Lifecycle + Cyber
REM-020955,A0022788,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-08-11,,In Progress,13254.71,Lifecycle
REM-020956,A0022789,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-11-12,,Not Started,7459.68,Lifecycle
REM-020957,A0022790,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-09-10,,In Progress,7141.69,Lifecycle
REM-020958,A0022791,BU001,Network Hardware Refresh,P1 - Critical,Network Services,2026-07-26,2026-07-04,Completed,30923.56,Lifecycle + Cyber
REM-020959,A0022792,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-08-18,,Not Started,12312.77,Lifecycle
REM-020960,A0022793,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-09-21,,In Progress,27286.88,Lifecycle
REM-020961,A0022794,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-11-12,,Not Started,26306.27,Lifecycle
REM-020962,A0022795,BU004,Network Hardware Refresh,P2 - High,Network Services,2026-08-17,2026-06-21,Completed,6020.16,Lifecycle + Cyber
REM-020963,A0022796,BU006,Network Hardware Refresh,P2 - High,Network Services,2026-09-25,2026-09-24,Completed,26774.81,Lifecycle
REM-020964,A0022797,BU010,Network Hardware Refresh,P1 - Critical,Network Services,2026-08-12,,Not Started,6793.96,Lifecycle + Cyber
REM-020965,A0022798,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-09-10,,In Progress,26268.99,Lifecycle
REM-020966,A0022799,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-09-28,,In Progress,7353.83,Lifecycle
REM-020967,A0022800,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-08-13,,In Progress,25900.86,Lifecycle + Cyber
REM-020968,A0022801,BU009,Network Hardware Refresh,P2 - High,Network Services,2026-11-24,,In Progress,32840.38,Lifecycle
REM-020969,A0022802,BU008,Network Hardware Refresh,P2 - High,Network Services,2026-08-08,,In Progress,28202.06,Lifecycle
REM-020970,A0022803,BU006,Network Hardware Refresh,P1 - Critical,Network Services,2026-07-10,,In Progress,13984.07,Lifecycle + Cyber
REM-020971,A0022804,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-09-22,,In Progress,7020.83,Lifecycle
REM-020972,A0022805,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-08-03,2026-08-20,Completed,29342.68,Lifecycle
REM-020973,A0022806,BU006,Network Hardware Refresh,P2 - High,Network Services,2026-08-09,,In Progress,11520.48,Lifecycle
REM-020974,A0022807,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-08-29,,In Progress,7339.66,Lifecycle
REM-020975,A0022808,BU002,Network Hardware Refresh,P1 - Critical,Network Services,2026-08-15,,In Progress,6929.43,Lifecycle + Cyber
REM-020976,A0022809,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-08-30,,In Progress,6257.12,Lifecycle
REM-020977,A0022810,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-11-09,,In Progress,13297.06,Lifecycle
REM-020978,A0022811,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-08-19,,In Progress,11465.75,Lifecycle
REM-020979,A0022812,BU009,Network Hardware Refresh,P2 - High,Network Services,2026-11-11,,In Progress,14091.33,Lifecycle
REM-020980,A0022813,BU004,Network Hardware Refresh,P2 - High,Network Services,2026-07-31,2026-08-29,Completed,6087.25,Lifecycle + Cyber
REM-020981,A0022814,BU004,Network Hardware Refresh,P2 - High,Network Services,2026-08-17,,In Progress,12258.49,Lifecycle
REM-020982,A0022815,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-09-02,,In Progress,26022.98,Lifecycle
REM-020983,A0022816,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-11-09,2026-10-05,Completed,13479.8,Lifecycle
REM-020984,A0022817,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-08-12,,In Progress,31852.16,Lifecycle
REM-020985,A0022818,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-09-27,,In Progress,11811.8,Lifecycle
REM-020986,A0022819,BU001,Network Hardware Refresh,P1 - Critical,Network Services,2026-08-07,,Not Started,11275.58,Lifecycle + Cyber
REM-020987,A0022820,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-11-10,,In Progress,12043.08,Lifecycle
REM-020988,A0022821,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-11-05,,In Progress,27098.06,Lifecycle
REM-020989,A0022822,BU005,Network Hardware Refresh,P1 - Critical,Network Services,2026-07-30,,Not Started,6511.5,Lifecycle + Cyber
REM-020990,A0022823,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-09-18,,In Progress,30927.4,Lifecycle
REM-020991,A0022824,BU009,Network Hardware Refresh,P2 - High,Network Services,2026-09-02,,In Progress,7574.36,Lifecycle
REM-020992,A0022825,BU004,Network Hardware Refresh,P2 - High,Network Services,2026-10-23,2026-10-28,Completed,30294.95,Lifecycle
REM-020993,A0022826,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-08-24,2026-07-24,Completed,7589.95,Lifecycle
REM-020994,A0022827,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-10-15,,In Progress,6240.77,Lifecycle
REM-020995,A0022828,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-11-23,,Exception Approved,11648.55,Lifecycle
REM-020996,A0022829,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-09-14,,In Progress,25887.26,Lifecycle + Cyber
REM-020997,A0022830,BU007,Network Hardware Refresh,P2 - High,Network Services,2026-10-26,2026-08-31,Completed,6676.67,Lifecycle + Cyber
REM-020998,A0022831,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-09-06,,In Progress,13154.54,Lifecycle
REM-020999,A0022832,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-10-26,,Not Started,7438.67,Lifecycle
REM-021000,A0022833,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-09-20,2026-07-25,Completed,30737.62,Lifecycle
REM-021001,A0022834,BU003,Network Hardware Refresh,P1 - Critical,Network Services,2026-07-31,2026-07-06,Completed,11439.01,Lifecycle + Cyber
REM-021002,A0022835,BU004,Network Hardware Refresh,P2 - High,Network Services,2026-10-29,,In Progress,31830.67,Lifecycle
REM-021003,A0022836,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-09-22,,In Progress,12658.77,Lifecycle + Cyber
REM-021004,A0022837,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-09-26,,In Progress,6261.61,Lifecycle + Cyber
REM-021005,A0022838,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-10-04,,Not Started,28862.87,Lifecycle
REM-021006,A0022839,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-10-31,,In Progress,11638.08,Lifecycle
REM-021007,A0022840,BU001,Network Hardware Refresh,P1 - Critical,Network Services,2026-06-17,,In Progress,7204.51,Lifecycle + Cyber
REM-021008,A0022841,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-10-09,,In Progress,31858.54,Lifecycle
REM-021009,A0022842,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-11-21,,In Progress,7014.62,Lifecycle
REM-021010,A0022843,BU006,Network Hardware Refresh,P2 - High,Network Services,2026-09-25,,In Progress,11469.16,Lifecycle + Cyber
REM-021011,A0022844,BU005,Network Hardware Refresh,P2 - High,Network Services,2026-09-04,,Not Started,28810.77,Lifecycle + Cyber
REM-021012,A0022845,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-10-08,,Not Started,5876.0,Lifecycle
REM-021013,A0022846,BU008,Network Hardware Refresh,P2 - High,Network Services,2026-09-13,2026-07-23,Completed,7180.38,Lifecycle
REM-021014,A0022847,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-08-18,2026-09-09,Completed,30614.91,Lifecycle
REM-021015,A0022848,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-11-06,,In Progress,13076.89,Lifecycle
REM-021016,A0022849,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-11-24,,Not Started,6511.3,Lifecycle + Cyber
REM-021017,A0022850,BU005,Network Hardware Refresh,P2 - High,Network Services,2026-08-07,,In Progress,32751.22,Lifecycle
REM-021018,A0022851,BU001,Network Hardware Refresh,P1 - Critical,Network Services,2026-07-05,,Exception Approved,28194.85,Lifecycle + Cyber
REM-021019,A0022852,BU008,Network Hardware Refresh,P2 - High,Network Services,2026-11-08,,Not Started,6731.0,Lifecycle + Cyber
REM-021020,A0022853,BU007,Network Hardware Refresh,P2 - High,Network Services,2026-08-13,,In Progress,27144.92,Lifecycle
REM-021021,A0022854,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-11-19,,Not Started,6576.63,Lifecycle
REM-021022,A0022855,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-09-10,,Not Started,6300.1,Lifecycle
REM-021023,A0022856,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-10-04,,In Progress,11653.03,Lifecycle
REM-021024,A0022857,BU008,Network Hardware Refresh,P2 - High,Network Services,2026-10-28,2026-09-11,Completed,14191.17,Lifecycle + Cyber
REM-021025,A0022858,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-10-28,,Not Started,27390.29,Lifecycle
REM-021026,A0022859,BU006,Network Hardware Refresh,P2 - High,Network Services,2026-10-07,,In Progress,26639.45,Lifecycle + Cyber
REM-021027,A0022860,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-11-16,2026-12-02,Completed,26725.9,Lifecycle
REM-021028,A0022861,BU008,Network Hardware Refresh,P2 - High,Network Services,2026-10-30,2026-09-11,Completed,14491.21,Lifecycle
REM-021029,A0022862,BU007,Network Hardware Refresh,P2 - High,Network Services,2026-08-04,,In Progress,25445.28,Lifecycle
REM-021030,A0022863,BU009,Network Hardware Refresh,P2 - High,Network Services,2026-10-16,,In Progress,7208.94,Lifecycle
REM-021031,A0022864,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-08-24,2026-07-22,Completed,12377.07,Lifecycle
REM-021032,A0022865,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-08-02,,Not Started,7424.96,Lifecycle
REM-021033,A0022866,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-10-18,,In Progress,29834.46,Lifecycle
REM-021034,A0022867,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-10-17,,In Progress,6618.8,Lifecycle + Cyber
REM-021035,A0022868,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-09-01,2026-08-31,Completed,7612.07,Lifecycle
REM-021036,A0022869,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-07-31,,Exception Approved,31661.84,Lifecycle
REM-021037,A0022870,BU007,Network Hardware Refresh,P2 - High,Network Services,2026-07-30,2026-06-01,Completed,6206.64,Lifecycle
REM-021038,A0022871,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-08-17,,Not Started,6275.0,Lifecycle
REM-021039,A0022872,BU004,Network Hardware Refresh,P2 - High,Network Services,2026-08-17,,In Progress,6718.93,Lifecycle
REM-021040,A0022873,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-10-06,,In Progress,29688.2,Lifecycle
REM-021041,A0022874,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-10-06,,Not Started,26907.2,Lifecycle
REM-021042,A0022875,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-10-25,2026-10-01,Completed,6823.0,Lifecycle
REM-021043,A0022876,BU007,Network Hardware Refresh,P2 - High,Network Services,2026-10-30,,In Progress,12951.63,Lifecycle
REM-021044,A0022877,BU001,Network Hardware Refresh,P1 - Critical,Network Services,2026-07-26,,In Progress,7546.09,Lifecycle + Cyber
REM-021045,A0022878,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-08-17,2026-09-11,Completed,6918.73,Lifecycle
REM-021046,A0022879,BU005,Network Hardware Refresh,P2 - High,Network Services,2026-09-29,2026-08-04,Completed,29680.7,Lifecycle
REM-021047,A0022880,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-11-27,,In Progress,6666.93,Lifecycle
REM-021048,A0022881,BU006,Network Hardware Refresh,P2 - High,Network Services,2026-09-30,2026-09-09,Completed,7483.61,Lifecycle
REM-021049,A0022882,BU004,Network Hardware Refresh,P2 - High,Network Services,2026-10-11,,In Progress,13684.92,Lifecycle
REM-021050,A0022883,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-10-27,2026-10-07,Completed,13916.02,Lifecycle
REM-021051,A0022884,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-11-05,,Not Started,6881.06,Lifecycle
REM-021052,A0022885,BU001,Network Hardware Refresh,P1 - Critical,Network Services,2026-07-25,2026-07-14,Completed,13585.89,Lifecycle + Cyber
REM-021053,A0022886,BU010,Network Hardware Refresh,P2 - High,Network Services,2026-09-03,,In Progress,25842.22,Lifecycle + Cyber
REM-021054,A0022887,BU001,Network Hardware Refresh,P1 - Critical,Network Services,2026-08-06,,Exception Approved,26670.76,Lifecycle + Cyber
REM-021055,A0022888,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-11-22,2026-09-29,Completed,32716.17,Lifecycle
REM-021056,A0022889,BU006,Network Hardware Refresh,P2 - High,Network Services,2026-09-09,,In Progress,6420.92,Lifecycle
REM-021057,A0022890,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-10-14,,Not Started,32578.15,Lifecycle
REM-021058,A0022891,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-08-15,,Not Started,6548.11,Lifecycle
REM-021059,A0022892,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-08-11,,Not Started,29746.13,Lifecycle
REM-021060,A0022893,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-10-29,,Not Started,13000.33,Lifecycle
REM-021061,A0022894,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-09-04,,Not Started,32305.63,Lifecycle
REM-021062,A0022895,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-11-02,,Not Started,7526.12,Lifecycle
REM-021063,A0022896,BU001,Network Hardware Refresh,P1 - Critical,Network Services,2026-08-28,2026-07-24,Completed,28747.35,Lifecycle + Cyber
REM-021064,A0022897,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-09-08,2026-09-29,Completed,6177.17,Lifecycle
REM-021065,A0022898,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-09-30,,In Progress,32044.75,Lifecycle
REM-021066,A0022899,BU004,Network Hardware Refresh,P2 - High,Network Services,2026-10-01,2026-10-14,Completed,6381.36,Lifecycle
REM-021067,A0022900,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-11-24,2026-10-31,Completed,14333.77,Lifecycle
REM-021068,A0022901,BU004,Network Hardware Refresh,P2 - High,Network Services,2026-08-29,2026-08-02,Completed,27486.08,Lifecycle
REM-021069,A0022902,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-08-02,,In Progress,27996.15,Lifecycle
REM-021070,A0022903,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-11-09,2026-10-13,Completed,7110.48,Lifecycle + Cyber
REM-021071,A0022904,BU003,Network Hardware Refresh,P2 - High,Network Services,2026-11-12,,In Progress,14564.68,Lifecycle
REM-021072,A0022905,BU008,Network Hardware Refresh,P2 - High,Network Services,2026-10-07,,In Progress,7312.97,Lifecycle
REM-021073,A0022906,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-10-16,2026-10-02,Completed,12456.1,Lifecycle
REM-021074,A0022907,BU007,Network Hardware Refresh,P2 - High,Network Services,2026-11-24,,In Progress,6793.62,Lifecycle
REM-021075,A0022908,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-08-12,,In Progress,6896.46,Lifecycle
REM-021076,A0022909,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-11-18,2026-10-09,Completed,12537.04,Lifecycle
REM-021077,A0022910,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-10-14,,In Progress,30736.14,Lifecycle
REM-021078,A0022911,BU002,Network Hardware Refresh,P2 - High,Network Services,2026-09-08,,In Progress,6055.39,Lifecycle
REM-021079,A0022912,BU001,Network Hardware Refresh,P2 - High,Network Services,2026-08-07,2026-08-02,Completed,29370.51,Lifecycle
