Asset_ID,Asset_Name,Asset_Type,Manufacturer,Model,Serial_Number,Purchase_Date,Install_Date,Warranty_End,Expected_EOL,Lifecycle_Status,Current_Status,Location_ID,Business_Unit,Criticality,Environment,Replacement_Cost_CAD,Days_To_EOL,Age_Years,Criticality_Score,EOL_Score,Vulnerability_Count,Critical_Vuln_Count,High_Vuln_Count,Avg_CVSS,Max_CVSS,Incident_Count,Total_Downtime_Hours,Avg_Downtime_Hours,Refresh_Project_Count,Latest_Refresh_Status,Planned_Refresh_Budget,Location_Name,Region,City,Country,Location_Type,Risk_Score,Risk_Band
AST-0023516,WIR-0023516,Wireless Access Point,Cisco,Catalyst 9130AX,R059LDPPTB,2021-12-19,2022-01-02,2025-01-01,2026-11-08,0-6 Months,In Service,LOC-0103,Wealth Management,Medium,Production,1250,160,4.4,2,4,3.0,2.0,1.0,9.8,9.8,4.0,25.9,6.475,0.0,,0.0,Western Canada 5,Western Canada,Victoria,Canada,DR Site,126.0,Critical
AST-0023517,WIR-0023517,Wireless Access Point,Cisco,Catalyst 9130AX,QBF6RCQPVI,2021-03-02,2021-04-08,2024-04-07,2023-07-02,Past EOL,In Service,LOC-0141,Technology,High,Production,1250,-1065,5.2,3,5,10.0,0.0,10.0,9.0,9.8,6.0,31.06,5.176666666666667,1.0,Not Started,1129.8,Quebec 18,Quebec,Quebec City,Canada,Office,174.0,Critical
AST-0023518,WIR-0023518,Wireless Access Point,Aruba,AP-515,B7THJUV775,2021-04-04,2021-04-09,2024-04-08,2023-07-17,Past EOL,Quarantined,LOC-0128,Technology,Critical,Production,800,-1050,5.2,4,5,6.0,0.0,6.0,8.633333333333335,8.8,5.0,22.62,4.524,1.0,Completed,731.35,Quebec 5,Quebec,Quebec City,Canada,Branch,179.5,Critical
AST-0023519,WIR-0023519,Wireless Access Point,Aruba,AP-635,CY91OOKKII,2022-07-08,2022-07-12,2027-07-11,2027-03-09,6-12 Months,In Service,LOC-0159,Retail Banking,Medium,Production,950,281,3.9,2,3,5.0,5.0,0.0,9.84,10.0,5.0,2.45,0.4899999999999999,0.0,,0.0,DR Site 2,DR Site,Ottawa,Canada,Office,117.5,Critical
AST-0023520,WIR-0023520,Wireless Access Point,Aruba,AP-515,Y03UXBPHB4,2022-07-10,2022-07-25,2025-07-24,2027-04-14,6-12 Months,In Service,LOC-0082,Technology,High,Production,800,317,3.9,3,3,5.0,5.0,0.0,9.84,10.0,2.0,0.0,0.0,0.0,,0.0,GTA Branches 79,GTA Branches,Toronto,Canada,Branch,128.0,Critical
AST-0023521,WIR-0023521,Wireless Access Point,Cisco,Catalyst 9120AX,5W3PK24OVS,2024-02-24,2024-03-24,2029-03-23,2027-10-14,12-24 Months,In Service,LOC-0076,Retail Banking,Low,Production,950,500,2.3,1,2,6.0,5.0,1.0,9.8,9.8,4.0,36.88,9.22,0.0,,0.0,GTA Branches 73,GTA Branches,Oakville,Canada,Branch,83.0,High
AST-0023522,WIR-0023522,Wireless Access Point,Cisco,Catalyst 9120AX,NY3VXL5BL2,2023-08-23,2023-09-24,2028-09-22,2025-08-15,Past EOL,In Service,LOC-0036,Technology,Medium,Production,950,-290,2.8,2,5,2.0,1.0,1.0,8.9,10.0,4.0,12.09,3.0225,0.0,,0.0,GTA Branches 33,GTA Branches,Mississauga,Canada,Branch,142.0,Critical
AST-0023523,WIR-0023523,Wireless Access Point,Aruba,AP-635,FSBVIU2XX9,2022-12-20,2023-01-22,2026-01-21,2026-12-21,6-12 Months,In Service,LOC-0041,Legal & Compliance,High,Production,950,203,3.4,3,3,3.0,3.0,0.0,9.8,9.8,3.0,6.279999999999999,2.0933333333333333,0.0,,0.0,GTA Branches 38,GTA Branches,Mississauga,Canada,Branch,121.5,Critical
AST-0023524,WIR-0023524,Wireless Access Point,Aruba,AP-635,7X6Q041YTS,2026-01-14,2026-01-16,2031-01-15,2028-03-13,12-24 Months,Retired,LOC-0071,Retail Banking,Medium,Production,950,651,0.4,2,2,4.0,4.0,0.0,9.55,9.8,3.0,0.34,0.1133333333333333,0.0,,0.0,GTA Branches 68,GTA Branches,Richmond Hill,Canada,Branch,90.5,High
AST-0023525,WIR-0023525,Wireless Access Point,Cisco,Catalyst 9120AX,1XTKS42KCF,2022-11-24,2022-11-27,2026-11-26,2028-10-03,Supported >24 Months,Retired,LOC-0155,Retail Banking,Medium,Production,950,855,3.5,2,1,3.0,3.0,0.0,9.8,9.8,4.0,18.14,4.535,0.0,,0.0,Data Centre 2,Data Centre,Calgary,Canada,DR Site,68.0,Medium
AST-0023526,WIR-0023526,Wireless Access Point,Aruba,AP-635,X1DOO8RMFO,2022-06-12,2022-06-19,2026-06-18,2023-04-05,Past EOL,In Service,LOC-0137,Retail Banking,High,Production,950,-1153,4.0,3,5,6.0,6.0,0.0,9.5,10.0,6.0,15.41,2.5683333333333334,0.0,,0.0,Quebec 14,Quebec,Gatineau,Canada,DR Site,178.0,Critical
AST-0023527,WIR-0023527,Wireless Access Point,Cisco,Catalyst 9130AX,X6M49Z2VYG,2022-06-18,2022-07-20,2026-07-19,2025-01-21,Past EOL,In Service,LOC-0044,Finance,Critical,Production,1250,-496,4.0,4,5,6.0,5.0,1.0,9.333333333333334,10.0,4.0,19.64,4.91,0.0,,0.0,GTA Branches 41,GTA Branches,Brampton,Canada,Branch,188.0,Critical
AST-0023528,WIR-0023528,Wireless Access Point,Aruba,AP-515,SM9GNSLIFU,2020-12-17,2021-01-28,2024-01-28,2027-11-28,12-24 Months,In Service,LOC-0124,Retail Banking,High,Production,800,545,5.5,3,2,8.0,8.0,0.0,9.8,10.0,4.0,14.29,3.5725,0.0,,0.0,Quebec 1,Quebec,Quebec City,Canada,Branch,123.0,Critical
AST-0023529,WIR-0023529,Wireless Access Point,Aruba,AP-635,SC5II5V0SM,2023-07-05,2023-08-03,2028-08-01,2027-08-20,12-24 Months,Quarantined,LOC-0087,Commercial Banking,High,Production,950,445,2.9,3,2,2.0,1.0,1.0,9.9,10.0,2.0,1.97,0.985,0.0,,0.0,Ontario Regional 4,Ontario Regional,London,Canada,Data Centre,94.0,High
AST-0023530,WIR-0023530,Wireless Access Point,Cisco,Catalyst 9130AX,1LEPAE2MKD,2025-01-22,2025-01-30,2029-01-29,2023-05-13,Past EOL,In Service,LOC-0103,Capital Markets,High,Production,1250,-1115,1.4,3,5,10.0,0.0,10.0,9.0,9.8,4.0,12.23,3.0575,0.0,,0.0,Western Canada 5,Western Canada,Victoria,Canada,DR Site,171.0,Critical
AST-0023531,WIR-0023531,Wireless Access Point,Aruba,AP-635,L6WTFJ29OT,2025-09-24,2025-09-26,2028-09-25,2025-08-02,Past EOL,In Service,LOC-0086,Risk,Medium,Production,950,-303,0.7,2,5,7.0,7.0,0.0,9.828571428571433,10.0,3.0,6.470000000000001,2.1566666666666667,0.0,,0.0,Ontario Regional 3,Ontario Regional,Kitchener,Canada,Data Centre,162.5,Critical
AST-0023532,WIR-0023532,Wireless Access Point,Aruba,AP-635,K49F5RMIO5,2023-05-11,2023-06-05,2027-06-04,2027-08-19,12-24 Months,Planned Refresh,LOC-0008,Capital Markets,Low,Production,950,444,3.1,1,2,1.0,0.0,1.0,7.8,7.8,5.0,25.71,5.142,0.0,,0.0,GTA Branches 5,GTA Branches,Vaughan,Canada,Branch,64.5,Medium
AST-0023533,WIR-0023533,Wireless Access Point,Cisco,Catalyst 9130AX,5CWYZSXVF9,2023-02-23,2023-04-01,2027-03-31,2026-04-16,Past EOL,Retired,LOC-0032,Technology,Critical,Production,1250,-46,3.3,4,5,6.0,5.0,1.0,9.9,10.0,5.0,10.76,2.152,0.0,,0.0,GTA Branches 29,GTA Branches,Oakville,Canada,Branch,189.5,Critical
AST-0023534,WIR-0023534,Wireless Access Point,Cisco,Catalyst 9120AX,6T753CPSKT,2025-04-18,2025-05-15,2029-05-14,2030-08-05,Supported >24 Months,In Service,LOC-0150,Retail Banking,High,Production,950,1526,1.1,3,1,8.0,3.0,5.0,9.175,9.8,3.0,2.2,0.7333333333333333,1.0,In Progress,1094.49,Atlantic Canada 7,Atlantic Canada,Halifax,Canada,DR Site,91.5,High
AST-0023535,WIR-0023535,Wireless Access Point,Aruba,AP-515,Z7GKA0AG9N,2025-12-21,2026-02-03,2030-02-02,2030-01-10,Supported >24 Months,In Service,LOC-0070,Technology,High,Production,800,1319,0.4,3,1,2.0,2.0,0.0,9.4,10.0,5.0,10.7,2.14,0.0,,0.0,GTA Branches 67,GTA Branches,Mississauga,Canada,Branch,80.5,High
AST-0023536,WIR-0023536,Wireless Access Point,Aruba,AP-515,20ODRT6594,2021-03-02,2021-04-15,2025-04-14,2028-01-12,12-24 Months,In Service,LOC-0129,Data & Analytics,Low,Production,800,590,5.2,1,2,4.0,3.0,1.0,9.9,10.0,5.0,0.68,0.136,0.0,,0.0,Quebec 6,Quebec,Quebec City,Canada,Branch,76.5,Medium
AST-0023537,WIR-0023537,Wireless Access Point,Cisco,Catalyst 9120AX,0NY2MQ54SJ,2022-11-11,2022-11-15,2027-11-14,2030-08-01,Supported >24 Months,In Service,LOC-0102,Human Resources,Medium,Production,950,1522,3.6,2,1,2.0,2.0,0.0,9.8,9.8,8.0,27.26,3.4075,0.0,,0.0,Western Canada 4,Western Canada,Victoria,Canada,Data Centre,70.0,Medium
AST-0023538,WIR-0023538,Wireless Access Point,Aruba,AP-635,TUEKHXALC3,2026-03-30,2026-04-02,2030-04-01,2024-05-24,Past EOL,In Service,LOC-0090,Technology,High,Production,950,-738,0.2,3,5,8.0,6.0,2.0,9.8,9.8,5.0,9.75,1.95,0.0,,0.0,Ontario Regional 7,Ontario Regional,London,Canada,DR Site,180.5,Critical
AST-0023539,WIR-0023539,Wireless Access Point,Cisco,Catalyst 9130AX,2G1KIF1HCM,2022-04-12,2022-04-16,2027-04-15,2031-12-13,Supported >24 Months,In Service,LOC-0080,Operations,Medium,Production,1250,2021,4.1,2,1,4.0,4.0,0.0,9.85,10.0,9.0,26.81,2.978888888888889,0.0,,0.0,GTA Branches 77,GTA Branches,Mississauga,Canada,Branch,79.5,Medium
AST-0023540,WIR-0023540,Wireless Access Point,Aruba,AP-635,O7YZJAVWQY,2023-08-02,2023-08-15,2028-08-13,2031-02-08,Supported >24 Months,In Service,LOC-0086,Data & Analytics,High,Production,950,1713,2.8,3,1,2.0,1.0,1.0,9.9,10.0,2.0,0.6,0.3,0.0,,0.0,Ontario Regional 3,Ontario Regional,Kitchener,Canada,Data Centre,74.0,Medium
AST-0023541,WIR-0023541,Wireless Access Point,Cisco,Catalyst 9120AX,UHBZ9B445Z,2022-08-05,2022-08-17,2027-08-16,2023-09-18,Past EOL,Retired,LOC-0016,Capital Markets,Medium,Production,950,-987,3.8,2,5,3.0,0.0,3.0,9.133333333333336,9.8,5.0,15.11,3.022,0.0,,0.0,GTA Branches 13,GTA Branches,Mississauga,Canada,Branch,143.5,Critical
AST-0023542,WIR-0023542,Wireless Access Point,Aruba,AP-515,WKYHUS19ZC,2023-09-26,2023-11-02,2027-11-01,2031-12-30,Supported >24 Months,In Service,LOC-0077,Treasury,Medium,Production,800,2038,2.7,2,1,1.0,0.0,1.0,9.8,9.8,5.0,17.35,3.47,1.0,In Progress,916.76,GTA Branches 74,GTA Branches,Brampton,Canada,Branch,59.5,Medium
AST-0023543,WIR-0023543,Wireless Access Point,Cisco,Catalyst 9130AX,3KFBYIT0DD,2021-01-28,2021-02-06,2024-02-06,2028-01-04,12-24 Months,In Service,LOC-0024,Technology,Medium,Production,1250,582,5.3,2,2,3.0,1.0,2.0,9.133333333333336,9.8,5.0,23.08,4.616,1.0,Completed,1540.56,GTA Branches 21,GTA Branches,Richmond Hill,Canada,Branch,85.5,High
AST-0023544,WIR-0023544,Wireless Access Point,Aruba,AP-635,YNIWOMSVRU,2023-08-19,2023-08-22,2028-08-20,2024-07-01,Past EOL,Retired,LOC-0072,Technology,High,Production,950,-700,2.8,3,5,11.0,0.0,11.0,8.70909090909091,9.8,5.0,10.7,2.14,0.0,,0.0,GTA Branches 69,GTA Branches,Toronto,Canada,Branch,172.5,Critical
AST-0023545,WIR-0023545,Wireless Access Point,Aruba,AP-515,J2VMKNO3NY,2023-03-13,2023-04-23,2026-04-22,2025-04-29,Past EOL,In Service,LOC-0100,Commercial Banking,Medium,Production,800,-398,3.2,2,5,3.0,2.0,1.0,9.866666666666667,10.0,5.0,15.28,3.056,1.0,Not Started,788.35,Western Canada 2,Western Canada,Calgary,Canada,Data Centre,147.5,Critical
AST-0023546,WIR-0023546,Wireless Access Point,Cisco,Catalyst 9130AX,LLMIRR8XVY,2021-12-10,2021-12-22,2025-12-21,2025-06-13,Past EOL,In Service,LOC-0114,Technology,High,Production,1250,-353,4.5,3,5,5.0,3.0,2.0,9.4,9.8,4.0,9.31,2.3275,0.0,,0.0,Western Canada 16,Western Canada,Victoria,Canada,Branch,167.0,Critical
AST-0023547,WIR-0023547,Wireless Access Point,Cisco,Catalyst 9120AX,ARPF7SH2FR,2022-11-05,2022-11-07,2025-11-06,2027-12-09,12-24 Months,In Service,LOC-0017,Data & Analytics,Low,Production,950,556,3.6,1,2,8.0,6.0,2.0,9.475,10.0,3.0,3.82,1.2733333333333332,0.0,,0.0,GTA Branches 14,GTA Branches,Vaughan,Canada,Branch,87.5,High
AST-0023548,WIR-0023548,Wireless Access Point,Cisco,Catalyst 9130AX,U5IQET74KU,2022-05-27,2022-06-01,2025-05-31,2025-02-21,Past EOL,Retired,LOC-0106,Wealth Management,Medium,Production,1250,-465,4.0,2,5,5.0,0.0,5.0,9.2,9.8,10.0,19.87,1.987,0.0,,0.0,Western Canada 8,Western Canada,Calgary,Canada,DR Site,155.0,Critical
AST-0023549,WIR-0023549,Wireless Access Point,Cisco,Catalyst 9120AX,8DHCZVK8KM,2020-07-23,2020-08-29,2025-08-28,2030-05-01,Supported >24 Months,Planned Refresh,LOC-0033,Wealth Management,Low,Production,950,1430,5.9,1,1,4.0,1.0,3.0,9.8,9.8,4.0,5.64,1.41,0.0,,0.0,GTA Branches 30,GTA Branches,Toronto,Canada,Branch,51.0,Medium
AST-0023550,WIR-0023550,Wireless Access Point,Cisco,Catalyst 9130AX,UN14VIFMIS,2023-08-06,2023-08-12,2027-08-11,2024-12-16,Past EOL,In Service,LOC-0047,Commercial Banking,Low,Production,1250,-532,2.8,1,5,6.0,5.0,1.0,9.666666666666666,10.0,7.0,18.16,2.5942857142857143,0.0,,0.0,GTA Branches 44,GTA Branches,Markham,Canada,Branch,147.5,Critical
AST-0023551,WIR-0023551,Wireless Access Point,Cisco,Catalyst 9130AX,1V7RQI1COW,2022-09-21,2022-10-21,2025-10-20,2026-12-02,6-12 Months,Planned Refresh,LOC-0094,Finance,Medium,Production,1250,184,3.7,2,3,4.0,3.0,1.0,9.35,10.0,4.0,10.71,2.6775,0.0,,0.0,Ontario Regional 11,Ontario Regional,London,Canada,Branch,110.0,High
AST-0023552,WIR-0023552,Wireless Access Point,Aruba,AP-515,ZMKCPYRIS4,2022-08-24,2022-09-21,2025-09-20,2025-02-15,Past EOL,In Service,LOC-0132,Technology,High,Production,800,-471,3.8,3,5,3.0,2.0,1.0,9.133333333333336,9.8,6.0,13.41,2.235,1.0,Deferred,762.58,Quebec 9,Quebec,Quebec City,Canada,DR Site,164.0,Critical
AST-0023553,WIR-0023553,Wireless Access Point,Cisco,Catalyst 9120AX,EJINB8PW81,2021-05-04,2021-05-19,2026-05-18,2031-10-15,Supported >24 Months,In Service,LOC-0121,Human Resources,High,Production,950,1962,5.1,3,1,5.0,5.0,0.0,9.48,10.0,4.0,4.62,1.155,0.0,,0.0,Western Canada 23,Western Canada,Victoria,Canada,Branch,91.0,High
AST-0023554,WIR-0023554,Wireless Access Point,Aruba,AP-635,QACBLN24ZY,2025-04-25,2025-05-07,2028-05-06,2023-09-25,Past EOL,Planned Refresh,LOC-0120,Commercial Banking,Medium,Production,950,-980,1.1,2,5,3.0,1.0,2.0,9.8,9.8,5.0,12.59,2.518,0.0,,0.0,Western Canada 22,Western Canada,Victoria,Canada,Office,145.5,Critical
AST-0023555,WIR-0023555,Wireless Access Point,Cisco,Catalyst 9130AX,44IYBP9LEH,2022-04-23,2022-04-26,2026-04-25,2027-11-10,12-24 Months,Quarantined,LOC-0107,Commercial Banking,High,Production,1250,527,4.1,3,2,6.0,3.0,3.0,8.966666666666667,9.8,4.0,16.83,4.2075,0.0,,0.0,Western Canada 9,Western Canada,Vancouver,Canada,Branch,109.0,High
AST-0023556,WIR-0023556,Wireless Access Point,Aruba,AP-635,5WZ02NQUNM,2024-02-05,2024-02-16,2027-02-15,2023-09-12,Past EOL,Retired,LOC-0132,Commercial Banking,High,Production,950,-993,2.3,3,5,3.0,3.0,0.0,9.466666666666669,9.8,7.0,15.9,2.271428571428572,0.0,,0.0,Quebec 9,Quebec,Quebec City,Canada,DR Site,167.5,Critical
AST-0023557,WIR-0023557,Wireless Access Point,Aruba,AP-515,F3XL3T2KP3,2019-08-11,2019-09-16,2022-09-15,2027-07-17,12-24 Months,Quarantined,LOC-0133,Commercial Banking,Medium,Production,800,411,6.8,2,2,4.0,4.0,0.0,9.8,9.8,2.0,0.97,0.485,0.0,,0.0,Quebec 10,Quebec,Quebec City,Canada,Data Centre,89.0,High
AST-0023558,WIR-0023558,Wireless Access Point,Aruba,AP-635,8KCRE8WBQB,2022-09-26,2022-10-19,2026-10-18,2026-02-18,Past EOL,Retired,LOC-0113,Commercial Banking,Critical,Production,950,-103,3.7,4,5,2.0,2.0,0.0,9.8,9.8,6.0,27.57,4.595,0.0,,0.0,Western Canada 15,Western Canada,Victoria,Canada,Data Centre,177.0,Critical
AST-0023559,WIR-0023559,Wireless Access Point,Cisco,Catalyst 9120AX,BNB9MOV2AL,2024-11-22,2024-12-01,2027-12-01,2031-02-01,Supported >24 Months,In Service,LOC-0031,Wealth Management,Low,Production,950,1706,1.5,1,1,8.0,5.0,3.0,9.2,10.0,1.0,0.0,0.0,1.0,In Progress,1102.11,GTA Branches 28,GTA Branches,Oakville,Canada,Branch,62.5,Medium
AST-0023560,WIR-0023560,Wireless Access Point,Aruba,AP-515,LMU7OPETPT,2021-03-11,2021-03-15,2024-03-14,2026-07-29,0-6 Months,Planned Refresh,LOC-0014,Wealth Management,Medium,Production,800,58,5.2,2,4,3.0,2.0,1.0,9.466666666666669,9.8,4.0,3.8,0.95,0.0,,0.0,GTA Branches 11,GTA Branches,Toronto,Canada,Branch,126.0,Critical
AST-0023561,WIR-0023561,Wireless Access Point,Cisco,Catalyst 9130AX,WKG0EKT17I,2022-12-09,2022-12-15,2026-12-14,2026-08-20,0-6 Months,In Service,LOC-0121,Technology,Medium,Production,1250,80,3.5,2,4,3.0,3.0,0.0,9.866666666666667,10.0,6.0,21.73,3.6216666666666666,1.0,Not Started,1262.08,Western Canada 23,Western Canada,Victoria,Canada,Branch,131.0,Critical
AST-0023562,WIR-0023562,Wireless Access Point,Aruba,AP-635,S8KJFJJZA6,2023-07-22,2023-08-05,2026-08-04,2024-12-13,Past EOL,In Service,LOC-0155,Data & Analytics,High,Production,950,-535,2.9,3,5,9.0,0.0,9.0,8.577777777777778,8.8,7.0,40.09,5.727142857142857,0.0,,0.0,Data Centre 2,Data Centre,Calgary,Canada,DR Site,173.5,Critical
AST-0023563,WIR-0023563,Wireless Access Point,Cisco,Catalyst 9120AX,RGO15DTS1A,2022-01-08,2022-02-04,2027-02-03,2026-08-30,0-6 Months,Retired,LOC-0044,Human Resources,High,Production,950,90,4.4,3,4,3.0,2.0,1.0,9.933333333333334,10.0,4.0,1.66,0.415,0.0,,0.0,GTA Branches 41,GTA Branches,Brampton,Canada,Branch,141.0,Critical
AST-0023564,WIR-0023564,Wireless Access Point,Cisco,Catalyst 9120AX,FAUOVM4IKO,2025-12-09,2026-01-21,2029-01-20,2027-04-07,6-12 Months,Retired,LOC-0062,Capital Markets,Medium,Production,950,310,0.5,2,3,5.0,4.0,1.0,9.68,10.0,5.0,23.69,4.738,0.0,,0.0,GTA Branches 59,GTA Branches,Vaughan,Canada,Branch,115.5,Critical
AST-0023565,WIR-0023565,Wireless Access Point,Cisco,Catalyst 9130AX,F67G0SEQSP,2022-12-02,2022-12-17,2025-12-16,2027-09-30,12-24 Months,In Service,LOC-0025,Commercial Banking,High,Production,1250,486,3.5,3,2,2.0,2.0,0.0,9.8,9.8,2.0,5.76,2.88,0.0,,0.0,GTA Branches 22,GTA Branches,Vaughan,Canada,Branch,96.0,High
AST-0023566,WIR-0023566,Wireless Access Point,Cisco,Catalyst 9130AX,NIJWUCHEXG,2019-11-18,2019-11-21,2024-11-19,2025-11-25,Past EOL,Retired,LOC-0010,Data & Analytics,High,Production,1250,-188,6.5,3,5,2.0,0.0,2.0,8.3,8.8,7.0,13.62,1.945714285714286,0.0,,0.0,GTA Branches 7,GTA Branches,Vaughan,Canada,Branch,159.5,Critical
AST-0023567,WIR-0023567,Wireless Access Point,Aruba,AP-515,C86L40UDFL,2025-02-27,2025-04-02,2029-04-01,2025-02-08,Past EOL,In Service,LOC-0044,Retail Banking,Medium,Production,800,-478,1.3,2,5,6.0,0.0,6.0,8.966666666666667,9.8,2.0,4.91,2.455,0.0,,0.0,GTA Branches 41,GTA Branches,Brampton,Canada,Branch,145.0,Critical
AST-0023568,WIR-0023568,Wireless Access Point,Cisco,Catalyst 9130AX,ODEHLCM7FN,2025-10-09,2025-10-14,2030-10-13,2031-11-27,Supported >24 Months,Retired,LOC-0076,Commercial Banking,Medium,Production,1250,2005,0.6,2,1,10.0,8.0,2.0,9.56,10.0,4.0,13.840000000000002,3.4600000000000004,0.0,,0.0,GTA Branches 73,GTA Branches,Oakville,Canada,Branch,92.0,High
AST-0023569,WIR-0023569,Wireless Access Point,Aruba,AP-515,NEP6GBA4MF,2020-10-15,2020-11-02,2025-11-01,2028-05-23,12-24 Months,Planned Refresh,LOC-0017,Retail Banking,High,Production,800,722,5.6,3,2,4.0,2.0,2.0,9.85,10.0,6.0,12.8,2.1333333333333333,0.0,,0.0,GTA Branches 14,GTA Branches,Vaughan,Canada,Branch,106.0,High
AST-0023570,WIR-0023570,Wireless Access Point,Aruba,AP-635,SOW7TX7ZDO,2023-01-09,2023-02-14,2027-02-13,2027-06-13,12-24 Months,In Service,LOC-0065,Technology,Low,Production,950,377,3.4,1,2,8.0,5.0,3.0,8.85,10.0,4.0,13.29,3.3225,0.0,,0.0,GTA Branches 62,GTA Branches,Richmond Hill,Canada,Branch,87.0,High
AST-0023571,WIR-0023571,Wireless Access Point,Cisco,Catalyst 9120AX,2UHQP6FHLA,2019-08-15,2019-09-16,2022-09-15,2026-12-14,6-12 Months,Retired,LOC-0079,Commercial Banking,Critical,Production,950,196,6.8,4,3,4.0,3.0,1.0,9.4,10.0,3.0,6.57,2.19,0.0,,0.0,GTA Branches 76,GTA Branches,Oakville,Canada,Branch,138.5,Critical
AST-0023572,WIR-0023572,Wireless Access Point,Cisco,Catalyst 9130AX,BLTFA75EBI,2023-03-18,2023-04-04,2026-04-03,2026-10-15,0-6 Months,Retired,LOC-0070,Wealth Management,Medium,Production,1250,136,3.2,2,4,6.0,6.0,0.0,9.9,10.0,3.0,16.72,5.573333333333333,0.0,,0.0,GTA Branches 67,GTA Branches,Mississauga,Canada,Branch,138.5,Critical
AST-0023573,WIR-0023573,Wireless Access Point,Cisco,Catalyst 9130AX,9O2CSEY71X,2024-02-13,2024-03-17,2028-03-16,2024-07-13,Past EOL,Planned Refresh,LOC-0013,Data & Analytics,Medium,Production,1250,-688,2.3,2,5,1.0,1.0,0.0,9.0,9.0,5.0,12.54,2.508,0.0,,0.0,GTA Branches 10,GTA Branches,Toronto,Canada,Branch,141.5,Critical
AST-0023574,WIR-0023574,Wireless Access Point,Cisco,Catalyst 9130AX,4YEY3DCD0Q,2021-08-08,2021-08-15,2024-08-14,2026-07-20,0-6 Months,Quarantined,LOC-0069,Risk,Medium,Production,1250,49,4.8,2,4,8.0,5.0,3.0,9.225,10.0,3.0,5.08,1.6933333333333334,0.0,,0.0,GTA Branches 66,GTA Branches,Vaughan,Canada,Branch,140.5,Critical
AST-0023575,WIR-0023575,Wireless Access Point,Aruba,AP-635,RZ3Z9UW7LQ,2024-04-13,2024-04-24,2029-04-23,2024-12-02,Past EOL,In Service,LOC-0004,Legal & Compliance,Medium,Production,950,-546,2.1,2,5,5.0,4.0,1.0,9.88,10.0,2.0,6.66,3.33,0.0,,0.0,GTA Branches 1,GTA Branches,Richmond Hill,Canada,Branch,151.0,Critical
AST-0023576,WIR-0023576,Wireless Access Point,Cisco,Catalyst 9120AX,5PAZGNHX5P,2020-01-10,2020-02-16,2023-02-15,2031-05-09,Supported >24 Months,Quarantined,LOC-0015,Wealth Management,Low,Production,950,1803,6.4,1,1,3.0,3.0,0.0,9.8,9.8,6.0,11.46,1.91,0.0,,0.0,GTA Branches 12,GTA Branches,Mississauga,Canada,Branch,56.0,Medium
AST-0023577,WIR-0023577,Wireless Access Point,Cisco,Catalyst 9130AX,CA2O07BWWA,2020-03-08,2020-04-15,2023-04-15,2025-04-30,Past EOL,In Service,LOC-0108,Risk,Medium,Production,1250,-397,6.2,2,5,5.0,3.0,2.0,9.6,9.8,6.0,11.31,1.885,1.0,Blocked,1299.65,Western Canada 10,Western Canada,Vancouver,Canada,Office,155.0,Critical
AST-0023578,WIR-0023578,Wireless Access Point,Cisco,Catalyst 9130AX,NQJF5XVKU4,2026-01-25,2026-03-02,2030-03-01,2030-03-14,Supported >24 Months,Planned Refresh,LOC-0156,Technology,Medium,Production,1250,1382,0.3,2,1,3.0,3.0,0.0,9.533333333333331,10.0,1.0,0.55,0.55,1.0,Planning,1575.07,Data Centre 3,Data Centre,Toronto,Canada,Branch,63.5,Medium
AST-0023579,WIR-0023579,Wireless Access Point,Cisco,Catalyst 9130AX,ATS9QBT1BV,2021-01-03,2021-01-16,2024-01-16,2023-08-17,Past EOL,Planned Refresh,LOC-0141,Retail Banking,High,Production,1250,-1019,5.4,3,5,6.0,5.0,1.0,9.833333333333334,10.0,5.0,30.44,6.088,0.0,,0.0,Quebec 18,Quebec,Quebec City,Canada,Office,174.5,Critical
AST-0023580,WIR-0023580,Wireless Access Point,Aruba,AP-635,SFYVADMCRL,2023-05-30,2023-06-29,2026-06-28,2024-07-22,Past EOL,Quarantined,LOC-0071,Technology,Medium,Production,950,-679,3.0,2,5,4.0,0.0,4.0,8.8,8.8,5.0,22.73,4.545999999999999,0.0,,0.0,GTA Branches 68,GTA Branches,Richmond Hill,Canada,Branch,145.5,Critical
AST-0023581,WIR-0023581,Wireless Access Point,Cisco,Catalyst 9130AX,I5YQ5SHDGE,2025-07-26,2025-07-31,2029-07-30,2028-03-22,12-24 Months,Quarantined,LOC-0039,Retail Banking,Medium,Production,1250,660,0.8,2,2,6.0,4.0,2.0,9.833333333333334,10.0,6.0,5.3,0.8833333333333333,0.0,,0.0,GTA Branches 36,GTA Branches,Brampton,Canada,Branch,99.0,High
AST-0023582,WIR-0023582,Wireless Access Point,Cisco,Catalyst 9120AX,HP8ERM103J,2022-01-01,2022-01-04,2025-01-03,2027-10-03,12-24 Months,Retired,LOC-0021,Commercial Banking,Low,Production,950,489,4.4,1,2,1.0,1.0,0.0,9.8,9.8,2.0,9.59,4.795,1.0,Planning,1211.16,GTA Branches 18,GTA Branches,Mississauga,Canada,Branch,62.0,Medium
AST-0023583,WIR-0023583,Wireless Access Point,Cisco,Catalyst 9130AX,83K31XJVX1,2023-02-16,2023-03-15,2028-03-13,2027-12-18,12-24 Months,In Service,LOC-0023,Risk,High,Production,1250,565,3.3,3,2,1.0,0.0,1.0,9.8,9.8,7.0,16.11,2.301428571428571,1.0,In Progress,1408.26,GTA Branches 20,GTA Branches,Richmond Hill,Canada,Branch,97.5,High
