Installation_ID,Asset_ID,Publisher,Software_Name,Software_Version,Install_Date,Discovery_Source,License_Metric,Last_Seen_Date,Version,Release_Date,Vendor_Support_End_Date,Software_Category,Months_To_Software_EOL,Software_EOL_Status,Software_Compliance_Risk
SWI00103004,A0017566,Microsoft,Windows 11 Enterprise,23H2,2018-09-02,Tanium,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00103005,A0017566,Microsoft,OneDrive,24.x,2018-09-02,SCCM,Open Source,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00103006,A0017566,Microsoft,OneDrive,24.x,2018-09-02,SCCM,Open Source,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00103007,A0017566,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-09-02,SCCM,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00103008,A0017567,Microsoft,OneDrive,24.x,2024-01-06,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00103009,A0017567,Microsoft,Windows 11 Enterprise,23H2,2024-01-06,SCCM,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00103010,A0017567,Adobe,Adobe Acrobat Pro 2020,20,2024-01-06,Tanium,Enterprise,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00103011,A0017567,Microsoft,Windows 10 Enterprise,22H2,2024-01-06,SCCM,User,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00103012,A0017567,Google,Google Chrome,124,2024-01-06,SCCM,Open Source,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00103013,A0017567,Microsoft,Visual Studio Code,1.90,2024-01-06,SCCM,Open Source,2026-05-31,1.90,2024-06-01,2026-06-01,Development,-0.0,Unsupported,High
SWI00103014,A0017567,Docker,Docker Desktop,4.28,2024-01-06,Tanium,Device,2026-05-31,4.28,2024-02-01,2026-02-01,Development,-4.0,Unsupported,High
SWI00103015,A0017567,OpenJS Foundation,Node.js,18,2024-01-06,SCCM,Device,2026-05-31,18,2022-04-19,2025-04-30,Development,-13.1,Unsupported,High
SWI00103016,A0017567,Atlassian,Bitbucket Data Center,8,2024-01-06,Server Discovery,Enterprise,2026-05-31,8,2022-09-01,2026-02-15,DevOps,-3.5,Unsupported,High
SWI00103017,A0017568,Mozilla,Firefox ESR,115,2018-04-25,Intune,User,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00103018,A0017568,Mozilla,Firefox ESR,115,2018-04-25,Tanium,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00103019,A0017568,Mozilla,Firefox ESR,115,2018-04-25,Server Discovery,Open Source,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00103020,A0017568,Microsoft,Microsoft Teams Classic,1.6,2018-04-25,SCCM,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00103021,A0017568,Microsoft,Microsoft Teams Classic,1.6,2018-04-25,SCCM,Device,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00103022,A0017568,Docker,Docker Desktop,4.28,2018-04-25,Intune,Device,2026-05-31,4.28,2024-02-01,2026-02-01,Development,-4.0,Unsupported,High
SWI00103023,A0017568,OpenJS Foundation,Node.js,18,2018-04-25,SCCM,Open Source,2026-05-31,18,2022-04-19,2025-04-30,Development,-13.1,Unsupported,High
SWI00103024,A0017568,Microsoft,.NET,6,2018-04-25,Intune,Enterprise,2026-05-31,6,2021-11-08,2024-11-12,Development,-18.6,Unsupported,High
SWI00103025,A0017568,DBeaver Corp,DBeaver,23,2018-04-25,SCCM,Enterprise,2026-05-31,23,2023-01-01,2025-01-01,Development,-17.0,Unsupported,High
SWI00103026,A0017568,IBM,IBM SPSS Statistics,29,2018-04-25,SCCM,Device,2026-05-31,29,2022-09-01,2027-09-01,Analytics,15.0,Support Ending in 24 Months,Medium
SWI00103027,A0017569,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2023-01-16,Intune,Enterprise,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00103028,A0017569,Microsoft,Windows 11 Enterprise,23H2,2023-01-16,Tanium,Enterprise,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00103029,A0017569,Adobe,Adobe Acrobat Pro 2020,20,2023-01-16,Server Discovery,User,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00103030,A0017569,Microsoft,Windows 10 Enterprise,22H2,2023-01-16,SCCM,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00103031,A0017569,Adobe,Adobe Acrobat Pro 2020,20,2023-01-16,Intune,Enterprise,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00103032,A0017570,Google,Google Chrome,124,2023-12-20,Intune,User,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00103033,A0017570,Microsoft,OneDrive,24.x,2023-12-20,Intune,Open Source,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00103034,A0017570,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2023-12-20,Server Discovery,Enterprise,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00103035,A0017570,Microsoft,Windows 11 Enterprise,23H2,2023-12-20,SCCM,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00103036,A0017570,Microsoft,Windows 11 Enterprise,23H2,2023-12-20,SCCM,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00103037,A0017570,Python Software Foundation,Python,3.10,2023-12-20,Intune,Device,2026-05-31,3.10,2021-10-04,2026-10-04,Development,4.1,Support Ending in 12 Months,Medium
SWI00103038,A0017570,Tableau,Tableau Desktop,2023.3,2023-12-20,Intune,Device,2026-05-31,2023.3,2023-10-01,2025-10-01,Analytics,-8.0,Unsupported,High
SWI00103039,A0017570,Docker,Docker Desktop,4.28,2023-12-20,SCCM,Enterprise,2026-05-31,4.28,2024-02-01,2026-02-01,Development,-4.0,Unsupported,High
SWI00103040,A0017570,Python Software Foundation,Python,3.8,2023-12-20,SCCM,Device,2026-05-31,3.8,2019-10-14,2024-10-07,Development,-19.8,Unsupported,High
SWI00103041,A0017570,Anaconda,Anaconda Distribution,2023.09,2023-12-20,SCCM,User,2026-05-31,2023.09,2023-09-01,2025-09-01,Analytics,-9.0,Unsupported,High
SWI00103042,A0017571,Microsoft,Microsoft Teams Classic,1.6,2021-03-18,SCCM,Device,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00103043,A0017571,Mozilla,Firefox ESR,115,2021-03-18,SCCM,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00103044,A0017571,Mozilla,Firefox ESR,115,2021-03-18,Server Discovery,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00103045,A0017571,Microsoft,Microsoft Teams Classic,1.6,2021-03-18,SCCM,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00103046,A0017571,Mozilla,Firefox ESR,115,2021-03-18,SCCM,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00103047,A0017572,Google,Google Chrome,124,2020-09-11,Intune,User,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00103048,A0017572,Microsoft,Windows 10 Enterprise,22H2,2020-09-11,Tanium,Enterprise,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00103049,A0017572,Mozilla,Firefox ESR,115,2020-09-11,SCCM,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00103050,A0017572,Microsoft,Microsoft Teams Classic,1.6,2020-09-11,SCCM,Device,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00103051,A0017572,Google,Google Chrome,124,2020-09-11,Intune,Open Source,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00103052,A0017572,Tableau,Tableau Desktop,2023.3,2020-09-11,Intune,Device,2026-05-31,2023.3,2023-10-01,2025-10-01,Analytics,-8.0,Unsupported,High
SWI00103053,A0017572,Microsoft,.NET,6,2020-09-11,Server Discovery,Device,2026-05-31,6,2021-11-08,2024-11-12,Development,-18.6,Unsupported,High
SWI00103054,A0017573,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-04-21,Tanium,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00103055,A0017573,Mozilla,Firefox ESR,115,2019-04-21,SCCM,Open Source,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00103056,A0017573,Microsoft,OneDrive,24.x,2019-04-21,SCCM,Open Source,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00103057,A0017573,Google,Google Chrome,124,2019-04-21,Intune,User,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00103058,A0017573,Microsoft,Windows 10 Enterprise,22H2,2019-04-21,Intune,Open Source,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00103059,A0017574,Microsoft,OneDrive,24.x,2025-08-04,SCCM,Enterprise,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00103060,A0017574,Microsoft,Windows 11 Enterprise,23H2,2025-08-04,SCCM,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00103061,A0017574,Google,Google Chrome,124,2025-08-04,SCCM,Device,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00103062,A0017574,Adobe,Adobe Acrobat Pro 2020,20,2025-08-04,SCCM,Device,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00103063,A0017574,Adobe,Adobe Acrobat Pro 2020,20,2025-08-04,Intune,Device,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00103064,A0017574,Python Software Foundation,Python,3.8,2025-08-04,Intune,User,2026-05-31,3.8,2019-10-14,2024-10-07,Development,-19.8,Unsupported,High
SWI00103065,A0017574,Jenkins,Jenkins,2.401 LTS,2025-08-04,Tanium,Enterprise,2026-05-31,2.401 LTS,2023-04-01,2024-09-01,DevOps,-21.0,Unsupported,High
SWI00103066,A0017574,JetBrains,IntelliJ IDEA,2023.3,2025-08-04,Server Discovery,Device,2026-05-31,2023.3,2023-12-01,2025-12-01,Development,-6.0,Unsupported,High
SWI00103067,A0017574,Python Software Foundation,Python,3.10,2025-08-04,SCCM,User,2026-05-31,3.10,2021-10-04,2026-10-04,Development,4.1,Support Ending in 12 Months,Medium
SWI00103068,A0017575,Mozilla,Firefox ESR,115,2018-07-02,Intune,User,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00103069,A0017575,Microsoft,Windows 10 Enterprise,22H2,2018-07-02,Intune,User,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00103070,A0017575,Microsoft,Windows 11 Enterprise,23H2,2018-07-02,SCCM,Enterprise,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00103071,A0017575,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-07-02,Intune,Enterprise,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00103072,A0017575,Microsoft,OneDrive,24.x,2018-07-02,SCCM,Enterprise,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00103073,A0017576,Google,Google Chrome,124,2022-05-21,SCCM,User,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00103074,A0017576,Mozilla,Firefox ESR,115,2022-05-21,Intune,Open Source,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00103075,A0017576,Google,Google Chrome,124,2022-05-21,Tanium,Open Source,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00103076,A0017576,Microsoft,Windows 11 Enterprise,23H2,2022-05-21,Intune,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00103077,A0017576,Microsoft,Windows 10 Enterprise,22H2,2022-05-21,SCCM,User,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00103078,A0017576,Docker,Docker Desktop,4.28,2022-05-21,SCCM,User,2026-05-31,4.28,2024-02-01,2026-02-01,Development,-4.0,Unsupported,High
SWI00103079,A0017576,Docker,Docker Desktop,4.28,2022-05-21,Intune,Open Source,2026-05-31,4.28,2024-02-01,2026-02-01,Development,-4.0,Unsupported,High
SWI00103080,A0017576,Microsoft,Visual Studio Code,1.90,2022-05-21,SCCM,Enterprise,2026-05-31,1.90,2024-06-01,2026-06-01,Development,-0.0,Unsupported,High
SWI00103081,A0017577,Microsoft,Windows 11 Enterprise,23H2,2020-01-04,SCCM,Enterprise,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00103082,A0017577,Microsoft,Windows 10 Enterprise,22H2,2020-01-04,SCCM,Open Source,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00103083,A0017577,Mozilla,Firefox ESR,115,2020-01-04,SCCM,User,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00103084,A0017577,Adobe,Adobe Acrobat Pro 2020,20,2020-01-04,SCCM,Device,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00103085,A0017577,Microsoft,Windows 11 Enterprise,23H2,2020-01-04,SCCM,Open Source,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00103086,A0017578,Microsoft,Windows 10 Enterprise,22H2,2024-02-07,SCCM,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00103087,A0017578,Microsoft,Windows 11 Enterprise,23H2,2024-02-07,Intune,Enterprise,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00103088,A0017578,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2024-02-07,Intune,Enterprise,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00103089,A0017578,Google,Google Chrome,124,2024-02-07,SCCM,Enterprise,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00103090,A0017578,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2024-02-07,Intune,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00103091,A0017579,Google,Google Chrome,124,2019-08-21,SCCM,Device,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00103092,A0017579,Microsoft,Windows 11 Enterprise,23H2,2019-08-21,Intune,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00103093,A0017579,Mozilla,Firefox ESR,115,2019-08-21,SCCM,Device,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00103094,A0017579,Microsoft,Windows 10 Enterprise,22H2,2019-08-21,SCCM,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00103095,A0017579,Microsoft,Windows 11 Enterprise,23H2,2019-08-21,SCCM,User,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00103096,A0017580,Google,Google Chrome,124,2021-09-03,Intune,User,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00103097,A0017580,Microsoft,Microsoft Teams Classic,1.6,2021-09-03,Intune,Enterprise,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00103098,A0017580,Microsoft,OneDrive,24.x,2021-09-03,SCCM,Open Source,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00103099,A0017580,Adobe,Adobe Acrobat Pro 2020,20,2021-09-03,SCCM,Device,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00103100,A0017580,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-09-03,SCCM,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00103101,A0017581,Microsoft,Microsoft Teams Classic,1.6,2019-08-15,SCCM,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00103102,A0017581,Microsoft,Microsoft Teams Classic,1.6,2019-08-15,SCCM,Open Source,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00103103,A0017581,Microsoft,OneDrive,24.x,2019-08-15,Intune,Open Source,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00103104,A0017581,Google,Google Chrome,124,2019-08-15,SCCM,Enterprise,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00103105,A0017581,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2019-08-15,Tanium,Open Source,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00103106,A0017582,Microsoft,OneDrive,24.x,2018-11-15,SCCM,Open Source,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00103107,A0017582,Microsoft,Windows 10 Enterprise,22H2,2018-11-15,Intune,Open Source,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00103108,A0017582,Microsoft,OneDrive,24.x,2018-11-15,SCCM,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00103109,A0017582,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2018-11-15,SCCM,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00103110,A0017582,Microsoft,Windows 11 Enterprise,23H2,2018-11-15,Intune,Enterprise,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00103111,A0017582,Tableau,Tableau Desktop,2023.3,2018-11-15,Tanium,Device,2026-05-31,2023.3,2023-10-01,2025-10-01,Analytics,-8.0,Unsupported,High
SWI00103112,A0017582,Atlassian,Bitbucket Data Center,8,2018-11-15,SCCM,Enterprise,2026-05-31,8,2022-09-01,2026-02-15,DevOps,-3.5,Unsupported,High
SWI00103113,A0017582,OpenJS Foundation,Node.js,18,2018-11-15,Intune,Device,2026-05-31,18,2022-04-19,2025-04-30,Development,-13.1,Unsupported,High
SWI00103114,A0017583,Microsoft,Windows 10 Enterprise,22H2,2022-02-18,Intune,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00103115,A0017583,Microsoft,Windows 11 Enterprise,23H2,2022-02-18,SCCM,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00103116,A0017583,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2022-02-18,SCCM,User,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00103117,A0017583,Microsoft,Windows 11 Enterprise,23H2,2022-02-18,Intune,Device,2026-05-31,23H2,2023-10-31,2026-11-10,Operating System,5.3,Support Ending in 12 Months,Medium
SWI00103118,A0017583,Microsoft,OneDrive,24.x,2022-02-18,SCCM,Open Source,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00103119,A0017584,Microsoft,OneDrive,24.x,2021-06-24,Intune,Open Source,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00103120,A0017584,Microsoft,OneDrive,24.x,2021-06-24,SCCM,Device,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00103121,A0017584,Microsoft,Microsoft Teams Classic,1.6,2021-06-24,Server Discovery,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00103122,A0017584,Microsoft,OneDrive,24.x,2021-06-24,SCCM,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00103123,A0017584,Microsoft,Microsoft 365 Apps for Enterprise,Current Channel,2021-06-24,Server Discovery,Device,2026-05-31,Current Channel,2023-01-01,2027-01-01,Productivity,7.0,Support Ending in 12 Months,Medium
SWI00103124,A0017585,Adobe,Adobe Acrobat Pro 2020,20,2018-11-03,SCCM,Enterprise,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00103125,A0017585,Google,Google Chrome,124,2018-11-03,Intune,Device,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00103126,A0017585,Google,Google Chrome,124,2018-11-03,Server Discovery,Open Source,2026-05-31,124,2024-04-01,2025-04-01,Browser,-14.0,Unsupported,High
SWI00103127,A0017585,Microsoft,OneDrive,24.x,2018-11-03,Intune,User,2026-05-31,24.x,2024-01-01,2026-01-01,Productivity,-5.0,Unsupported,High
SWI00103128,A0017585,Adobe,Adobe Acrobat Pro 2020,20,2018-11-03,Intune,Enterprise,2026-05-31,20,2020-06-01,2025-11-30,Productivity,-6.0,Unsupported,High
SWI00103129,A0017585,Microsoft,Power BI Desktop,2024,2018-11-03,SCCM,Device,2026-05-31,2024,2024-01-01,2026-01-01,Analytics,-5.0,Unsupported,High
SWI00103130,A0017585,Docker,Docker Desktop,4.28,2018-11-03,SCCM,Open Source,2026-05-31,4.28,2024-02-01,2026-02-01,Development,-4.0,Unsupported,High
SWI00103131,A0017585,Tableau,Tableau Desktop,2023.3,2018-11-03,SCCM,Open Source,2026-05-31,2023.3,2023-10-01,2025-10-01,Analytics,-8.0,Unsupported,High
SWI00103132,A0017586,Microsoft,Windows 10 Enterprise,22H2,2021-05-11,SCCM,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00103133,A0017586,Mozilla,Firefox ESR,115,2021-05-11,SCCM,User,2026-05-31,115,2023-07-01,2024-10-01,Browser,-20.0,Unsupported,High
SWI00103134,A0017586,Microsoft,Windows 10 Enterprise,22H2,2021-05-11,Tanium,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00103135,A0017586,Microsoft,Windows 10 Enterprise,22H2,2021-05-11,SCCM,Device,2026-05-31,22H2,2022-10-18,2025-10-14,Operating System,-7.6,Unsupported,High
SWI00103136,A0017586,Microsoft,Microsoft Teams Classic,1.6,2021-05-11,Intune,User,2026-05-31,1.6,2022-01-01,2024-06-30,Collaboration,-23.1,Unsupported,High
SWI00103137,A0017586,Python Software Foundation,Python,3.8,2021-05-11,SCCM,Open Source,2026-05-31,3.8,2019-10-14,2024-10-07,Development,-19.8,Unsupported,High
