Asset_ID,Hostname,Asset_Type,Manufacturer,Model,Serial_Number,Purchase_Date,Install_Date,Warranty_End_Date,Purchase_Cost,Location_ID,Business_Unit_ID,Environment,Assigned_Owner_ID,Asset_Operational_Status,Inventory_Source,Last_Discovered_Date,Model_Release_Date,Vendor_Support_End_Date,Standard_Refresh_Cycle_Years,Standard_Replacement_Cost,Asset_Age_Years,Warranty_Status,Months_To_EOL,Lifecycle_Status,Past_EOL_Flag,Expiring_12M_Flag,Expiring_24M_Flag,Expiring_36M_Flag,Replacement_Cost,Open_Vulnerability_Count,Critical_Vulnerability_Count,High_Vulnerability_Count,Incident_Count,Downtime_Hours,Lifecycle_Risk_Score,Refresh_Priority,Remediation_Priority,Cyber_Risk_Category
A0019183,VDI-019183,VDI Endpoint,HP,t640 Thin Client,VDIW1QBH3DXRO,2018-10-08,2018-11-17,2022-10-07,446.06,GTA002,BU008,Corporate,E013072,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,7.54,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,6,34.98,39.75,Medium,Accelerated,End User Computing / Branch
A0019212,VDI-019212,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI66PVCXE2I3,2019-09-18,2019-09-30,2023-09-17,309.51,TOR002,BU006,Production,E002045,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,6.67,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,4,12.71,51.64,Medium,Immediate,End User Computing / Branch
A0019214,VDI-019214,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIXPU9RGHEC6,2020-03-21,2020-03-25,2024-03-20,385.51,ONR007,BU001,Production,E000038,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,6.19,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,3,14.64,49.73,Medium,Immediate,End User Computing / Branch
A0019217,VDI-019217,VDI Endpoint,HP,t640 Thin Client,VDI8WAZJEHIJC,2018-09-11,2018-09-24,2021-09-10,397.55,GTA053,BU001,Production,E002457,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,7.69,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,2,22.6,31.13,Medium,Accelerated,End User Computing / Branch
A0019229,VDI-019229,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIBE8WUAYEPH,2022-05-17,2022-05-18,2025-05-16,308.71,GTA017,BU003,Branch,E005811,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,4.04,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,2,1,0,7,40.46,59.02,High,Immediate,End User Computing / Branch
A0019234,VDI-019234,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIE4379TXSTY,2019-01-15,2019-01-28,2022-01-14,410.5,ATL005,BU002,Production,E017449,In Use,Intune,2026-05-31,2018-05-01,2025-05-01,5,450,7.34,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,5,1,0,5,29.04,54.45,Medium,Immediate,End User Computing / Branch
A0019244,VDI-019244,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI04JPBDNZLL,2020-10-03,2020-10-23,2023-10-03,399.21,WST009,BU008,Production,E010547,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,5.61,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,3,0,2,3,22.35,50.12,Medium,Immediate,End User Computing / Branch
A0019247,VDI-019247,VDI Endpoint,HP,t640 Thin Client,VDIP7W0XY6W0N,2020-08-27,2020-09-04,2025-08-26,357.47,GTA003,BU001,Production,E021806,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,5.74,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,6,44.51,40.23,Medium,Accelerated,End User Computing / Branch
A0019249,VDI-019249,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIVC4VP5D71Q,2023-08-14,2023-08-16,2026-08-13,297.49,QUE008,BU004,Corporate,E000395,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,2.8,Under Warranty,-13.0,Past EOL,1,0,0,0,450,3,2,0,6,25.28,64.26,High,Immediate,End User Computing / Branch
A0019252,VDI-019252,VDI Endpoint,HP,t640 Thin Client,VDICWE5TKY0RV,2020-08-13,2020-09-22,2023-08-13,370.4,WST028,BU001,Production,E018561,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,5.69,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,3,11.38,32.57,Medium,Accelerated,End User Computing / Branch
A0019253,VDI-019253,VDI Endpoint,HP,t640 Thin Client,VDI26TQKNEQ0J,2023-04-04,2023-04-06,2028-04-02,360.41,GTA056,BU003,Non-Production,E003043,In Stock,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,3.16,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,0,8,45.25,44.26,Medium,Accelerated,End User Computing / Branch
A0019256,VDI-019256,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIKW9X9IKBOW,2021-02-27,2021-04-09,2026-02-26,319.12,GTA002,BU007,Branch,E001265,In Use,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,5.15,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,3,2,0,3,20.25,58.01,High,Immediate,End User Computing / Branch
A0019278,VDI-019278,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIO1UTAZV403,2019-10-04,2019-11-05,2022-10-03,367.82,GTA021,BU001,Corporate,E012833,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,6.57,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,6,38.63,56.93,High,Immediate,End User Computing / Branch
A0019286,VDI-019286,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIALG0CDOD4F,2020-12-30,2021-01-22,2024-12-29,378.78,GTA022,BU002,Production,E019697,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,5.36,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,2,1.8,47.09,Medium,Immediate,End User Computing / Branch
A0019299,VDI-019299,VDI Endpoint,HP,t640 Thin Client,VDIM5H421PNYT,2024-03-21,2024-04-01,2028-03-20,367.6,GTA020,BU009,Corporate,E017153,In Stock,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,2.17,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,1,6,45.03,44.25,Medium,Accelerated,End User Computing / Branch
A0019304,VDI-019304,VDI Endpoint,HP,t640 Thin Client,VDITUW07I9ZCC,2024-08-04,2024-08-24,2027-08-04,336.67,GTA020,BU002,Branch,E020072,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,1.77,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,1,3,25.3,37.26,Medium,Accelerated,End User Computing / Branch
A0019314,VDI-019314,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI6ZMAIE2AH4,2019-06-16,2019-07-04,2022-06-15,416.75,ONR015,BU004,Non-Production,E004754,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,6.91,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,4,0,3,2,9.57,51.48,Medium,Immediate,End User Computing / Branch
A0019315,VDI-019315,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDILMOB8QKRUO,2021-04-28,2021-05-20,2025-04-27,384.54,GTA073,BU001,Branch,E018659,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,5.03,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,3,0,3,5,44.1,59.2,High,Immediate,End User Computing / Branch
A0019316,VDI-019316,VDI Endpoint,HP,t640 Thin Client,VDI7YYXJ7JO58,2020-03-13,2020-03-25,2023-03-13,471.82,WST023,BU001,Corporate,E014917,In Use,Network Discovery,2026-05-31,2019-09-01,2026-09-01,5,500,6.19,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,6,27.57,39.38,Medium,Accelerated,End User Computing / Branch
A0019324,VDI-019324,VDI Endpoint,HP,t640 Thin Client,VDIJI550TROA4,2018-11-18,2018-12-22,2022-11-17,392.68,WST013,BU004,Production,E009482,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,7.44,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,8,58.66,44.93,Medium,Accelerated,End User Computing / Branch
A0019334,VDI-019334,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIEYIC9KXBCL,2019-03-11,2019-03-12,2022-03-10,371.27,TOR004,BU002,Corporate,E000369,In Use,Network Discovery,2026-05-31,2018-05-01,2025-05-01,5,450,7.23,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,3,0,2,8,62.75,62.14,High,Immediate,End User Computing / Branch
A0019348,VDI-019348,VDI Endpoint,HP,t640 Thin Client,VDI9QF72ZN1PZ,2019-06-03,2019-07-02,2023-06-02,344.94,WST009,BU003,Corporate,E007820,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,6.92,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,6,28.01,39.4,Medium,Accelerated,End User Computing / Branch
A0019358,VDI-019358,VDI Endpoint,HP,t640 Thin Client,VDIDU06XUURP8,2018-12-18,2019-01-15,2023-12-17,377.36,TOR006,BU003,Production,E013092,In Use,Network Discovery,2026-05-31,2019-09-01,2026-09-01,5,500,7.38,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,1,5,48.11,42.41,Medium,Accelerated,End User Computing / Branch
A0019361,VDI-019361,VDI Endpoint,HP,t640 Thin Client,VDIWJAIG604JC,2021-06-26,2021-07-15,2025-06-25,463.6,WST015,BU002,Corporate,E003700,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,4.88,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,0,5,34.8,37.74,Medium,Accelerated,End User Computing / Branch
A0019373,VDI-019373,VDI Endpoint,HP,t640 Thin Client,VDI38LXJSY6S9,2020-03-02,2020-04-14,2024-03-01,338.81,WST016,BU004,Corporate,E004079,In Repair,Network Discovery,2026-05-31,2019-09-01,2026-09-01,5,500,6.13,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,7,54.77,42.74,Medium,Accelerated,End User Computing / Branch
A0019392,VDI-019392,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDISZJRXWBNPC,2024-02-22,2024-04-01,2028-02-21,414.64,GTA034,BU001,Disaster Recovery,E010631,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,2.17,Under Warranty,-13.0,Past EOL,1,0,0,0,450,2,1,0,3,20.21,50.01,Medium,Immediate,End User Computing / Branch
A0019423,VDI-019423,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIDXIRD4IE0P,2022-11-11,2022-12-07,2027-11-10,356.92,QUE009,BU010,Production,E008940,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,3.49,Under Warranty,-13.0,Past EOL,1,0,0,0,450,1,1,0,6,49.1,57.46,High,Immediate,End User Computing / Branch
A0019432,VDI-019432,VDI Endpoint,HP,t640 Thin Client,VDIP4GJNFWQWM,2020-06-28,2020-07-12,2023-06-28,416.73,GTA075,BU002,Non-Production,E006204,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,5.89,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,1,5,22.38,41.12,Medium,Accelerated,End User Computing / Branch
A0019439,VDI-019439,VDI Endpoint,HP,t640 Thin Client,VDIZMDWO4DOXP,2020-05-12,2020-05-16,2023-05-12,352.97,WST020,BU001,Corporate,E005026,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,6.05,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,4,28.7,35.44,Medium,Accelerated,End User Computing / Branch
A0019440,VDI-019440,VDI Endpoint,HP,t640 Thin Client,VDI5LVTZPZXVE,2021-06-13,2021-06-18,2025-06-12,424.65,GTA073,BU001,Corporate,E009598,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,4.96,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,3,0,2,1,10.62,28.53,Low,Accelerated,End User Computing / Branch
A0019444,VDI-019444,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIIPWD3MPFHV,2022-05-11,2022-06-10,2025-05-10,415.06,QUE002,BU002,Corporate,E003796,Retired Pending Disposal,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,3.98,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,5,36.94,54.85,Medium,Immediate,End User Computing / Branch
A0019459,VDI-019459,VDI Endpoint,HP,t640 Thin Client,VDICVI7DTCCLB,2024-02-10,2024-03-09,2028-02-09,344.5,DC1001,BU003,Production,E011281,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,2.23,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,0,2,14.42,30.72,Medium,Accelerated,End User Computing / Branch
A0019467,VDI-019467,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIBXK3LARYU6,2024-07-21,2024-08-17,2028-07-20,335.6,QUE009,BU007,Production,E013025,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,1.79,Under Warranty,-13.0,Past EOL,1,0,0,0,450,2,0,2,3,12.44,49.62,Medium,Immediate,End User Computing / Branch
A0019470,VDI-019470,VDI Endpoint,HP,t640 Thin Client,VDIBS3366LITY,2020-08-06,2020-08-24,2024-08-05,396.76,GTA010,BU001,Production,E018609,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,5.77,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,0,5,34.71,37.74,Medium,Accelerated,End User Computing / Branch
A0019471,VDI-019471,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIU34FQRWVDN,2020-06-14,2020-07-23,2025-06-13,420.41,GTA009,BU001,Non-Production,E004721,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,5.86,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,2,0,2,2,13.79,47.69,Medium,Immediate,End User Computing / Branch
A0019487,VDI-019487,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIJVDUU0V4YZ,2021-04-09,2021-05-13,2025-04-08,297.01,ATL004,BU003,Production,E003254,In Use,Network Discovery,2026-05-31,2018-05-01,2025-05-01,5,450,5.05,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,2,1,1,7,33.93,62.7,High,Immediate,End User Computing / Branch
A0019497,VDI-019497,VDI Endpoint,HP,t640 Thin Client,VDIZZL858GLOE,2021-04-09,2021-04-27,2025-04-08,361.08,GTA061,BU001,Production,E012394,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,5.1,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,3,21.71,33.09,Medium,Accelerated,End User Computing / Branch
A0019507,VDI-019507,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI0QXHR4NW3F,2021-10-18,2021-11-10,2024-10-17,328.92,WST003,BU002,Production,E013273,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,4.56,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,6,34.32,56.72,High,Immediate,End User Computing / Branch
A0019513,VDI-019513,VDI Endpoint,HP,t640 Thin Client,VDI5RJK1Z9DA8,2018-08-19,2018-09-20,2023-08-18,444.85,WST014,BU001,Corporate,E004365,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,7.7,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,1,5,20.71,41.04,Medium,Accelerated,End User Computing / Branch
A0019515,VDI-019515,VDI Endpoint,HP,t640 Thin Client,VDI5TSTQRLIC2,2021-10-29,2021-11-09,2025-10-28,386.1,GTA016,BU001,Disaster Recovery,E001264,In Use,Intune,2026-05-31,2019-09-01,2026-09-01,5,500,4.56,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,3,0,2,2,5.04,30.25,Medium,Accelerated,End User Computing / Branch
A0019542,VDI-019542,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIOJ3OEFOFMC,2022-01-08,2022-02-04,2025-01-07,344.86,WST017,BU001,Non-Production,E005620,In Use,Intune,2026-05-31,2018-05-01,2025-05-01,5,450,4.32,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,5,31.24,54.56,Medium,Immediate,End User Computing / Branch
A0019566,VDI-019566,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIU9X2DSUDGV,2023-10-06,2023-11-18,2027-10-05,297.05,GTA028,BU002,Corporate,E005740,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,2.54,Under Warranty,-13.0,Past EOL,1,0,0,0,450,1,1,0,2,12.2,47.61,Medium,Immediate,End User Computing / Branch
A0019571,VDI-019571,VDI Endpoint,HP,t640 Thin Client,VDIK4JHD9RCR5,2023-03-04,2023-03-23,2028-03-02,368.57,GTA041,BU001,Corporate,E003635,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,3.2,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,7,49.29,42.46,Medium,Accelerated,End User Computing / Branch
A0019579,VDI-019579,VDI Endpoint,HP,t640 Thin Client,VDIKJ1REI6EQW,2018-12-03,2019-01-06,2021-12-02,344.32,WST028,BU003,Branch,E014619,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,7.4,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,0,0.0,26.0,Low,Accelerated,End User Computing / Branch
A0019586,VDI-019586,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIPI8DZ7DLWG,2023-11-22,2023-12-21,2028-11-20,390.43,GTA027,BU001,Branch,E013289,In Use,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,2.45,Under Warranty,-13.0,Past EOL,1,0,0,0,450,2,1,0,7,63.84,60.19,High,Immediate,End User Computing / Branch
A0019602,VDI-019602,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIXU28QHM9PO,2024-09-12,2024-10-09,2027-09-12,410.91,GTA042,BU002,Corporate,E007517,In Use,Intune,2026-05-31,2018-05-01,2025-05-01,5,450,1.65,Under Warranty,-13.0,Past EOL,1,0,0,0,450,1,1,0,3,23.19,50.16,Medium,Immediate,End User Computing / Branch
A0019617,VDI-019617,VDI Endpoint,HP,t640 Thin Client,VDIDX9ZVACNGM,2022-08-30,2022-09-05,2025-08-29,346.53,GTA015,BU002,Branch,E014984,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,3.74,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,0,5,26.94,37.35,Medium,Accelerated,End User Computing / Branch
A0019644,VDI-019644,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIM0YPLDHLMV,2023-10-22,2023-11-21,2026-10-21,365.69,TOR004,BU003,Corporate,E002399,In Use,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,2.53,Under Warranty,-13.0,Past EOL,1,0,0,0,450,2,0,2,6,42.63,57.13,High,Immediate,End User Computing / Branch
A0019648,VDI-019648,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIJG4N7WSJ3O,2021-03-22,2021-04-02,2025-03-21,396.59,ATL008,BU002,Disaster Recovery,E016642,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,5.17,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,3,1,0,3,30.34,50.52,Medium,Immediate,End User Computing / Branch
A0019649,VDI-019649,VDI Endpoint,HP,t640 Thin Client,VDI5H4RCES5U3,2020-01-31,2020-02-11,2025-01-29,383.61,GTA064,BU001,Branch,E012784,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,6.31,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,1,4,42.14,40.11,Medium,Accelerated,End User Computing / Branch
A0019662,VDI-019662,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI8M78ZASXGG,2021-12-26,2022-01-11,2024-12-25,408.18,QUE020,BU002,Branch,E014469,In Use,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,4.39,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,2,1,1,4,31.85,56.59,High,Immediate,End User Computing / Branch
A0019665,VDI-019665,VDI Endpoint,HP,t640 Thin Client,VDIR4KGHKRUVA,2024-06-16,2024-06-25,2029-06-15,329.64,WST030,BU002,Corporate,E004932,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,1.94,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,8,99.51,46.98,Medium,Accelerated,End User Computing / Branch
A0019669,VDI-019669,VDI Endpoint,HP,t640 Thin Client,VDIIZSQ0K00LS,2022-11-14,2022-12-02,2026-11-13,473.23,GTA068,BU002,Branch,E008431,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,3.5,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,3,0,2,4,20.49,35.02,Medium,Accelerated,End User Computing / Branch
A0019677,VDI-019677,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI7G72FD1VKA,2020-11-07,2020-11-22,2024-11-06,315.21,GTA045,BU006,Branch,E020050,In Use,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,5.52,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,3,2,0,2,14.11,55.71,High,Immediate,End User Computing / Branch
A0019684,VDI-019684,VDI Endpoint,HP,t640 Thin Client,VDIOO76B97P3D,2019-11-23,2019-12-31,2023-11-22,427.45,WST003,BU001,Branch,E009997,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,6.42,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,4,26.75,35.34,Medium,Accelerated,End User Computing / Branch
A0019693,VDI-019693,VDI Endpoint,HP,t640 Thin Client,VDIF3JV87ICTJ,2020-02-14,2020-03-08,2025-02-12,395.83,WST001,BU002,Branch,E021888,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,6.23,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,0,3,24.82,33.24,Medium,Accelerated,End User Computing / Branch
A0019704,VDI-019704,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDINWCW06XPKS,2022-10-10,2022-11-02,2025-10-09,298.69,ONR019,BU001,Branch,E016625,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,3.58,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,3,8.29,49.41,Medium,Immediate,End User Computing / Branch
A0019709,VDI-019709,VDI Endpoint,HP,t640 Thin Client,VDIWKPCBOP85N,2020-07-03,2020-07-04,2024-07-02,444.37,TOR002,BU006,Branch,E013278,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,5.91,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,0,5,27.41,37.37,Medium,Accelerated,End User Computing / Branch
A0019710,VDI-019710,VDI Endpoint,HP,t640 Thin Client,VDITDPPWRAPUE,2019-02-08,2019-02-16,2022-02-07,342.07,ONR002,BU001,Branch,E014128,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,7.29,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,5,20.13,37.01,Medium,Accelerated,End User Computing / Branch
A0019711,VDI-019711,VDI Endpoint,HP,t640 Thin Client,VDIC43RVG24UG,2023-11-08,2023-12-23,2028-11-06,362.73,GTA023,BU003,Non-Production,E004246,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,2.44,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,3,0,2,2,14.52,30.73,Medium,Accelerated,End User Computing / Branch
A0019715,VDI-019715,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI4FAR0OPRV4,2021-07-17,2021-08-16,2025-07-16,353.38,GTA022,BU003,Corporate,E015086,In Use,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,4.79,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,3,1,1,6,39.06,60.95,High,Immediate,End User Computing / Branch
A0019737,VDI-019737,VDI Endpoint,HP,t640 Thin Client,VDI6IKN5QYFIR,2021-09-18,2021-09-19,2025-09-17,385.61,WST013,BU006,Branch,E001842,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,4.7,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,0,2,1,7.91,28.4,Low,Accelerated,End User Computing / Branch
A0019751,VDI-019751,VDI Endpoint,HP,t640 Thin Client,VDID24RF72AFD,2019-06-09,2019-07-20,2022-06-08,339.1,ATL009,BU001,Corporate,E007682,In Use,Network Discovery,2026-05-31,2019-09-01,2026-09-01,5,500,6.87,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,5,38.5,37.92,Medium,Accelerated,End User Computing / Branch
A0019759,VDI-019759,VDI Endpoint,HP,t640 Thin Client,VDI3XDXMVMW2H,2022-09-25,2022-09-27,2025-09-24,361.13,GTA039,BU003,Corporate,E007364,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,3.68,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,5,33.64,37.68,Medium,Accelerated,End User Computing / Branch
A0019761,VDI-019761,VDI Endpoint,HP,t640 Thin Client,VDIIEWMZEGX1Y,2019-09-23,2019-10-28,2024-09-21,420.63,ONR018,BU004,Branch,E009412,In Use,Intune,2026-05-31,2019-09-01,2026-09-01,5,500,6.6,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,2,13.43,30.67,Medium,Accelerated,End User Computing / Branch
A0019763,VDI-019763,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI99IAJEQ4TB,2022-05-05,2022-05-09,2027-05-04,388.02,GTA049,BU009,Corporate,E001131,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,4.07,Under Warranty,-13.0,Past EOL,1,0,0,0,450,3,1,1,4,29.23,56.46,High,Immediate,End User Computing / Branch
A0019775,VDI-019775,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIT5PXEVA445,2018-03-16,2018-04-09,2022-03-15,393.61,GTA046,BU003,Branch,E020483,In Use,Network Discovery,2026-05-31,2018-05-01,2025-05-01,5,450,8.15,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,2,1,0,3,23.34,50.17,Medium,Immediate,End User Computing / Branch
A0019782,VDI-019782,VDI Endpoint,HP,t640 Thin Client,VDIE6IZY2XBPZ,2021-12-27,2022-01-21,2025-12-26,452.28,GTA022,BU001,Branch,E014174,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,4.36,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,1,0,5,28.52,37.43,Medium,Accelerated,End User Computing / Branch
