Asset_ID,Hostname,Asset_Type,Manufacturer,Model,Serial_Number,Purchase_Date,Install_Date,Warranty_End_Date,Purchase_Cost,Location_ID,Business_Unit_ID,Environment,Assigned_Owner_ID,Asset_Operational_Status,Inventory_Source,Last_Discovered_Date,Model_Release_Date,Vendor_Support_End_Date,Standard_Refresh_Cycle_Years,Standard_Replacement_Cost,Asset_Age_Years,Warranty_Status,Months_To_EOL,Lifecycle_Status,Past_EOL_Flag,Expiring_12M_Flag,Expiring_24M_Flag,Expiring_36M_Flag,Replacement_Cost,Open_Vulnerability_Count,Critical_Vulnerability_Count,High_Vulnerability_Count,Incident_Count,Downtime_Hours,Lifecycle_Risk_Score,Refresh_Priority
A0018526,VDI-018526,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI33VMA5STQ5,2018-06-10,2018-06-13,2023-06-09,358.77,GTA079,BU001,Branch,E002099,In Use,Network Discovery,2026-05-31,2018-05-01,2025-05-01,5,450,7.97,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,0,0,5,37.47,46.87,Medium
A0018527,VDI-018527,VDI Endpoint,HP,t640 Thin Client,VDI0X15VYX0KR,2018-08-12,2018-09-03,2022-08-11,328.08,QUE008,BU002,Production,E012473,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,7.75,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,1,3.03,20.15,Low
A0018528,VDI-018528,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIY1HFKM6VFM,2021-02-07,2021-02-22,2024-02-07,300.28,WST020,BU006,Branch,E020686,Retired Pending Disposal,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,5.27,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,0,0,0,5,30.58,46.53,Medium
A0018529,VDI-018529,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIR3KYNJH4DM,2025-01-07,2025-01-20,2030-01-06,318.8,WST006,BU006,Production,E009186,In Use,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,1.36,Under Warranty,-13.0,Past EOL,1,0,0,0,450,0,0,0,3,9.63,41.48,Medium
A0018530,VDI-018530,VDI Endpoint,HP,t640 Thin Client,VDIVUFBAR42QG,2018-01-24,2018-03-05,2021-01-23,386.45,GTA009,BU001,Branch,E020546,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,8.24,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,8,67.39,37.37,Medium
A0018531,VDI-018531,VDI Endpoint,HP,t640 Thin Client,VDIDS2FT96Z3R,2025-09-14,2025-10-20,2028-09-13,436.3,QUE025,BU006,Branch,E008691,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,0.62,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,10,49.91,40.5,Medium
A0018532,VDI-018532,VDI Endpoint,HP,t640 Thin Client,VDIC1I3OUAAE2,2019-03-20,2019-04-09,2024-03-18,330.15,GTA006,BU003,Branch,E010404,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,7.15,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,2,6.9,22.34,Low
A0018533,VDI-018533,VDI Endpoint,HP,t640 Thin Client,VDIDM4L7P1FCN,2024-09-21,2024-10-27,2028-09-20,360.69,TOR003,BU002,Production,E005628,In Use,Intune,2026-05-31,2019-09-01,2026-09-01,5,500,1.6,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,1,0,0,8,63.11,37.16,Medium
A0018534,VDI-018534,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIHLWGLKCP8G,2019-03-05,2019-04-18,2022-03-04,415.25,GTA063,BU001,Corporate,E001898,In Stock,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,7.12,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,3,0,1,6,42.1,53.1,Medium
A0018535,VDI-018535,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIVT63IQ3I46,2019-03-13,2019-03-26,2023-03-12,419.14,GTA028,BU003,Production,E020911,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,7.19,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,0,0,0,5,28.12,46.41,Medium
A0018536,VDI-018536,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIZTG4Z5UW72,2024-03-19,2024-04-01,2029-03-18,352.47,WST021,BU009,Non-Production,E009468,In Use,Intune,2026-05-31,2018-05-01,2025-05-01,5,450,2.17,Under Warranty,-13.0,Past EOL,1,0,0,0,450,2,0,0,1,4.24,37.21,Medium
A0018537,VDI-018537,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIKQBQHX3FU8,2019-08-25,2019-09-25,2023-08-24,361.27,ATL011,BU001,Non-Production,E015462,In Stock,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,6.69,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,0,0,0,8,68.28,54.41,Medium
A0018538,VDI-018538,VDI Endpoint,HP,t640 Thin Client,VDIVLB4WVF0XE,2023-03-18,2023-03-26,2027-03-17,329.58,ONR011,BU007,Corporate,E007021,In Use,Intune,2026-05-31,2019-09-01,2026-09-01,5,500,3.19,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,6,51.34,32.57,Medium
A0018539,VDI-018539,VDI Endpoint,HP,t640 Thin Client,VDIUWKFBARKL4,2020-12-28,2021-01-24,2024-12-27,421.89,WST025,BU005,Production,E005793,In Repair,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,5.35,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,0,1,3,27.99,29.4,Low
A0018540,VDI-018540,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIPBE6K1I8IJ,2018-07-17,2018-08-06,2022-07-16,340.91,ONR002,BU003,Branch,E004790,In Use,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,7.82,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,0,0,5,29.02,46.45,Medium
A0018541,VDI-018541,VDI Endpoint,HP,t640 Thin Client,VDI2YX7141FPQ,2019-06-24,2019-06-27,2022-06-23,377.6,GTA076,BU003,Branch,E019814,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,6.93,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,4,28.67,27.43,Low
A0018542,VDI-018542,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIEZGBUQ43U1,2019-11-12,2019-12-17,2024-11-10,386.47,QUE013,BU001,Corporate,E006052,In Repair,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,6.46,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,0,0,0,5,38.12,46.91,Medium
A0018543,VDI-018543,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI9Z3TUHWOQN,2020-08-27,2020-10-02,2024-08-26,345.86,GTA012,BU002,Production,E010758,In Use,Network Discovery,2026-05-31,2018-05-01,2025-05-01,5,450,5.66,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,2,0,0,5,32.08,46.6,Medium
A0018544,VDI-018544,VDI Endpoint,HP,t640 Thin Client,VDIMNRO97YXX3,2018-05-14,2018-06-26,2022-05-13,406.99,ONR013,BU001,Corporate,E018750,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,7.93,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,0,0,2,16.66,22.83,Low
A0018545,VDI-018545,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIFG1C8B1NEH,2024-01-15,2024-01-22,2028-01-14,304.12,GTA054,BU001,Production,E002911,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,2.36,Under Warranty,-13.0,Past EOL,1,0,0,0,450,2,0,0,8,44.94,53.25,Medium
A0018546,VDI-018546,VDI Endpoint,HP,t640 Thin Client,VDIWSJT8OUDWR,2020-11-12,2020-11-18,2023-11-12,346.55,WST014,BU002,Branch,E011708,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,5.54,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,0,0,3,16.05,24.8,Low
A0018547,VDI-018547,VDI Endpoint,HP,t640 Thin Client,VDIQYWD2UP97O,2020-02-17,2020-02-22,2023-02-16,364.84,GTA063,BU003,Corporate,E019783,In Stock,Intune,2026-05-31,2019-09-01,2026-09-01,5,500,6.28,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,5,31.56,29.58,Low
A0018548,VDI-018548,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIVWYYMO6L8C,2019-08-24,2019-09-20,2023-08-23,371.08,WST017,BU001,Production,E012817,In Use,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,6.7,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,0,0,0,10,47.73,57.39,High
A0018549,VDI-018549,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIQ1IZP44H4P,2019-05-18,2019-06-29,2023-05-17,323.1,GTA071,BU002,Non-Production,E008776,In Use,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,6.93,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,0,1,3,25.26,46.26,Medium
A0018550,VDI-018550,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIZHVS3PEVFP,2024-08-03,2024-08-23,2028-08-02,311.0,GTA046,BU001,Production,E019455,In Use,Intune,2026-05-31,2018-05-01,2025-05-01,5,450,1.77,Under Warranty,-13.0,Past EOL,1,0,0,0,450,1,0,0,3,18.44,41.92,Medium
A0018551,VDI-018551,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI4D473L5HLT,2020-01-23,2020-02-14,2023-01-22,383.23,QUE004,BU002,Production,E001178,In Use,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,6.3,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,2,0,0,1,1.25,37.06,Medium
A0018552,VDI-018552,VDI Endpoint,HP,t640 Thin Client,VDIIZV7DKSX7G,2023-04-25,2023-06-09,2026-04-24,400.27,GTA051,BU001,Disaster Recovery,E018243,In Use,Network Discovery,2026-05-31,2019-09-01,2026-09-01,5,500,2.98,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,3,27.27,25.36,Low
A0018553,VDI-018553,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIL2GOQXCS1Z,2019-09-07,2019-09-26,2022-09-06,294.53,QUE007,BU002,Production,E014318,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,6.68,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,0,1,5,30.15,50.51,Medium
A0018554,VDI-018554,VDI Endpoint,HP,t640 Thin Client,VDI90RTUYR3T8,2020-09-27,2020-11-09,2023-09-27,457.59,QUE011,BU002,Corporate,E003467,In Repair,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,5.56,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,2,9.2,22.46,Low
A0018555,VDI-018555,VDI Endpoint,HP,t640 Thin Client,VDISTEI0IWFHO,2022-06-06,2022-06-30,2025-06-05,368.7,TOR001,BU003,Corporate,E015150,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,3.92,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,6,35.66,31.78,Medium
A0018556,VDI-018556,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIY0NDIX0NXY,2018-12-14,2019-01-17,2021-12-13,316.91,WST003,BU001,Corporate,E013066,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,7.37,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,0,1,2,6.81,43.34,Medium
A0018557,VDI-018557,VDI Endpoint,HP,t640 Thin Client,VDIMF079VY718,2021-08-29,2021-10-02,2026-08-28,345.69,QUE021,BU001,Production,E015906,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,4.67,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,3,24.4,25.22,Low
A0018558,VDI-018558,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIULV6XRV79V,2018-07-22,2018-07-29,2021-07-21,348.34,GTA008,BU001,Corporate,E015342,In Use,Intune,2026-05-31,2018-05-01,2025-05-01,5,450,7.84,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,0,0,0,9,56.46,55.82,High
A0018559,VDI-018559,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIE2G18YI37P,2018-07-20,2018-08-27,2022-07-19,378.8,QUE011,BU009,Branch,E007202,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,7.76,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,1,0,2,16.66,47.83,Medium
A0018560,VDI-018560,VDI Endpoint,HP,t640 Thin Client,VDIPS80BCJ0GY,2023-07-27,2023-08-15,2027-07-26,451.47,ATL007,BU001,Branch,E011890,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,2.8,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,3,21.66,25.08,Low
A0018561,VDI-018561,VDI Endpoint,HP,t640 Thin Client,VDIIFAAACUYS9,2021-11-20,2021-12-05,2024-11-19,455.7,ATL002,BU005,Branch,E014491,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,4.49,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,0,1,4,23.58,31.18,Medium
A0018562,VDI-018562,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI88WYH9RGYH,2025-12-02,2025-12-25,2029-12-01,355.72,WST005,BU002,Production,E006637,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,0.44,Under Warranty,-13.0,Past EOL,1,0,0,0,450,1,0,0,3,27.44,42.37,Medium
A0018563,VDI-018563,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI90UBLE2OAE,2020-06-03,2020-06-12,2024-06-02,427.09,GTA039,BU008,Non-Production,E013356,In Use,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,5.97,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,2,0,0,2,21.8,40.09,Medium
A0018564,VDI-018564,VDI Endpoint,HP,t640 Thin Client,VDIUNJXKE4YNO,2021-02-08,2021-03-12,2026-02-07,334.48,QUE013,BU010,Branch,E020270,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,5.22,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,7,34.76,33.74,Medium
A0018565,VDI-018565,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIFH1KFXF81P,2018-04-22,2018-05-26,2023-04-21,365.32,WST005,BU003,Production,E005696,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,8.02,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,0,0,0,6,57.67,49.88,Medium
A0018566,VDI-018566,VDI Endpoint,HP,t640 Thin Client,VDIIS2TR8B8ZJ,2025-06-26,2025-07-06,2028-06-25,449.27,ATL005,BU003,Production,E015548,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,0.91,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,2,0,2,3,17.21,32.86,Medium
A0018567,VDI-018567,VDI Endpoint,HP,t640 Thin Client,VDIY6TSCB8ZYJ,2019-07-12,2019-08-13,2023-07-11,469.14,GTA046,BU003,Corporate,E014434,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,6.8,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,0,0,3,11.84,24.59,Low
A0018568,VDI-018568,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI3BEAUZ6WZT,2023-12-03,2023-12-21,2028-12-01,385.25,GTA027,BU002,Non-Production,E015796,In Use,Intune,2026-05-31,2018-05-01,2025-05-01,5,450,2.45,Under Warranty,-13.0,Past EOL,1,0,0,0,450,0,0,0,5,30.31,46.52,Medium
A0018569,VDI-018569,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI4XRRH2PWFL,2019-08-04,2019-08-13,2022-08-03,292.51,QUE014,BU001,Production,E012090,In Use,Intune,2026-05-31,2018-05-01,2025-05-01,5,450,6.8,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,0,0,3,26.28,42.31,Medium
A0018570,VDI-018570,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI5XGCXIG7IB,2023-04-30,2023-06-06,2027-04-29,374.89,GTA076,BU005,Production,E003371,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,2.99,Under Warranty,-13.0,Past EOL,1,0,0,0,450,0,0,0,6,28.17,48.41,Medium
A0018571,VDI-018571,VDI Endpoint,HP,t640 Thin Client,VDIS40FVQ7YDX,2021-06-01,2021-07-15,2026-05-31,404.16,GTA016,BU001,Branch,E015277,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,4.88,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,0,0,3,22.27,25.11,Low
A0018572,VDI-018572,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI2CIJ9QESGJ,2021-12-04,2021-12-25,2024-12-03,331.91,GTA016,BU001,Production,E000955,Retired Pending Disposal,Network Discovery,2026-05-31,2018-05-01,2025-05-01,5,450,4.44,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,0,0,0,4,17.57,43.88,Medium
A0018573,VDI-018573,VDI Endpoint,HP,t640 Thin Client,VDIOWQHUCODMA,2021-02-11,2021-02-12,2025-02-10,342.64,GTA049,BU002,Corporate,E009444,Retired Pending Disposal,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,5.3,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,7,31.26,33.56,Medium
A0018574,VDI-018574,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIY56S8T79FW,2021-06-17,2021-07-24,2025-06-16,323.26,GTA022,BU008,Corporate,E018799,In Use,Intune,2026-05-31,2018-05-01,2025-05-01,5,450,4.86,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,0,0,0,10,70.05,58.5,High
A0018575,VDI-018575,VDI Endpoint,HP,t640 Thin Client,VDIA3OYTB4C8B,2020-05-15,2020-06-02,2023-05-15,365.15,ONR012,BU001,Branch,E014133,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,6.0,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,4,20.28,27.01,Low
A0018576,VDI-018576,VDI Endpoint,HP,t640 Thin Client,VDIIR9OLG7WDS,2022-01-18,2022-02-05,2025-01-17,373.56,ONR004,BU003,Corporate,E005799,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,4.32,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,0,0,1,4.47,20.22,Low
A0018577,VDI-018577,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIYHV6LHUG6S,2023-12-31,2024-01-23,2027-12-30,369.37,ATL007,BU009,Branch,E016726,In Use,Intune,2026-05-31,2018-05-01,2025-05-01,5,450,2.36,Under Warranty,-13.0,Past EOL,1,0,0,0,450,0,0,0,4,26.96,44.35,Medium
A0018578,VDI-018578,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDICKPCFU20DO,2020-02-12,2020-03-18,2024-02-11,353.73,QUE004,BU001,Production,E017759,In Use,SCCM,2026-05-31,2018-05-01,2025-05-01,5,450,6.21,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,0,0,0,4,48.78,45.44,Medium
A0018579,VDI-018579,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI68LUIXCZ82,2019-09-18,2019-09-25,2024-09-16,413.6,ATL006,BU001,Production,E001048,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,6.69,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,0,0,0,2,19.31,39.97,Medium
A0018580,VDI-018580,VDI Endpoint,HP,t640 Thin Client,VDI9C5TL6FUVU,2019-02-08,2019-02-15,2022-02-07,400.15,ATL010,BU001,Branch,E009399,In Use,Intune,2026-05-31,2019-09-01,2026-09-01,5,500,7.29,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,0,0,3,16.38,24.82,Low
A0018581,VDI-018581,VDI Endpoint,HP,t640 Thin Client,VDIC1IOR5F8NI,2023-11-06,2023-12-06,2026-11-05,388.4,GTA035,BU001,Branch,E008410,In Use,Network Discovery,2026-05-31,2019-09-01,2026-09-01,5,500,2.49,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,4,20.49,27.02,Low
A0018582,VDI-018582,VDI Endpoint,HP,t640 Thin Client,VDIP1CRREGO21,2019-07-05,2019-08-07,2023-07-04,430.02,GTA080,BU003,Corporate,E004891,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,6.82,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,0,0,3,37.58,25.88,Low
A0018583,VDI-018583,VDI Endpoint,HP,t640 Thin Client,VDIZPMHHI17LR,2018-02-08,2018-03-21,2021-02-07,437.82,ATL012,BU005,Production,E012407,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,8.2,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,3,6.42,24.32,Low
A0018584,VDI-018584,VDI Endpoint,HP,t640 Thin Client,VDIQZXYYWOTHY,2021-03-19,2021-03-24,2024-03-18,372.17,ATL004,BU004,Production,E006800,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,5.19,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,6,33.17,31.66,Medium
A0018585,VDI-018585,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIWM2VR19GEJ,2024-12-17,2025-01-26,2028-12-16,376.85,GTA073,BU001,Branch,E012219,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,1.35,Under Warranty,-13.0,Past EOL,1,0,0,0,450,2,1,1,2,5.69,51.28,Medium
A0018586,VDI-018586,VDI Endpoint,HP,t640 Thin Client,VDII087RE1FPG,2020-05-15,2020-05-31,2023-05-15,382.11,WST005,BU001,Corporate,E009252,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,6.0,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,1,0,3,13.15,32.66,Medium
A0018587,VDI-018587,VDI Endpoint,HP,t640 Thin Client,VDIGHR1D2DS37,2018-05-06,2018-06-08,2022-05-05,351.35,GTA033,BU002,Production,E021540,In Use,Network Discovery,2026-05-31,2019-09-01,2026-09-01,5,500,7.98,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,3,25.19,25.26,Low
A0018588,VDI-018588,VDI Endpoint,HP,t640 Thin Client,VDIRI8SPC6ZZG,2019-01-26,2019-02-13,2022-01-25,412.28,DR1001,BU001,Non-Production,E005186,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,7.3,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,3,24.97,25.25,Low
A0018589,VDI-018589,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI7HRMI3Z2SO,2025-05-21,2025-06-13,2029-05-20,323.87,QUE018,BU004,Branch,E019947,In Use,Network Discovery,2026-05-31,2018-05-01,2025-05-01,5,450,0.97,Under Warranty,-13.0,Past EOL,1,0,0,0,450,0,0,0,4,13.06,43.65,Medium
A0018590,VDI-018590,VDI Endpoint,HP,t640 Thin Client,VDIO00C9OEC0Z,2021-02-13,2021-02-18,2025-02-12,359.52,GTA005,BU001,Branch,E018527,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,5.28,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,2,0,0,2,12.76,22.64,Low
A0018591,VDI-018591,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIL9QAFXSM1P,2020-11-10,2020-11-24,2025-11-09,358.39,WST025,BU007,Production,E001141,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,5.52,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,1,0,0,10,60.81,58.04,High
A0018592,VDI-018592,VDI Endpoint,HP,t640 Thin Client,VDI95X4FVMDNW,2021-01-13,2021-02-16,2025-01-12,339.59,WST009,BU002,Production,E001353,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,5.29,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,1,0,0,3,20.19,25.01,Low
A0018593,VDI-018593,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIWA1O3OQ57D,2022-10-20,2022-10-30,2027-10-19,374.71,GTA061,BU007,Corporate,E002439,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,3.59,Under Warranty,-13.0,Past EOL,1,0,0,0,450,1,0,0,4,25.69,44.28,Medium
A0018594,VDI-018594,VDI Endpoint,HP,t640 Thin Client,VDIABH4VKPT38,2018-03-15,2018-04-24,2021-03-14,389.11,ONR002,BU004,Branch,E014698,In Use,ServiceNow CMDB,2026-05-31,2019-09-01,2026-09-01,5,500,8.11,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,2,16.6,22.83,Low
A0018595,VDI-018595,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDITV2GYIN3FH,2021-12-29,2021-12-30,2026-12-28,371.72,QUE012,BU001,Production,E008403,In Use,Network Discovery,2026-05-31,2018-05-01,2025-05-01,5,450,4.42,Under Warranty,-13.0,Past EOL,1,0,0,0,450,1,0,0,8,53.86,53.69,Medium
A0018596,VDI-018596,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDIYJ1ALSEZ81,2019-10-14,2019-11-23,2022-10-13,311.13,TOR005,BU009,Branch,E013771,In Use,ServiceNow CMDB,2026-05-31,2018-05-01,2025-05-01,5,450,6.52,Warranty Expired,-13.0,Past EOL,1,0,0,0,450,0,0,0,4,34.15,44.71,Medium
A0018597,VDI-018597,VDI Endpoint,HP,t640 Thin Client,VDIFYW3EB2HDG,2025-02-07,2025-03-15,2030-02-06,451.26,GTA077,BU005,Corporate,E018714,In Use,Intune,2026-05-31,2019-09-01,2026-09-01,5,500,1.22,Under Warranty,3.0,Expiring in 12 Months,0,1,0,0,500,3,0,2,7,60.71,43.04,Medium
A0018598,VDI-018598,VDI Endpoint,Dell,Wyse 5070 Thin Client,VDI4U6JDOQXCU,2023-11-24,2024-01-02,2027-11-23,304.01,WST018,BU009,Production,E003936,In Use,Network Discovery,2026-05-31,2018-05-01,2025-05-01,5,450,2.41,Under Warranty,-13.0,Past EOL,1,0,0,0,450,1,0,0,2,9.86,39.49,Medium
A0018599,VDI-018599,VDI Endpoint,HP,t640 Thin Client,VDIIL2SVIJTN9,2018-07-04,2018-07-29,2021-07-03,408.74,QUE020,BU003,Corporate,E013745,In Use,SCCM,2026-05-31,2019-09-01,2026-09-01,5,500,7.84,Warranty Expired,3.0,Expiring in 12 Months,0,1,0,0,500,0,0,0,5,25.46,29.27,Low
