Installation_ID,Asset_ID,Publisher,Software_Name,Software_Version,Install_Date,Discovery_Source,License_Metric,Last_Seen_Date
SWI00118675,A0020256,JetBrains,IntelliJ IDEA,2023.3,2020-03-18,SCCM,User,2026-05-31
SWI00118676,A0020256,Tableau,Tableau Desktop,2023.3,2020-03-18,Tanium,Device,2026-05-31
SWI00118677,A0020256,Microsoft,Power BI Desktop,2024,2020-03-18,SCCM,Open Source,2026-05-31
SWI00118678,A0020256,OpenJS Foundation,Node.js,18,2020-03-18,SCCM,User,2026-05-31
SWI00118679,A0020257,PostgreSQL Global Development Group,PostgreSQL,14,2018-11-11,Intune,User,2026-05-31
SWI00118680,A0020257,PostgreSQL Global Development Group,PostgreSQL,14,2018-11-11,SCCM,Open Source,2026-05-31
SWI00118681,A0020257,Kubernetes,Kubernetes,1.27,2018-11-11,Tanium,Open Source,2026-05-31
SWI00118682,A0020257,Microsoft,Windows Server 2016,1607,2018-11-11,SCCM,Enterprise,2026-05-31
SWI00118683,A0020257,PostgreSQL Global Development Group,PostgreSQL,14,2018-11-11,Server Discovery,User,2026-05-31
SWI00118684,A0020258,Microsoft,Windows Server 2019,1809,2021-01-13,SCCM,Device,2026-05-31
SWI00118685,A0020258,Oracle,Oracle Database,19c,2021-01-13,SCCM,Device,2026-05-31
SWI00118686,A0020258,Microsoft,SQL Server,2016,2021-01-13,SCCM,Enterprise,2026-05-31
SWI00118687,A0020258,Red Hat,Red Hat Enterprise Linux,8,2021-01-13,SCCM,Open Source,2026-05-31
SWI00118688,A0020258,Oracle,Oracle Database,19c,2021-01-13,SCCM,User,2026-05-31
SWI00118689,A0020258,Microsoft,Windows Server 2019,1809,2021-01-13,SCCM,User,2026-05-31
SWI00118690,A0020258,OpenJS Foundation,Node.js,16,2021-01-13,Intune,User,2026-05-31
SWI00118691,A0020258,Microsoft,Power BI Desktop,2024,2021-01-13,Tanium,User,2026-05-31
SWI00118692,A0020258,Tableau,Tableau Desktop,2023.3,2021-01-13,SCCM,User,2026-05-31
SWI00118693,A0020258,OpenJS Foundation,Node.js,18,2021-01-13,Tanium,Device,2026-05-31
SWI00118694,A0020258,Docker,Docker Desktop,4.28,2021-01-13,Tanium,Device,2026-05-31
SWI00118695,A0020259,Microsoft,SQL Server,2019,2022-09-19,SCCM,Device,2026-05-31
SWI00118696,A0020259,Red Hat,Red Hat Enterprise Linux,9,2022-09-19,SCCM,User,2026-05-31
SWI00118697,A0020259,Microsoft,Windows Server 2016,1607,2022-09-19,Tanium,Device,2026-05-31
SWI00118698,A0020259,IBM,IBM MQ,9.2,2022-09-19,Intune,Open Source,2026-05-31
SWI00118699,A0020260,Microsoft,SQL Server,2019,2018-05-11,SCCM,Enterprise,2026-05-31
SWI00118700,A0020260,PostgreSQL Global Development Group,PostgreSQL,14,2018-05-11,Intune,Device,2026-05-31
SWI00118701,A0020260,Apache,Apache Tomcat,9,2018-05-11,SCCM,User,2026-05-31
SWI00118702,A0020260,Red Hat,Red Hat Enterprise Linux,9,2018-05-11,Intune,User,2026-05-31
SWI00118703,A0020260,Microsoft,SQL Server,2019,2018-05-11,Tanium,Device,2026-05-31
SWI00118704,A0020260,Red Hat,Red Hat Enterprise Linux,9,2018-05-11,SCCM,User,2026-05-31
SWI00118705,A0020261,Apache,Apache Tomcat,9,2019-10-05,SCCM,Enterprise,2026-05-31
SWI00118706,A0020261,PostgreSQL Global Development Group,PostgreSQL,14,2019-10-05,Server Discovery,User,2026-05-31
SWI00118707,A0020261,Microsoft,Windows Server 2022,21H2,2019-10-05,SCCM,Device,2026-05-31
SWI00118708,A0020261,Kubernetes,Kubernetes,1.27,2019-10-05,SCCM,Enterprise,2026-05-31
SWI00118709,A0020261,Red Hat,Red Hat Enterprise Linux,8,2019-10-05,SCCM,Enterprise,2026-05-31
SWI00118710,A0020262,Microsoft,SQL Server,2019,2021-04-02,SCCM,Enterprise,2026-05-31
SWI00118711,A0020262,Kubernetes,Kubernetes,1.27,2021-04-02,SCCM,Open Source,2026-05-31
SWI00118712,A0020262,Kubernetes,Kubernetes,1.27,2021-04-02,Server Discovery,Open Source,2026-05-31
SWI00118713,A0020262,Microsoft,Windows Server 2019,1809,2021-04-02,SCCM,User,2026-05-31
SWI00118714,A0020262,Tableau,Tableau Desktop,2023.3,2021-04-02,Intune,Device,2026-05-31
SWI00118715,A0020262,Tableau,Tableau Desktop,2023.3,2021-04-02,Server Discovery,Device,2026-05-31
SWI00118716,A0020262,Jenkins,Jenkins,2.401 LTS,2021-04-02,Intune,Device,2026-05-31
SWI00118717,A0020262,OpenJS Foundation,Node.js,16,2021-04-02,SCCM,User,2026-05-31
SWI00118718,A0020262,Anaconda,Anaconda Distribution,2023.09,2021-04-02,Server Discovery,Open Source,2026-05-31
SWI00118719,A0020263,PostgreSQL Global Development Group,PostgreSQL,14,2019-03-23,SCCM,Device,2026-05-31
SWI00118720,A0020263,Microsoft,SQL Server,2016,2019-03-23,Intune,User,2026-05-31
SWI00118721,A0020263,Microsoft,Windows Server 2022,21H2,2019-03-23,SCCM,Enterprise,2026-05-31
SWI00118722,A0020263,PostgreSQL Global Development Group,PostgreSQL,14,2019-03-23,SCCM,Device,2026-05-31
SWI00118723,A0020263,Apache,Apache Tomcat,9,2019-03-23,SCCM,User,2026-05-31
SWI00118724,A0020263,Microsoft,SQL Server,2016,2019-03-23,SCCM,Enterprise,2026-05-31
SWI00118725,A0020263,OpenJS Foundation,Node.js,18,2019-03-23,SCCM,Enterprise,2026-05-31
SWI00118726,A0020263,Docker,Docker Desktop,4.28,2019-03-23,Tanium,Enterprise,2026-05-31
SWI00118727,A0020264,Apache,Apache Tomcat,9,2021-01-08,SCCM,Device,2026-05-31
SWI00118728,A0020264,Microsoft,SQL Server,2016,2021-01-08,Tanium,Enterprise,2026-05-31
SWI00118729,A0020264,Microsoft,SQL Server,2019,2021-01-08,Intune,User,2026-05-31
SWI00118730,A0020265,Microsoft,Windows Server 2016,1607,2022-07-30,Intune,Device,2026-05-31
SWI00118731,A0020265,Microsoft,Windows Server 2016,1607,2022-07-30,Tanium,Device,2026-05-31
SWI00118732,A0020265,PostgreSQL Global Development Group,PostgreSQL,14,2022-07-30,Intune,Enterprise,2026-05-31
SWI00118733,A0020265,Microsoft,SQL Server,2016,2022-07-30,SCCM,Device,2026-05-31
SWI00118734,A0020265,Microsoft,Windows Server 2016,1607,2022-07-30,Tanium,Enterprise,2026-05-31
SWI00118735,A0020265,Microsoft,.NET,6,2022-07-30,SCCM,User,2026-05-31
SWI00118736,A0020265,IBM,IBM SPSS Statistics,29,2022-07-30,Intune,User,2026-05-31
SWI00118737,A0020265,Microsoft,.NET,6,2022-07-30,SCCM,Open Source,2026-05-31
SWI00118738,A0020265,Tableau,Tableau Desktop,2023.3,2022-07-30,SCCM,Enterprise,2026-05-31
SWI00118739,A0020265,Microsoft,Power BI Desktop,2024,2022-07-30,SCCM,Enterprise,2026-05-31
SWI00118740,A0020266,Microsoft,SQL Server,2016,2024-05-28,SCCM,Enterprise,2026-05-31
SWI00118741,A0020266,PostgreSQL Global Development Group,PostgreSQL,14,2024-05-28,SCCM,User,2026-05-31
SWI00118742,A0020266,Microsoft,Windows Server 2019,1809,2024-05-28,SCCM,Enterprise,2026-05-31
SWI00118743,A0020266,PostgreSQL Global Development Group,PostgreSQL,14,2024-05-28,SCCM,Device,2026-05-31
SWI00118744,A0020267,Red Hat,Red Hat Enterprise Linux,8,2021-04-21,Tanium,Open Source,2026-05-31
SWI00118745,A0020267,Microsoft,SQL Server,2016,2021-04-21,Intune,User,2026-05-31
SWI00118746,A0020267,Microsoft,Windows Server 2019,1809,2021-04-21,SCCM,Device,2026-05-31
SWI00118747,A0020267,Microsoft,Windows Server 2019,1809,2021-04-21,Intune,Open Source,2026-05-31
SWI00118748,A0020267,Apache,Apache Tomcat,9,2021-04-21,SCCM,User,2026-05-31
SWI00118749,A0020268,PostgreSQL Global Development Group,PostgreSQL,14,2018-10-13,SCCM,User,2026-05-31
SWI00118750,A0020268,Red Hat,Red Hat Enterprise Linux,8,2018-10-13,SCCM,Enterprise,2026-05-31
SWI00118751,A0020268,IBM,IBM MQ,9.2,2018-10-13,SCCM,Device,2026-05-31
SWI00118752,A0020268,Red Hat,Red Hat Enterprise Linux,9,2018-10-13,SCCM,Device,2026-05-31
SWI00118753,A0020268,PostgreSQL Global Development Group,PostgreSQL,14,2018-10-13,Intune,Enterprise,2026-05-31
SWI00118754,A0020269,PostgreSQL Global Development Group,PostgreSQL,14,2023-05-28,SCCM,Device,2026-05-31
SWI00118755,A0020269,Red Hat,Red Hat Enterprise Linux,8,2023-05-28,Tanium,Device,2026-05-31
SWI00118756,A0020269,Canonical,Ubuntu Server,20.04 LTS,2023-05-28,Intune,Enterprise,2026-05-31
SWI00118757,A0020269,Red Hat,Red Hat Enterprise Linux,8,2023-05-28,Intune,Enterprise,2026-05-31
SWI00118758,A0020270,Microsoft,SQL Server,2016,2021-06-13,SCCM,User,2026-05-31
SWI00118759,A0020270,Kubernetes,Kubernetes,1.27,2021-06-13,SCCM,Device,2026-05-31
SWI00118760,A0020270,Red Hat,Red Hat Enterprise Linux,8,2021-06-13,SCCM,Device,2026-05-31
SWI00118761,A0020270,PostgreSQL Global Development Group,PostgreSQL,14,2021-06-13,SCCM,User,2026-05-31
SWI00118762,A0020271,Kubernetes,Kubernetes,1.27,2024-03-27,SCCM,Enterprise,2026-05-31
SWI00118763,A0020271,IBM,IBM MQ,9.2,2024-03-27,SCCM,Device,2026-05-31
SWI00118764,A0020271,Oracle,Oracle Database,19c,2024-03-27,Tanium,Device,2026-05-31
SWI00118765,A0020271,Kubernetes,Kubernetes,1.27,2024-03-27,SCCM,User,2026-05-31
SWI00118766,A0020271,Microsoft,SQL Server,2019,2024-03-27,SCCM,Device,2026-05-31
SWI00118767,A0020271,Kubernetes,Kubernetes,1.27,2024-03-27,SCCM,User,2026-05-31
SWI00118768,A0020272,Microsoft,SQL Server,2016,2020-04-16,Intune,Enterprise,2026-05-31
SWI00118769,A0020272,Microsoft,SQL Server,2019,2020-04-16,SCCM,User,2026-05-31
SWI00118770,A0020272,Microsoft,SQL Server,2019,2020-04-16,Intune,Enterprise,2026-05-31
SWI00118771,A0020272,Canonical,Ubuntu Server,20.04 LTS,2020-04-16,Intune,Open Source,2026-05-31
SWI00118772,A0020272,PostgreSQL Global Development Group,PostgreSQL,14,2020-04-16,Server Discovery,Device,2026-05-31
SWI00118773,A0020272,Kubernetes,Kubernetes,1.27,2020-04-16,SCCM,Open Source,2026-05-31
SWI00118774,A0020273,PostgreSQL Global Development Group,PostgreSQL,14,2022-03-06,Server Discovery,Enterprise,2026-05-31
SWI00118775,A0020273,Microsoft,SQL Server,2019,2022-03-06,SCCM,Open Source,2026-05-31
SWI00118776,A0020273,IBM,IBM MQ,9.2,2022-03-06,SCCM,Device,2026-05-31
SWI00118777,A0020273,Atlassian,Bitbucket Data Center,8,2022-03-06,Intune,Enterprise,2026-05-31
SWI00118778,A0020273,Git,Git,2.43,2022-03-06,Intune,Enterprise,2026-05-31
SWI00118779,A0020273,Microsoft,.NET,6,2022-03-06,SCCM,User,2026-05-31
SWI00118780,A0020274,Microsoft,SQL Server,2016,2023-02-22,Server Discovery,Enterprise,2026-05-31
SWI00118781,A0020274,Apache,Apache Tomcat,9,2023-02-22,Tanium,Device,2026-05-31
SWI00118782,A0020274,Microsoft,SQL Server,2019,2023-02-22,Intune,Enterprise,2026-05-31
SWI00118783,A0020274,Oracle,Oracle Database,19c,2023-02-22,Server Discovery,Enterprise,2026-05-31
SWI00118784,A0020274,Oracle,Oracle Database,19c,2023-02-22,Intune,Open Source,2026-05-31
SWI00118785,A0020275,Microsoft,SQL Server,2016,2024-04-07,SCCM,Device,2026-05-31
SWI00118786,A0020275,Red Hat,Red Hat Enterprise Linux,9,2024-04-07,SCCM,Enterprise,2026-05-31
SWI00118787,A0020275,Kubernetes,Kubernetes,1.27,2024-04-07,SCCM,User,2026-05-31
SWI00118788,A0020275,PostgreSQL Global Development Group,PostgreSQL,14,2024-04-07,Intune,Device,2026-05-31
SWI00118789,A0020275,Red Hat,Red Hat Enterprise Linux,9,2024-04-07,SCCM,Device,2026-05-31
SWI00118790,A0020276,Microsoft,Windows Server 2016,1607,2023-11-29,Intune,Enterprise,2026-05-31
SWI00118791,A0020276,Microsoft,Windows Server 2019,1809,2023-11-29,SCCM,User,2026-05-31
SWI00118792,A0020276,Kubernetes,Kubernetes,1.27,2023-11-29,SCCM,Enterprise,2026-05-31
SWI00118793,A0020276,Oracle,Oracle Database,19c,2023-11-29,Intune,User,2026-05-31
SWI00118794,A0020276,Microsoft,Windows Server 2019,1809,2023-11-29,SCCM,Open Source,2026-05-31
SWI00118795,A0020276,Microsoft,SQL Server,2016,2023-11-29,SCCM,Open Source,2026-05-31
SWI00118796,A0020277,Microsoft,SQL Server,2016,2025-01-04,SCCM,User,2026-05-31
SWI00118797,A0020277,IBM,IBM MQ,9.2,2025-01-04,SCCM,Device,2026-05-31
SWI00118798,A0020277,Microsoft,Windows Server 2019,1809,2025-01-04,Intune,User,2026-05-31
SWI00118799,A0020277,Kubernetes,Kubernetes,1.27,2025-01-04,SCCM,User,2026-05-31
SWI00118800,A0020278,Microsoft,Windows Server 2016,1607,2022-01-30,SCCM,User,2026-05-31
SWI00118801,A0020278,PostgreSQL Global Development Group,PostgreSQL,14,2022-01-30,Tanium,Enterprise,2026-05-31
SWI00118802,A0020278,Oracle,Oracle Database,19c,2022-01-30,SCCM,Enterprise,2026-05-31
SWI00118803,A0020278,Red Hat,Red Hat Enterprise Linux,9,2022-01-30,SCCM,Enterprise,2026-05-31
SWI00118804,A0020279,Microsoft,Windows Server 2019,1809,2019-06-27,Server Discovery,Device,2026-05-31
SWI00118805,A0020279,Microsoft,SQL Server,2016,2019-06-27,SCCM,Enterprise,2026-05-31
SWI00118806,A0020279,IBM,IBM MQ,9.2,2019-06-27,Intune,User,2026-05-31
SWI00118807,A0020280,Microsoft,Windows Server 2019,1809,2022-01-10,SCCM,Device,2026-05-31
SWI00118808,A0020280,Apache,Apache Tomcat,9,2022-01-10,Intune,Enterprise,2026-05-31
SWI00118809,A0020280,Microsoft,Windows Server 2019,1809,2022-01-10,Tanium,Enterprise,2026-05-31
SWI00118810,A0020280,Git,Git,2.43,2022-01-10,SCCM,Enterprise,2026-05-31
SWI00118811,A0020280,Anaconda,Anaconda Distribution,2023.09,2022-01-10,SCCM,Device,2026-05-31
SWI00118812,A0020280,Microsoft,.NET,8,2022-01-10,SCCM,Open Source,2026-05-31
SWI00118813,A0020281,Canonical,Ubuntu Server,20.04 LTS,2023-11-04,SCCM,User,2026-05-31
SWI00118814,A0020281,Apache,Apache Tomcat,9,2023-11-04,SCCM,Device,2026-05-31
SWI00118815,A0020281,IBM,IBM MQ,9.2,2023-11-04,SCCM,User,2026-05-31
SWI00118816,A0020281,Red Hat,Red Hat Enterprise Linux,8,2023-11-04,Tanium,User,2026-05-31
SWI00118817,A0020281,PostgreSQL Global Development Group,PostgreSQL,14,2023-11-04,SCCM,User,2026-05-31
SWI00118818,A0020281,Microsoft,SQL Server,2016,2023-11-04,Intune,User,2026-05-31
SWI00118819,A0020282,Microsoft,Windows Server 2022,21H2,2022-03-22,SCCM,User,2026-05-31
SWI00118820,A0020282,IBM,IBM MQ,9.2,2022-03-22,Tanium,Open Source,2026-05-31
SWI00118821,A0020282,Microsoft,Windows Server 2019,1809,2022-03-22,Server Discovery,Enterprise,2026-05-31
SWI00118822,A0020282,Microsoft,Windows Server 2022,21H2,2022-03-22,Server Discovery,Device,2026-05-31
SWI00118823,A0020282,IBM,IBM MQ,9.2,2022-03-22,SCCM,Device,2026-05-31
SWI00118824,A0020282,Apache,Apache Tomcat,9,2022-03-22,Intune,User,2026-05-31
SWI00118825,A0020283,Kubernetes,Kubernetes,1.27,2019-01-07,Tanium,Device,2026-05-31
SWI00118826,A0020283,Kubernetes,Kubernetes,1.27,2019-01-07,Server Discovery,Device,2026-05-31
SWI00118827,A0020283,Oracle,Oracle Database,19c,2019-01-07,Intune,User,2026-05-31
SWI00118828,A0020283,Red Hat,Red Hat Enterprise Linux,8,2019-01-07,Server Discovery,User,2026-05-31
SWI00118829,A0020283,PostgreSQL Global Development Group,PostgreSQL,14,2019-01-07,Intune,Device,2026-05-31
SWI00118830,A0020284,Microsoft,Windows Server 2022,21H2,2021-08-18,Intune,Enterprise,2026-05-31
SWI00118831,A0020284,Kubernetes,Kubernetes,1.27,2021-08-18,SCCM,Device,2026-05-31
SWI00118832,A0020284,Oracle,Oracle Database,19c,2021-08-18,SCCM,User,2026-05-31
SWI00118833,A0020284,Oracle,Oracle Database,19c,2021-08-18,SCCM,Device,2026-05-31
SWI00118834,A0020284,Red Hat,Red Hat Enterprise Linux,9,2021-08-18,Intune,User,2026-05-31
SWI00118835,A0020285,Microsoft,SQL Server,2019,2019-09-03,SCCM,Open Source,2026-05-31
SWI00118836,A0020285,Microsoft,Windows Server 2019,1809,2019-09-03,SCCM,User,2026-05-31
SWI00118837,A0020285,Canonical,Ubuntu Server,20.04 LTS,2019-09-03,Intune,Open Source,2026-05-31
SWI00118838,A0020285,Microsoft,Windows Server 2019,1809,2019-09-03,Intune,User,2026-05-31
SWI00118839,A0020285,Microsoft,Windows Server 2022,21H2,2019-09-03,Tanium,Open Source,2026-05-31
SWI00118840,A0020285,Microsoft,Windows Server 2022,21H2,2019-09-03,Server Discovery,Device,2026-05-31
SWI00118841,A0020286,Oracle,Oracle Database,19c,2020-07-31,Intune,Device,2026-05-31
SWI00118842,A0020286,Microsoft,Windows Server 2016,1607,2020-07-31,SCCM,Device,2026-05-31
SWI00118843,A0020286,IBM,IBM MQ,9.2,2020-07-31,SCCM,User,2026-05-31
SWI00118844,A0020286,Microsoft,Windows Server 2019,1809,2020-07-31,Intune,Open Source,2026-05-31
SWI00118845,A0020286,Microsoft,Windows Server 2016,1607,2020-07-31,SCCM,Enterprise,2026-05-31
SWI00118846,A0020286,IBM,IBM MQ,9.2,2020-07-31,SCCM,User,2026-05-31
SWI00118847,A0020287,Microsoft,SQL Server,2019,2020-12-20,SCCM,Open Source,2026-05-31
SWI00118848,A0020287,Oracle,Oracle Database,19c,2020-12-20,SCCM,Device,2026-05-31
SWI00118849,A0020287,PostgreSQL Global Development Group,PostgreSQL,14,2020-12-20,SCCM,Open Source,2026-05-31
SWI00118850,A0020287,Microsoft,Windows Server 2019,1809,2020-12-20,SCCM,Open Source,2026-05-31
SWI00118851,A0020288,Microsoft,Windows Server 2019,1809,2021-02-01,Server Discovery,Device,2026-05-31
SWI00118852,A0020288,Microsoft,SQL Server,2016,2021-02-01,Tanium,Open Source,2026-05-31
SWI00118853,A0020288,Oracle,Oracle Database,19c,2021-02-01,SCCM,Enterprise,2026-05-31
SWI00118854,A0020288,Oracle,Oracle Database,19c,2021-02-01,SCCM,Open Source,2026-05-31
SWI00118855,A0020288,Red Hat,Red Hat Enterprise Linux,8,2021-02-01,SCCM,User,2026-05-31
SWI00118856,A0020289,Apache,Apache Tomcat,9,2024-12-24,SCCM,Open Source,2026-05-31
SWI00118857,A0020289,Red Hat,Red Hat Enterprise Linux,9,2024-12-24,SCCM,User,2026-05-31
SWI00118858,A0020289,Apache,Apache Tomcat,9,2024-12-24,SCCM,Enterprise,2026-05-31
SWI00118859,A0020289,Microsoft,Windows Server 2016,1607,2024-12-24,SCCM,Device,2026-05-31
SWI00118860,A0020289,Kubernetes,Kubernetes,1.27,2024-12-24,SCCM,User,2026-05-31
SWI00118861,A0020290,Microsoft,Windows Server 2016,1607,2021-04-17,Server Discovery,Device,2026-05-31
SWI00118862,A0020290,Red Hat,Red Hat Enterprise Linux,8,2021-04-17,Intune,Open Source,2026-05-31
SWI00118863,A0020290,Microsoft,Windows Server 2022,21H2,2021-04-17,SCCM,User,2026-05-31
SWI00118864,A0020290,Microsoft,Windows Server 2022,21H2,2021-04-17,Intune,Device,2026-05-31
SWI00118865,A0020290,Apache,Apache Tomcat,9,2021-04-17,SCCM,User,2026-05-31
SWI00118866,A0020291,Microsoft,SQL Server,2019,2024-02-23,Intune,User,2026-05-31
SWI00118867,A0020291,Oracle,Oracle Database,19c,2024-02-23,SCCM,User,2026-05-31
SWI00118868,A0020291,Microsoft,Windows Server 2019,1809,2024-02-23,Intune,Device,2026-05-31
SWI00118869,A0020291,Oracle,Oracle Database,19c,2024-02-23,SCCM,Open Source,2026-05-31
SWI00118870,A0020291,Microsoft,Windows Server 2016,1607,2024-02-23,SCCM,Enterprise,2026-05-31
SWI00118871,A0020292,Microsoft,Windows Server 2022,21H2,2020-01-26,Intune,User,2026-05-31
SWI00118872,A0020292,Red Hat,Red Hat Enterprise Linux,9,2020-01-26,SCCM,User,2026-05-31
SWI00118873,A0020292,Microsoft,Windows Server 2022,21H2,2020-01-26,SCCM,Device,2026-05-31
SWI00118874,A0020292,Canonical,Ubuntu Server,20.04 LTS,2020-01-26,SCCM,Enterprise,2026-05-31
SWI00118875,A0020292,Red Hat,Red Hat Enterprise Linux,9,2020-01-26,Server Discovery,User,2026-05-31
SWI00118876,A0020292,Red Hat,Red Hat Enterprise Linux,9,2020-01-26,SCCM,Device,2026-05-31
SWI00118877,A0020293,PostgreSQL Global Development Group,PostgreSQL,14,2019-02-03,SCCM,Enterprise,2026-05-31
SWI00118878,A0020293,Apache,Apache Tomcat,9,2019-02-03,Intune,Enterprise,2026-05-31
SWI00118879,A0020293,Kubernetes,Kubernetes,1.27,2019-02-03,Intune,User,2026-05-31
SWI00118880,A0020293,Microsoft,SQL Server,2016,2019-02-03,Intune,Enterprise,2026-05-31
SWI00118881,A0020293,Red Hat,Red Hat Enterprise Linux,8,2019-02-03,Intune,Device,2026-05-31
SWI00118882,A0020293,Microsoft,Windows Server 2016,1607,2019-02-03,Intune,Device,2026-05-31
SWI00118883,A0020294,Microsoft,Windows Server 2022,21H2,2020-07-12,Intune,User,2026-05-31
SWI00118884,A0020294,Red Hat,Red Hat Enterprise Linux,9,2020-07-12,SCCM,Enterprise,2026-05-31
SWI00118885,A0020294,IBM,IBM MQ,9.2,2020-07-12,SCCM,User,2026-05-31
SWI00118886,A0020294,Red Hat,Red Hat Enterprise Linux,8,2020-07-12,Intune,Enterprise,2026-05-31
SWI00118887,A0020294,IBM,IBM MQ,9.2,2020-07-12,SCCM,User,2026-05-31
SWI00118888,A0020295,IBM,IBM MQ,9.2,2020-10-19,SCCM,User,2026-05-31
SWI00118889,A0020295,Red Hat,Red Hat Enterprise Linux,8,2020-10-19,Server Discovery,User,2026-05-31
SWI00118890,A0020295,Apache,Apache Tomcat,9,2020-10-19,SCCM,Device,2026-05-31
SWI00118891,A0020295,IBM,IBM MQ,9.2,2020-10-19,Server Discovery,Device,2026-05-31
SWI00118892,A0020295,Red Hat,Red Hat Enterprise Linux,8,2020-10-19,Intune,User,2026-05-31
SWI00118893,A0020296,PostgreSQL Global Development Group,PostgreSQL,14,2022-11-03,SCCM,Enterprise,2026-05-31
SWI00118894,A0020296,Microsoft,Windows Server 2019,1809,2022-11-03,SCCM,Open Source,2026-05-31
SWI00118895,A0020296,Microsoft,SQL Server,2019,2022-11-03,Intune,Open Source,2026-05-31
SWI00118896,A0020296,Oracle,Oracle Database,19c,2022-11-03,SCCM,Open Source,2026-05-31
SWI00118897,A0020296,Apache,Apache Tomcat,9,2022-11-03,SCCM,Device,2026-05-31
SWI00118898,A0020296,JetBrains,IntelliJ IDEA,2023.3,2022-11-03,Intune,User,2026-05-31
SWI00118899,A0020296,Atlassian,Bitbucket Data Center,8,2022-11-03,Server Discovery,Device,2026-05-31
SWI00118900,A0020296,Microsoft,.NET,6,2022-11-03,SCCM,Open Source,2026-05-31
SWI00118901,A0020297,Microsoft,SQL Server,2019,2021-05-15,Intune,User,2026-05-31
SWI00118902,A0020297,Microsoft,SQL Server,2016,2021-05-15,SCCM,User,2026-05-31
SWI00118903,A0020297,Canonical,Ubuntu Server,20.04 LTS,2021-05-15,Intune,User,2026-05-31
SWI00118904,A0020297,Microsoft,SQL Server,2019,2021-05-15,SCCM,Device,2026-05-31
SWI00118905,A0020297,Red Hat,Red Hat Enterprise Linux,9,2021-05-15,SCCM,Open Source,2026-05-31
SWI00118906,A0020297,Canonical,Ubuntu Server,20.04 LTS,2021-05-15,SCCM,Enterprise,2026-05-31
SWI00118907,A0020297,Microsoft,Visual Studio Code,1.90,2021-05-15,Intune,Enterprise,2026-05-31
SWI00118908,A0020297,OpenJS Foundation,Node.js,16,2021-05-15,SCCM,User,2026-05-31
SWI00118909,A0020297,Git,Git,2.43,2021-05-15,SCCM,Device,2026-05-31
SWI00118910,A0020297,Microsoft,Visual Studio Code,1.90,2021-05-15,Intune,Enterprise,2026-05-31
SWI00118911,A0020297,Microsoft,Power BI Desktop,2024,2021-05-15,Tanium,User,2026-05-31
SWI00118912,A0020298,Microsoft,Windows Server 2016,1607,2022-08-28,Server Discovery,Enterprise,2026-05-31
SWI00118913,A0020298,Microsoft,Windows Server 2022,21H2,2022-08-28,Intune,User,2026-05-31
SWI00118914,A0020298,Oracle,Oracle Database,19c,2022-08-28,SCCM,Open Source,2026-05-31
SWI00118915,A0020298,Microsoft,.NET,8,2022-08-28,SCCM,Enterprise,2026-05-31
SWI00118916,A0020298,Microsoft,Visual Studio Code,1.90,2022-08-28,SCCM,Enterprise,2026-05-31
SWI00118917,A0020298,Microsoft,Visual Studio Code,1.90,2022-08-28,SCCM,Enterprise,2026-05-31
SWI00118918,A0020298,JetBrains,IntelliJ IDEA,2023.3,2022-08-28,SCCM,Enterprise,2026-05-31
