Employee_ID,Business_Unit_ID,Role_Title,Worker_Type
E019380,BU004,Risk Analyst,Contractor
E019381,BU003,Branch Manager,Employee
E019382,BU001,Customer Service Rep,Employee
E019383,BU009,Network Engineer,Employee
E019384,BU003,Financial Advisor,Contractor
E019385,BU008,Systems Administrator,Employee
E019386,BU008,Security Analyst,Employee
E019387,BU002,Data Engineer,Employee
E019388,BU002,Branch Manager,Employee
E019389,BU001,Operations Analyst,Employee
E019390,BU002,Financial Advisor,Employee
E019391,BU009,Customer Service Rep,Contractor
E019392,BU006,Systems Administrator,Contractor
E019393,BU001,Data Engineer,Employee
E019394,BU003,Network Engineer,Employee
E019395,BU010,Customer Service Rep,Employee
E019396,BU003,Systems Administrator,Employee
E019397,BU006,Data Engineer,Employee
E019398,BU005,Systems Administrator,Employee
E019399,BU001,Data Engineer,Employee
E019400,BU001,Network Engineer,Employee
E019401,BU004,Data Engineer,Employee
E019402,BU002,Network Engineer,Employee
E019403,BU003,Branch Manager,Employee
E019404,BU004,Risk Analyst,Employee
E019405,BU005,Systems Administrator,Employee
E019406,BU001,Risk Analyst,Employee
E019407,BU001,Branch Manager,Employee
E019408,BU001,Customer Service Rep,Employee
E019409,BU002,Network Engineer,Employee
E019410,BU001,Software Engineer,Employee
E019411,BU003,Operations Analyst,Employee
E019412,BU001,Branch Manager,Contractor
E019413,BU002,Data Engineer,Employee
E019414,BU001,Software Engineer,Employee
E019415,BU002,Systems Administrator,Employee
E019416,BU002,Network Engineer,Employee
E019417,BU001,Financial Advisor,Employee
E019418,BU009,Systems Administrator,Employee
E019419,BU001,Customer Service Rep,Contractor
E019420,BU004,Operations Analyst,Employee
E019421,BU009,Software Engineer,Employee
E019422,BU002,Operations Analyst,Employee
E019423,BU008,Risk Analyst,Employee
E019424,BU001,Network Engineer,Employee
E019425,BU002,Customer Service Rep,Employee
E019426,BU002,Systems Administrator,Employee
E019427,BU001,Software Engineer,Employee
E019428,BU002,Security Analyst,Employee
E019429,BU001,Security Analyst,Employee
E019430,BU004,Branch Manager,Employee
E019431,BU009,Security Analyst,Contractor
E019432,BU001,Operations Analyst,Employee
E019433,BU001,Network Engineer,Employee
E019434,BU002,Branch Manager,Employee
E019435,BU002,Financial Advisor,Employee
E019436,BU005,Data Engineer,Contractor
E019437,BU002,Financial Advisor,Employee
E019438,BU001,Financial Advisor,Employee
E019439,BU004,Branch Manager,Employee
E019440,BU008,Security Analyst,Employee
E019441,BU002,Risk Analyst,Employee
E019442,BU003,Data Engineer,Employee
E019443,BU001,Branch Manager,Employee
E019444,BU001,Branch Manager,Contractor
E019445,BU001,Risk Analyst,Employee
E019446,BU002,Branch Manager,Contractor
E019447,BU009,Risk Analyst,Employee
E019448,BU002,Financial Advisor,Employee
E019449,BU001,Financial Advisor,Employee
E019450,BU001,Software Engineer,Employee
E019451,BU001,Data Engineer,Contractor
E019452,BU003,Systems Administrator,Employee
E019453,BU002,Systems Administrator,Employee
E019454,BU001,Operations Analyst,Employee
E019455,BU003,Risk Analyst,Employee
E019456,BU001,Branch Manager,Contractor
E019457,BU001,Risk Analyst,Employee
E019458,BU001,Software Engineer,Employee
E019459,BU001,Network Engineer,Contractor
E019460,BU001,Systems Administrator,Employee
E019461,BU001,Risk Analyst,Employee
E019462,BU005,Customer Service Rep,Contractor
E019463,BU004,Customer Service Rep,Employee
E019464,BU003,Network Engineer,Employee
E019465,BU007,Risk Analyst,Employee
E019466,BU001,Data Engineer,Contractor
E019467,BU008,Network Engineer,Contractor
E019468,BU001,Security Analyst,Employee
E019469,BU001,Security Analyst,Employee
E019470,BU001,Software Engineer,Employee
E019471,BU001,Operations Analyst,Employee
E019472,BU010,Network Engineer,Employee
E019473,BU001,Branch Manager,Employee
E019474,BU001,Software Engineer,Employee
E019475,BU001,Data Engineer,Employee
E019476,BU001,Operations Analyst,Contractor
E019477,BU001,Network Engineer,Employee
E019478,BU001,Systems Administrator,Employee
E019479,BU001,Software Engineer,Employee
E019480,BU008,Financial Advisor,Employee
E019481,BU001,Systems Administrator,Employee
E019482,BU001,Operations Analyst,Employee
E019483,BU003,Data Engineer,Employee
E019484,BU010,Financial Advisor,Employee
E019485,BU001,Software Engineer,Employee
E019486,BU001,Customer Service Rep,Employee
E019487,BU010,Risk Analyst,Employee
E019488,BU001,Network Engineer,Employee
E019489,BU002,Operations Analyst,Employee
E019490,BU001,Financial Advisor,Employee
E019491,BU009,Security Analyst,Employee
E019492,BU010,Security Analyst,Employee
E019493,BU006,Branch Manager,Employee
E019494,BU001,Data Engineer,Employee
E019495,BU001,Data Engineer,Employee
E019496,BU001,Financial Advisor,Employee
E019497,BU009,Customer Service Rep,Contractor
E019498,BU009,Branch Manager,Employee
E019499,BU001,Software Engineer,Employee
E019500,BU003,Operations Analyst,Contractor
E019501,BU001,Customer Service Rep,Employee
E019502,BU002,Data Engineer,Employee
E019503,BU003,Operations Analyst,Employee
E019504,BU001,Customer Service Rep,Contractor
E019505,BU001,Branch Manager,Employee
E019506,BU001,Operations Analyst,Employee
E019507,BU006,Operations Analyst,Employee
E019508,BU008,Operations Analyst,Employee
E019509,BU010,Operations Analyst,Employee
E019510,BU004,Risk Analyst,Contractor
E019511,BU003,Customer Service Rep,Employee
E019512,BU001,Operations Analyst,Employee
E019513,BU010,Software Engineer,Employee
E019514,BU003,Financial Advisor,Employee
E019515,BU004,Branch Manager,Contractor
E019516,BU004,Security Analyst,Employee
E019517,BU007,Customer Service Rep,Employee
E019518,BU001,Security Analyst,Employee
E019519,BU001,Branch Manager,Employee
E019520,BU004,Systems Administrator,Employee
E019521,BU009,Software Engineer,Employee
E019522,BU004,Financial Advisor,Contractor
E019523,BU001,Branch Manager,Employee
E019524,BU001,Operations Analyst,Employee
E019525,BU004,Branch Manager,Employee
E019526,BU005,Network Engineer,Employee
E019527,BU003,Systems Administrator,Contractor
E019528,BU001,Financial Advisor,Contractor
E019529,BU009,Customer Service Rep,Employee
E019530,BU003,Operations Analyst,Contractor
E019531,BU006,Financial Advisor,Employee
E019532,BU001,Security Analyst,Employee
E019533,BU001,Network Engineer,Employee
E019534,BU008,Network Engineer,Contractor
E019535,BU001,Data Engineer,Contractor
E019536,BU002,Operations Analyst,Employee
E019537,BU002,Financial Advisor,Employee
E019538,BU005,Branch Manager,Employee
E019539,BU001,Branch Manager,Employee
E019540,BU001,Systems Administrator,Employee
E019541,BU009,Software Engineer,Employee
E019542,BU003,Network Engineer,Employee
E019543,BU001,Operations Analyst,Employee
E019544,BU001,Operations Analyst,Employee
E019545,BU010,Operations Analyst,Employee
E019546,BU001,Branch Manager,Employee
E019547,BU003,Systems Administrator,Employee
E019548,BU002,Network Engineer,Employee
E019549,BU008,Branch Manager,Employee
E019550,BU005,Customer Service Rep,Employee
E019551,BU003,Risk Analyst,Employee
E019552,BU001,Risk Analyst,Employee
E019553,BU008,Systems Administrator,Employee
E019554,BU002,Software Engineer,Employee
E019555,BU009,Network Engineer,Employee
E019556,BU002,Data Engineer,Employee
E019557,BU004,Financial Advisor,Employee
E019558,BU001,Software Engineer,Employee
E019559,BU005,Customer Service Rep,Employee
E019560,BU001,Systems Administrator,Employee
E019561,BU001,Financial Advisor,Employee
E019562,BU001,Network Engineer,Employee
E019563,BU001,Software Engineer,Employee
E019564,BU001,Security Analyst,Employee
E019565,BU001,Branch Manager,Employee
E019566,BU009,Risk Analyst,Employee
E019567,BU001,Financial Advisor,Employee
E019568,BU004,Financial Advisor,Employee
E019569,BU001,Data Engineer,Employee
E019570,BU003,Operations Analyst,Employee
E019571,BU002,Branch Manager,Employee
E019572,BU010,Financial Advisor,Employee
E019573,BU007,Software Engineer,Employee
E019574,BU002,Customer Service Rep,Employee
E019575,BU005,Systems Administrator,Employee
E019576,BU001,Operations Analyst,Employee
E019577,BU003,Software Engineer,Contractor
E019578,BU001,Branch Manager,Employee
E019579,BU001,Financial Advisor,Employee
E019580,BU001,Network Engineer,Employee
E019581,BU004,Financial Advisor,Employee
E019582,BU002,Systems Administrator,Employee
E019583,BU005,Systems Administrator,Employee
E019584,BU002,Branch Manager,Employee
E019585,BU001,Customer Service Rep,Employee
E019586,BU004,Operations Analyst,Contractor
E019587,BU007,Systems Administrator,Contractor
E019588,BU009,Customer Service Rep,Contractor
E019589,BU003,Customer Service Rep,Employee
E019590,BU005,Software Engineer,Employee
E019591,BU005,Security Analyst,Employee
E019592,BU001,Systems Administrator,Employee
E019593,BU001,Security Analyst,Employee
E019594,BU001,Software Engineer,Employee
E019595,BU001,Financial Advisor,Employee
E019596,BU002,Network Engineer,Employee
E019597,BU010,Network Engineer,Employee
E019598,BU002,Customer Service Rep,Employee
E019599,BU004,Branch Manager,Contractor
E019600,BU004,Security Analyst,Employee
E019601,BU001,Financial Advisor,Employee
E019602,BU001,Systems Administrator,Employee
E019603,BU003,Network Engineer,Employee
E019604,BU004,Security Analyst,Employee
E019605,BU010,Systems Administrator,Employee
E019606,BU001,Network Engineer,Employee
E019607,BU009,Data Engineer,Employee
E019608,BU001,Financial Advisor,Employee
E019609,BU004,Customer Service Rep,Employee
E019610,BU003,Network Engineer,Contractor
E019611,BU001,Security Analyst,Employee
E019612,BU001,Security Analyst,Contractor
E019613,BU001,Financial Advisor,Employee
E019614,BU001,Customer Service Rep,Employee
E019615,BU005,Risk Analyst,Employee
E019616,BU001,Systems Administrator,Employee
E019617,BU003,Operations Analyst,Employee
E019618,BU001,Financial Advisor,Employee
E019619,BU006,Data Engineer,Employee
E019620,BU006,Branch Manager,Employee
E019621,BU005,Customer Service Rep,Employee
E019622,BU002,Risk Analyst,Employee
E019623,BU001,Operations Analyst,Employee
E019624,BU006,Operations Analyst,Contractor
E019625,BU001,Financial Advisor,Employee
E019626,BU001,Security Analyst,Employee
E019627,BU001,Operations Analyst,Employee
E019628,BU004,Security Analyst,Employee
E019629,BU004,Data Engineer,Employee
E019630,BU003,Security Analyst,Employee
E019631,BU001,Customer Service Rep,Employee
E019632,BU001,Customer Service Rep,Employee
E019633,BU009,Software Engineer,Employee
E019634,BU002,Security Analyst,Employee
E019635,BU001,Customer Service Rep,Employee
E019636,BU003,Software Engineer,Employee
E019637,BU001,Security Analyst,Employee
E019638,BU001,Financial Advisor,Employee
E019639,BU001,Security Analyst,Employee
E019640,BU001,Customer Service Rep,Employee
E019641,BU001,Branch Manager,Employee
E019642,BU009,Systems Administrator,Employee
E019643,BU002,Security Analyst,Employee
E019644,BU002,Risk Analyst,Employee
E019645,BU004,Operations Analyst,Employee
E019646,BU009,Security Analyst,Employee
E019647,BU001,Customer Service Rep,Employee
E019648,BU007,Branch Manager,Contractor
E019649,BU003,Network Engineer,Employee
E019650,BU001,Network Engineer,Employee
E019651,BU001,Financial Advisor,Employee
E019652,BU002,Systems Administrator,Employee
E019653,BU004,Network Engineer,Employee
E019654,BU001,Risk Analyst,Employee
E019655,BU002,Branch Manager,Employee
E019656,BU004,Financial Advisor,Employee
E019657,BU002,Data Engineer,Employee
E019658,BU008,Financial Advisor,Employee
E019659,BU008,Security Analyst,Employee
E019660,BU002,Operations Analyst,Contractor
E019661,BU010,Systems Administrator,Employee
E019662,BU001,Customer Service Rep,Employee
E019663,BU001,Branch Manager,Employee
E019664,BU001,Operations Analyst,Employee
E019665,BU003,Data Engineer,Employee
E019666,BU003,Risk Analyst,Employee
E019667,BU002,Operations Analyst,Employee
E019668,BU001,Risk Analyst,Employee
E019669,BU001,Branch Manager,Employee
E019670,BU007,Financial Advisor,Employee
E019671,BU008,Systems Administrator,Contractor
E019672,BU004,Data Engineer,Employee
E019673,BU004,Software Engineer,Employee
E019674,BU003,Customer Service Rep,Employee
E019675,BU001,Software Engineer,Employee
E019676,BU002,Data Engineer,Contractor
E019677,BU004,Customer Service Rep,Employee
E019678,BU002,Operations Analyst,Employee
E019679,BU001,Branch Manager,Employee
E019680,BU009,Network Engineer,Employee
E019681,BU007,Network Engineer,Employee
E019682,BU001,Security Analyst,Employee
E019683,BU003,Operations Analyst,Employee
E019684,BU009,Systems Administrator,Employee
E019685,BU001,Branch Manager,Employee
E019686,BU002,Security Analyst,Employee
E019687,BU002,Customer Service Rep,Contractor
E019688,BU001,Financial Advisor,Employee
E019689,BU007,Security Analyst,Employee
E019690,BU001,Software Engineer,Employee
E019691,BU001,Data Engineer,Employee
E019692,BU001,Risk Analyst,Employee
E019693,BU001,Network Engineer,Employee
E019694,BU001,Operations Analyst,Employee
E019695,BU004,Network Engineer,Employee
E019696,BU001,Branch Manager,Employee
E019697,BU003,Branch Manager,Employee
E019698,BU004,Security Analyst,Employee
E019699,BU001,Operations Analyst,Employee
E019700,BU003,Branch Manager,Employee
E019701,BU004,Operations Analyst,Employee
E019702,BU002,Customer Service Rep,Employee
E019703,BU001,Software Engineer,Contractor
E019704,BU003,Risk Analyst,Employee
E019705,BU010,Network Engineer,Employee
E019706,BU002,Network Engineer,Employee
E019707,BU001,Operations Analyst,Employee
E019708,BU002,Network Engineer,Employee
E019709,BU001,Data Engineer,Employee
E019710,BU003,Branch Manager,Employee
E019711,BU001,Data Engineer,Employee
E019712,BU001,Security Analyst,Employee
E019713,BU002,Network Engineer,Employee
E019714,BU001,Network Engineer,Employee
E019715,BU001,Customer Service Rep,Employee
E019716,BU001,Branch Manager,Employee
E019717,BU001,Software Engineer,Employee
E019718,BU007,Security Analyst,Contractor
E019719,BU009,Branch Manager,Employee
E019720,BU001,Customer Service Rep,Employee
E019721,BU002,Network Engineer,Employee
E019722,BU001,Data Engineer,Employee
E019723,BU002,Systems Administrator,Employee
E019724,BU002,Security Analyst,Employee
E019725,BU001,Risk Analyst,Employee
E019726,BU004,Security Analyst,Employee
E019727,BU001,Branch Manager,Contractor
E019728,BU001,Software Engineer,Employee
E019729,BU005,Data Engineer,Employee
E019730,BU004,Risk Analyst,Employee
E019731,BU002,Systems Administrator,Employee
E019732,BU002,Systems Administrator,Employee
E019733,BU002,Financial Advisor,Employee
E019734,BU002,Customer Service Rep,Employee
E019735,BU001,Customer Service Rep,Employee
E019736,BU002,Network Engineer,Employee
E019737,BU002,Data Engineer,Contractor
E019738,BU004,Operations Analyst,Employee
E019739,BU004,Branch Manager,Employee
E019740,BU001,Data Engineer,Employee
E019741,BU001,Branch Manager,Employee
E019742,BU001,Risk Analyst,Employee
E019743,BU002,Security Analyst,Employee
E019744,BU002,Software Engineer,Employee
E019745,BU008,Branch Manager,Employee
E019746,BU004,Security Analyst,Employee
E019747,BU009,Data Engineer,Contractor
E019748,BU004,Branch Manager,Employee
E019749,BU010,Customer Service Rep,Employee
E019750,BU003,Data Engineer,Employee
E019751,BU010,Risk Analyst,Employee
E019752,BU001,Operations Analyst,Employee
E019753,BU001,Security Analyst,Employee
E019754,BU003,Operations Analyst,Employee
E019755,BU010,Security Analyst,Employee
E019756,BU001,Risk Analyst,Employee
E019757,BU001,Customer Service Rep,Employee
E019758,BU002,Network Engineer,Employee
E019759,BU003,Operations Analyst,Contractor
E019760,BU001,Data Engineer,Employee
E019761,BU004,Financial Advisor,Employee
E019762,BU010,Operations Analyst,Employee
E019763,BU009,Security Analyst,Employee
E019764,BU001,Customer Service Rep,Employee
E019765,BU001,Software Engineer,Employee
E019766,BU001,Data Engineer,Employee
E019767,BU001,Data Engineer,Employee
E019768,BU001,Software Engineer,Employee
E019769,BU005,Financial Advisor,Contractor
E019770,BU001,Financial Advisor,Employee
E019771,BU008,Data Engineer,Employee
E019772,BU009,Operations Analyst,Employee
E019773,BU001,Systems Administrator,Employee
E019774,BU010,Branch Manager,Employee
E019775,BU004,Software Engineer,Employee
E019776,BU002,Operations Analyst,Employee
E019777,BU001,Operations Analyst,Employee
